stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Sonnenscheindauer (min);Durchschnittstemperatur;Tiefsttemperatur;Maximaltemperatur;Relative Luftfeuchtigkeit (%)
ALT;19971217;33;0;100;958.9;0;8;8.6;5.4;11.9;29.7
ALT;19971218;14;0;100;954.4;0;0;14.5;11.8;16.1;30.5
ALT;19971219;40;0;54;950.5;4.9;112;12.7;5.4;16.2;43.6
ALT;19971220;7;0;100;949.2;17;0;5.6;4.8;6.5;89.6
ALT;19971221;13;0;100;954.6;27.4;0;5.3;4.4;6.3;91.5
ALT;19971222;22;0;100;960.6;2.7;12;3.6;0.7;5.5;90
ALT;19971223;25;0;67;968.6;0;0;2.5;-0.7;4.3;90
ALT;19971224;44;0;46;974.1;0.1;199;5.1;1.6;9.2;80.2
ALT;19971225;54;0;75;967.7;4.1;215;7.4;3.2;12.2;79.4
ALT;19971226;33;0;71;960.5;1.8;0;6.9;2.6;12.1;82.1
ALT;19971227;30;0;71;959.7;9.8;70;4.4;2.5;5.8;82.1
ALT;19971228;22;0;96;961.7;3.3;0;2.6;-0.3;4.1;88.4
ALT;19971229;43;0;17;961.5;0;34;0.3;-2.6;3.5;76.6
ALT;19971230;49;0;17;962.2;0;152;0.5;-4;4.4;82.6
ALT;19971231;55;0;29;960.7;0;162;6.2;0.4;14.2;61.9
ALT;19980101;54;0;42;962.6;0;148;4.5;0.2;12.4;76.4
ALT;19980102;27;0;92;953.1;3.6;0;8.9;4.7;13.5;60.6
ALT;19980103;25;0;75;958;5.7;12;6.2;1.4;12;77.7
ALT;19980104;46;0;33;960.3;1.4;187;6.6;0.4;14;66.6
ALT;19980105;55;0;50;959.6;0.7;228;6.6;1.3;12.5;56.1
ALT;19980106;12;0;88;964.5;1.3;0;5.7;4;9;77.7
ALT;19980107;55;0;79;969.2;0;155;6.6;3.5;10.3;79.1
ALT;19980108;55;0;8;976.4;0;231;5;0.7;10.5;64.2
ALT;19980109;55;0;0;979.6;0;232;3.3;-1;9.6;61.9
ALT;19980110;56;0;0;976.8;0;234;0.9;-2.2;6;78.2
ALT;19980111;53;0;8;971.9;0;236;0.6;-2.8;5.6;87.1
ALT;19980112;55;0;8;968.4;0;238;2.3;-2;6.4;82
ALT;19980113;51;0;50;960.3;0;143;11.1;3.3;14.5;41.4
ALT;19980114;40;0;46;963.6;2.5;97;6;2.7;13.9;76.2
ALT;19980115;55;0;88;970.2;0;116;4.8;-0.2;7.8;82.6
ALT;19980116;20;0;100;962.6;7.3;0;4.2;0.5;5.8;85.2
ALT;19980117;37;0;50;972.3;1.7;57;3.6;-1.2;6.4;70.9
ALT;19980118;51;0;63;961.5;0;104;4.2;-3.9;11.3;51.5
ALT;19980119;49;0;100;950.3;14.2;85;5.7;2.5;8.9;67.9
ALT;19980120;37;0;96;962.3;7.6;0;1.2;-0.2;4.3;82.9
ALT;19980121;41;2;88;973.9;0;0;1.7;-0.4;2.7;75.5
ALT;19980122;31;0;100;971.2;0;0;-1.2;-3.8;0;73.2
ALT;19980123;73;0;46;970;0;243;-2.7;-6.5;-0.4;74.3
ALT;19980124;24;0;100;966.8;1;0;-1.6;-2.6;-0.7;75.3
ALT;19980125;40;5;83;966.7;0;0;-0.7;-2.8;0.8;79.6
ALT;19980126;33;0;100;971.2;0;0;-1.2;-2.9;0;69.1
ALT;19980127;78;0;46;967.6;0;265;-3.3;-5.3;-0.8;77
ALT;19980128;78;0;21;965.8;0;276;-3.2;-6.7;0.4;83.4
ALT;19980129;81;0;79;966.5;0;264;-2.4;-4.4;0.4;78.1
ALT;19980130;82;0;46;965.3;0;288;-2.5;-5.1;0.4;78.2
ALT;19980131;80;0;54;962;0;268;-2;-6.3;2.2;78.5
ALT;19980201;77;0;79;960.4;0;201;-2.3;-4.7;0.5;78.7
ALT;19980202;84;0;13;957.7;0;313;-2.3;-6.5;1.9;78.9
ALT;19980203;87;0;33;957.8;0;318;-0.6;-4.9;3.7;73.3
ALT;19980204;48;0;96;958.8;0;4;-1.2;-2.4;0.4;75
ALT;19980205;88;0;33;966.4;0;326;-1.7;-4.9;1.7;77.7
ALT;19980206;76;0;58;970.5;0;176;-1.7;-4.8;1.1;81.3
ALT;19980207;76;0;54;971.7;0.6;130;-0.4;-5.7;3.6;81.7
ALT;19980208;94;0;38;977.1;0;299;1.5;-2.9;5.9;77.7
ALT;19980209;99;0;4;977.6;0;351;0.5;-4.5;6.1;68.4
ALT;19980210;107;0;13;979.3;0;367;2.3;-2.2;9;73.2
ALT;19980211;106;0;17;980.2;0;377;3.7;-1.2;10.2;71.2
ALT;19980212;94;0;46;981;0;346;3.7;-1.7;10.4;72.4
ALT;19980213;116;0;4;981.4;0;410;4.2;-0.8;11.4;71.2
ALT;19980214;113;0;0;980.9;0;387;4.2;-0.9;10.3;72.8
ALT;19980215;118;0;4;979.4;0;389;5.1;-0.6;12.1;71.5
ALT;19980216;96;0;42;973;0;299;6.5;-1.8;13.2;63.7
ALT;19980217;44;0;92;978.8;0;26;7.2;0.5;11.2;66.5
ALT;19980218;118;0;0;981.5;0;398;2.4;-1.8;6.6;79.8
ALT;19980219;121;0;0;978;0;405;4.4;-2.1;12.5;67
ALT;19980220;127;0;25;972.5;0;415;5.7;-0.8;14.5;63.3
ALT;19980221;126;0;54;967.4;0;383;13.3;4.5;20.8;36.8
ALT;19980222;33;0;79;968;18.7;0;8.5;4.3;14.9;67.6
ALT;19980223;53;0;96;976.2;0.6;0;4;2.4;5.3;86.6
ALT;19980224;134;0;67;980.5;0;372;5.3;0.6;9.5;79.7
ALT;19980225;93;0;75;980.5;0;159;6.3;2.9;9.7;81
ALT;19980226;138;0;33;978.7;0;429;6.1;1.7;11;77
ALT;19980227;141;0;0;972.5;0;435;5.6;-0.4;12;75.7
ALT;19980228;44;0;96;964;0;0;5.9;0;9.5;74.3
ALT;19980301;40;0;100;966;0.7;0;4.1;0.7;7.6;81.1
ALT;19980302;148;0;29;970.9;0;434;4.7;-1.5;11.2;68.6
ALT;19980303;78;0;63;968.2;0;11;5.4;-1.3;10.4;66.5
ALT;19980304;78;0;88;961.7;4.5;72;12.6;5.6;20.2;52
ALT;19980305;99;0;83;967.3;1.2;169;10.4;3.2;15.8;39.5
ALT;19980306;76;0;92;971.6;7.8;73;5.4;0.4;9.7;62.5
ALT;19980307;73;0;88;963.5;2.9;63;9.5;5.9;16.4;82.5
ALT;19980308;40;0;100;957.4;10.8;0;6.7;4.4;8.5;83.1
ALT;19980309;75;0;71;966.8;0.7;39;2;-2.9;5.2;66.6
ALT;19980310;181;0;0;975.9;0;463;-0.1;-4.4;5.3;53.1
ALT;19980311;98;0;67;960.5;0.3;0;2.3;-4;7;55.7
ALT;19980312;26;0;100;964.6;3.6;0;2.6;1.1;4;86.1
ALT;19980313;86;0;100;972.6;0;5;2.8;0.2;4.9;78
ALT;19980314;115;0;83;975.1;0.6;87;3.3;-2;8;68.1
ALT;19980315;47;0;100;975.5;9.7;0;5;3.4;7.4;81.6
ALT;19980316;88;0;100;975.4;3.3;0;6.1;3.6;8.9;85.7
ALT;19980317;70;0;83;976;0;10;7.5;6.1;9.5;81.9
ALT;19980318;179;0;50;979.4;0;423;8.3;4.6;12.4;74.3
ALT;19980319;55;0;88;981.5;1;1;5.7;0.4;7.9;76.9
ALT;19980320;83;0;100;979;2;15;5.1;0.9;8.5;65.1
ALT;19980321;64;0;96;974.4;1.2;31;4.3;1.1;7.9;75.5
ALT;19980322;206;0;29;975;0;506;3.6;-1.2;8.8;58.7
ALT;19980323;48;0;83;969.4;12.6;0;2.1;-0.2;5.4;76.3
ALT;19980324;156;5;96;972.7;0;129;1.6;-0.1;5.9;78.3
ALT;19980325;214;0;13;974.5;0;522;1.2;-2.5;5.9;65.6
ALT;19980326;217;0;13;969.3;0;529;3.3;-3.1;10;65.6
ALT;19980327;103;0;88;968.3;0;2;6.9;1.4;11.9;61.8
ALT;19980328;207;0;58;965.7;0;537;9.7;1.1;16.6;66.5
ALT;19980329;216;0;13;960.4;0;517;11.6;4.3;18.6;62.4
ALT;19980330;213;0;38;963.5;0;520;13.4;4.8;20.1;55
ALT;19980331;207;0;29;964.1;0;552;12.6;5.3;19.5;59.1
ALT;19980401;181;0;46;962.4;0.4;413;12.4;5.7;17.5;59.8
ALT;19980402;163;0;79;957.4;2.8;261;11.6;7.8;17.1;77.6
ALT;19980403;189;0;75;951.5;0.1;405;15.1;7.2;20.6;56.5
ALT;19980404;37;0;100;954.2;10.9;0;9.1;5.8;19;74.2
ALT;19980405;89;0;96;956.5;6.7;74;8.8;6.4;13.4;79.1
ALT;19980406;192;0;71;957.8;0.2;280;9.4;5.3;14.4;71.1
ALT;19980407;108;0;88;951.5;3.7;55;9;5;16.7;69.1
ALT;19980408;212;0;42;953.4;0;400;8.2;2.7;13.7;70.4
ALT;19980409;228;0;33;947;4.2;499;9.1;1.7;14.6;58.6
ALT;19980410;44;0;100;943.9;24;0;5.8;1.3;8.4;82.6
ALT;19980411;200;0;83;946.7;2.9;428;5.8;1.3;11.5;75.9
ALT;19980412;122;0;96;950.5;4;10;5.2;3;8.6;74.6
ALT;19980413;69;0;100;953.8;3.3;0;2.4;-0.3;5.2;84.3
ALT;19980414;278;0;21;955.4;0;630;4;-1.4;9.1;56.5
ALT;19980415;150;0;75;948.4;0.7;42;10.4;8.5;12.4;31.5
ALT;19980416;161;0;83;946.6;0.1;157;5.9;2.5;10.2;66.6
ALT;19980417;166;0;71;940.7;1.3;229;6.3;3.2;12.8;74
ALT;19980418;69;0;100;950;3.6;0;4.5;1.1;7.2;82.2
ALT;19980419;163;0;79;959.8;0.4;172;5.6;2.2;9.4;74.5
ALT;19980420;280;0;50;963.8;0.2;644;8.5;0;16.1;54
ALT;19980421;183;0;67;966.3;0.8;275;10.9;5.5;16.5;67
ALT;19980422;280;0;4;962.3;0;654;12.4;4;20.4;62.4
ALT;19980423;203;0;58;962.5;2.6;296;13.9;4.4;21.7;60.7
ALT;19980424;65;0;96;968.3;0.9;0;12;8.7;13.5;81.3
ALT;19980425;259;0;46;966.5;0;566;13.5;6;19.3;68.1
ALT;19980426;208;0;83;955.2;0;334;18.4;10.1;22.8;46.6
ALT;19980427;191;0;71;949.3;13.3;364;14.6;6.7;21;51.3
ALT;19980428;120;0;96;955.9;3.6;0;7.3;4.9;10.4;81.1
ALT;19980429;266;0;42;952.3;0;545;10.7;2.9;16;63.8
ALT;19980430;183;0;58;952.2;0;208;15.9;13.8;19.4;33.5
ALT;19980501;169;0;100;956.7;2.1;90;12.6;9.2;15.5;68
ALT;19980502;104;0;96;958.7;2.4;3;10.2;8.3;12.6;86
ALT;19980503;227;0;71;955.8;0.8;298;12.2;6.1;17.5;78.2
ALT;19980504;87;0;100;955.3;0.7;8;10.3;7.8;12.2;78.8
ALT;19980505;296;0;79;958.8;0;543;11.1;6.9;15.8;66.2
ALT;19980506;172;0;92;962.2;0.3;157;12.1;8.8;16.5;67.9
ALT;19980507;297;0;17;967.8;0;664;14;9;21;62.6
ALT;19980508;302;0;25;971.6;0;669;18.4;8.2;26.1;42.4
ALT;19980509;279;0;42;971.4;0;660;18.5;9.7;25.5;47.1
ALT;19980510;299;0;8;966.9;0;671;18.9;9.7;26.5;48.8
ALT;19980511;298;0;13;964;0;650;21.6;14.5;28.4;38.3
ALT;19980512;295;0;17;965.4;0;670;20.8;12.2;28.3;48.2
ALT;19980513;298;0;13;966.1;0;661;20.9;12.4;28.2;52.7
ALT;19980514;248;0;42;964.7;2.1;507;18.8;11.3;27.6;61.4
ALT;19980515;304;0;8;962.6;0;666;17.2;9;24.9;54
ALT;19980516;308;0;17;962.5;0;660;15.6;7.9;21.8;53.3
ALT;19980517;186;0;42;966.4;0;292;13.1;6.5;19.1;53.8
ALT;19980518;262;0;42;970.5;0;446;13.2;4.8;20.5;52.3
ALT;19980519;249;0;38;969.6;0;436;14.8;7.2;23.7;52.9
ALT;19980520;277;0;29;965.8;0;525;16;7.6;24.2;50
ALT;19980521;183;0;75;964.7;12.4;239;15;8.5;24.2;62.9
ALT;19980522;108;0;92;965.7;0.1;8;13.5;11.7;15.3;73.4
ALT;19980523;292;0;63;964;0;483;13.8;9.2;19;57.9
ALT;19980524;166;0;75;959.8;0;195;13.6;9.3;17.4;63.1
ALT;19980525;163;0;75;957.9;0.4;71;13.8;8.1;18.1;64.9
ALT;19980526;187;0;75;957;6.1;180;14.5;11.1;21.3;74.6
ALT;19980527;199;0;67;956.9;0;249;16.1;10.1;22.5;62.6
ALT;19980528;164;0;71;955.2;0.1;109;17.4;12;22.8;54.9
ALT;19980529;104;0;100;960.6;0.7;0;14.4;12.6;16.4;76.5
ALT;19980530;291;0;33;959.9;0;544;16.9;8.8;23.6;63
ALT;19980531;177;0;75;960.7;3.8;228;16.8;12.3;22.6;62.2
ALT;19980601;313;0;63;962.9;0;672;16.2;9.4;23.5;65.8
ALT;19980602;295;0;42;961;2.3;473;20.9;14.4;27.3;52.3
ALT;19980603;187;0;92;966.1;2;178;17.6;14.8;22.8;79.4
ALT;19980604;292;0;50;966.4;0;511;20.3;14.7;26.9;66.7
ALT;19980605;276;0;33;964;0;484;27.1;17.1;32;33.5
ALT;19980606;256;0;71;962.4;17.6;439;26.1;16.7;31.5;36.8
ALT;19980607;147;0;83;963;31.4;152;17.2;13.6;22.4;80.1
ALT;19980608;261;0;71;968.3;0.2;328;15.7;11.6;21.2;69.1
ALT;19980609;334;0;17;964.6;0;708;17.9;9;25.7;60.3
ALT;19980610;128;0;83;957.8;22.7;197;16.4;12.8;24.9;78.4
ALT;19980611;92;0;96;956.2;18.1;0;11.8;8.1;15.5;82.9
ALT;19980612;54;0;100;963.9;20.1;0;8.7;7.3;10.9;84.8
ALT;19980613;351;0;42;965.9;0;606;11;6.6;17.1;64
ALT;19980614;219;0;83;962;8.9;177;13.6;7.4;18.9;64
ALT;19980615;141;0;96;963.7;10.5;56;12.5;10.9;16.6;84.1
ALT;19980616;154;0;100;968.9;3.6;59;12.5;9.6;16.2;80.9
ALT;19980617;250;0;67;973.4;0;298;14.7;10.3;19;64.5
ALT;19980618;280;0;54;973.4;0;485;16.6;9.3;22.7;59.5
ALT;19980619;324;0;13;971.9;0;692;18.6;10.1;25.7;57.9
ALT;19980620;336;0;33;971;0;700;21.4;12.7;29.3;57.6
ALT;19980621;318;0;17;969.7;0;711;24;15;31.7;57.5
ALT;19980622;175;0;75;969.9;7.2;255;21.7;16.7;26.1;70.6
ALT;19980623;251;0;88;968.2;0;290;19.4;15.5;24;70.8
ALT;19980624;285;0;63;963.2;0;521;20.2;14.8;25.6;63.5
ALT;19980625;235;0;50;962.1;6.9;449;20.2;14.4;28.2;74
ALT;19980626;141;0;75;964.2;15.8;137;18.7;16.8;22.8;85.7
ALT;19980627;259;0;42;963;10.7;465;19.7;15.6;26.3;78.9
ALT;19980628;90;0;96;966.8;0;5;17.8;16;20.1;81.1
ALT;19980629;212;0;67;967.1;0;159;19.2;15.8;24.3;74
ALT;19980630;227;0;71;963.2;0;271;18.7;13.2;24.4;74.4
ALT;19980701;228;0;67;958.6;0;355;19.3;14;23.5;74.3
ALT;19980702;167;0;92;960.1;14.8;250;16.9;14;18.5;87
ALT;19980703;106;0;88;964;12.4;8;16.2;14.1;19.8;86.3
ALT;19980704;313;0;42;969.1;0;571;18;13.7;22.8;72.1
ALT;19980705;221;0;92;967.2;0;202;18.4;15;22.6;66
ALT;19980706;287;0;21;961;0;541;19.6;13.1;26.3;66.1
ALT;19980707;85;0;79;956.9;18.4;15;16.4;11.2;20.4;81.1
ALT;19980708;62;0;100;963.2;3.4;3;12.6;11;15.4;76
ALT;19980709;176;0;75;964.8;0.1;199;14.8;9.7;19.6;73.9
ALT;19980710;117;0;88;964.5;0.3;18;16.9;13.7;20.4;77.9
ALT;19980711;223;0;79;963.6;0;237;19.4;15.4;24.3;67.9
ALT;19980712;272;0;46;962.5;0;435;20.6;14.8;28;60.2
ALT;19980713;219;0;46;959.6;30.2;416;19.3;13;26.8;71
ALT;19980714;198;0;79;962.9;0.2;171;16.2;13.4;20.5;68.1
ALT;19980715;218;0;63;965;0;396;16.2;10.5;20.7;61.3
ALT;19980716;133;0;83;964.8;2.8;83;14.9;10;19.5;78.3
ALT;19980717;277;0;67;964.6;0;462;19.3;13.8;25;71.4
ALT;19980718;247;0;42;964.1;0;467;21.2;15.6;26.2;67.8
ALT;19980719;245;0;46;964.4;0;454;22.1;17.1;27.8;67.1
ALT;19980720;284;0;21;963.2;0;642;26.1;18.1;31.2;50.7
ALT;19980721;235;0;25;962.3;0.2;504;25.4;18.7;29.3;52.4
ALT;19980722;200;0;79;966.5;0;241;20.9;17.5;24.7;77.3
ALT;19980723;254;0;42;965.5;8.2;569;21.6;15.7;28.7;71.3
ALT;19980724;157;0;100;966.8;0;133;20.6;17.4;23.7;81.7
ALT;19980725;109;0;71;966.6;1.6;53;18.8;15.1;21.8;82.7
ALT;19980726;258;0;46;963;0;509;20.3;13.1;27.2;70.3
ALT;19980727;65;0;100;961.4;17.3;0;19;16.4;21.4;84.2
ALT;19980728;89;0;100;962.9;0.4;5;17;15.1;19.3;81.5
ALT;19980729;296;0;54;961.5;0;559;19.2;14.8;24.7;71
ALT;19980730;215;0;42;960.2;0;433;20.4;14.5;26.2;71.4
ALT;19980731;87;0;96;964.8;1.1;0;17.2;15.6;18.9;79.6
ALT;19980801;170;0;75;962.9;4.8;289;17.8;14.8;22;84.9
ALT;19980802;112;0;92;966.2;6.5;26;16.6;14.4;19.5;85.7
ALT;19980803;103;0;96;970.3;0;24;16.3;13.5;19.5;87.3
ALT;19980804;95;0;100;972.2;1.6;11;18;15.8;20.1;85.6
ALT;19980805;287;0;58;974;0;559;19.2;15;24;76.2
ALT;19980806;278;0;21;972.5;0;664;19;12.3;25.1;73.1
ALT;19980807;278;0;13;970.1;0;668;20.5;13.5;27.5;70.1
ALT;19980808;277;0;0;967.4;0;668;21.5;14.5;28;66.5
ALT;19980809;266;0;13;965.5;0;667;24.3;16.3;31.6;59
ALT;19980810;239;0;38;966.6;0;578;24.1;17.4;30.6;62.6
ALT;19980811;249;0;33;967.6;0;636;25.6;18.4;32.1;57.3
ALT;19980812;200;0;58;964.6;0;481;25.2;18.5;32.1;57
ALT;19980813;118;0;96;964.1;20.6;98;21.5;18;26.3;69.9
ALT;19980814;217;0;63;962.8;0;420;20.3;17.2;24.7;74.7
ALT;19980815;193;0;71;964.6;0;358;20.9;15.3;26.8;72
ALT;19980816;223;0;38;968.1;6.6;536;21.3;15.5;29;69.2
ALT;19980817;194;0;50;966.1;0;397;22.2;15.2;28.1;59.1
ALT;19980818;88;0;92;965.2;4.2;15;19;16.6;23;79.3
ALT;19980819;235;0;71;966;0;418;20.7;16.5;26.7;73
ALT;19980820;168;0;63;965.1;0;271;20.4;14.5;25.6;68.2
ALT;19980821;64;0;96;962.1;16.6;0;17.7;15.3;21.2;82.4
ALT;19980822;103;0;96;960.6;38;59;16.8;15.6;21;87
ALT;19980823;231;0;63;964.4;0;448;17.1;13.7;21.9;77.6
ALT;19980824;55;0;92;963.1;10.4;0;15.1;12.3;18.1;81.5
ALT;19980825;247;0;58;967.8;0;509;16.3;12.5;21.3;72.9
ALT;19980826;237;0;29;964.2;0;580;16.8;9.9;23;71.6
ALT;19980827;97;0;71;963.8;7.4;140;13.9;10.5;18.7;81.9
ALT;19980828;229;0;67;966.1;0;409;13.5;9.7;17.9;65.5
ALT;19980829;218;0;67;966.5;0;420;13.7;9.6;17.5;65.4
ALT;19980830;183;0;54;966.6;0;298;13.3;7.1;19.3;73.6
ALT;19980831;221;0;4;964.2;0;579;15.3;9.4;22.2;71.6
ALT;19980901;120;0;63;964.9;0.1;131;16.5;9.9;21.7;76.5
ALT;19980902;138;0;88;964;1.2;203;19.1;13.6;23.7;76.8
ALT;19980903;96;0;100;963.4;9.9;152;19.5;15.9;23.3;75.4
ALT;19980904;153;0;79;960.2;16.8;301;18;15.1;22;80.1
ALT;19980905;84;0;92;959.1;12.4;66;15.5;12.8;19.6;85.2
ALT;19980906;194;0;58;961;0;383;15.5;12.2;20.9;77.6
ALT;19980907;79;0;92;957.1;5.8;28;15.3;12.5;18.4;85
ALT;19980908;119;0;96;961.2;16.2;132;16.3;13.2;20.4;85.2
ALT;19980909;207;0;29;961.1;0;540;18.6;10.7;25.1;68.4
ALT;19980910;184;0;46;959.5;4.8;395;21.6;16.6;25.3;61.9
ALT;19980911;21;0;100;955.4;61.1;0;14.7;12.3;16.4;90.8
ALT;19980912;59;0;100;948.4;3.4;0;10.9;8.9;14.2;82.3
ALT;19980913;70;0;100;947.3;4.3;21;9.1;8;11.4;78.8
ALT;19980914;87;0;100;953;1.1;26;9.6;7.2;12.7;73
ALT;19980915;94;0;100;960.4;2.5;60;11.3;8.5;15.3;74
ALT;19980916;101;0;96;959.7;2.6;88;13.2;9.2;17.5;80.6
ALT;19980917;77;0;100;962.6;0;9;13.3;10.6;16.2;64.4
ALT;19980918;142;0;63;971;0;299;12.4;8.2;17.6;72.6
ALT;19980919;189;0;42;975.9;0;510;11.5;5.7;16;78.6
ALT;19980920;166;0;58;975.6;0;349;11.7;7.6;15.3;77.6
ALT;19980921;65;0;100;973.8;0;0;11.4;7.7;13.3;81.9
ALT;19980922;93;0;67;969.8;0;99;10.8;7.9;14.7;84
ALT;19980923;88;0;67;968.7;0;57;10.1;6.4;13.7;87.2
ALT;19980924;154;0;67;966.3;0;352;12.6;8.4;17.6;82.9
ALT;19980925;167;0;29;961.3;0;485;17.4;9.4;23.3;55.8
ALT;19980926;92;0;63;954.5;0.5;96;20.8;16.8;23.5;36.5
ALT;19980927;91;0;88;954.5;7;53;14.6;12.3;18.3;82.5
ALT;19980928;69;0;92;956.3;10.3;12;13.6;12;15.7;86.1
ALT;19980929;133;0;50;957.3;0.3;331;13.4;10.8;18;83.6
ALT;19980930;42;0;100;954.7;8.6;0;13.1;10.1;15;88.4
ALT;19981001;21;0;75;955.9;13.9;0;10.1;6.2;12;87.6
ALT;19981002;105;0;25;954.9;0.1;201;9.3;4.8;13.3;84.9
ALT;19981003;71;0;100;957.5;2.6;0;9.9;5.6;13.1;85.8
ALT;19981004;45;0;96;954.3;0.4;0;9.9;7.4;11.7;87.6
ALT;19981005;86;0;88;954.5;0;24;10.8;8.6;13.9;85.1
ALT;19981006;56;0;100;955.6;1.7;47;11.3;9.9;13.6;87.3
ALT;19981007;21;0;100;960.8;1.1;0;10.7;9.6;11.9;86.8
ALT;19981008;35;0;100;964.6;0;0;9.7;8.8;10.6;84.9
ALT;19981009;131;0;67;967.4;0;338;10.8;7.3;15;80.4
ALT;19981010;131;0;54;964.3;0.5;347;11.1;5.4;16.4;76.3
ALT;19981011;67;0;100;964.2;4.6;34;11.5;9.3;14.2;85.7
ALT;19981012;64;0;100;962.7;4.7;66;10.9;7.1;15.4;74.8
ALT;19981013;141;0;63;970.9;0;426;9.2;5.1;13.8;71.5
ALT;19981014;41;0;83;972.1;0.7;0;10.4;8;12.3;80.1
ALT;19981015;107;0;75;971.4;0;234;13.4;10.8;18.3;80.9
ALT;19981016;125;0;13;967.4;0;433;12.8;8.6;17.7;80.1
ALT;19981017;128;0;38;961.2;3;430;18.8;12.2;22.7;41.8
ALT;19981018;41;0;100;965.9;1.2;0;10.8;9.1;14.3;81.7
ALT;19981019;15;0;100;964.6;5.6;0;8.8;6.5;9.7;86.8
ALT;19981020;58;0;83;971.2;0;17;7.5;4;11.2;73.9
ALT;19981021;55;0;50;972.9;0;0;6.5;2.1;10.2;75.7
ALT;19981022;110;0;33;975.1;0;394;8.5;3.1;14.3;74.6
ALT;19981023;85;0;54;970.8;6.9;180;8.8;3;14;75.3
ALT;19981024;98;0;75;962.8;10.2;292;11.9;7.1;16.7;73.6
ALT;19981025;62;0;79;953.1;8.5;122;10.9;5.9;15.8;70
ALT;19981026;59;0;83;962.3;11;39;7.6;5.2;11;78.8
ALT;19981027;78;0;79;969.8;0;181;7.5;4.7;11;76.9
ALT;19981028;18;0;92;962.8;0.5;0;11.8;6.6;17.4;74.2
ALT;19981029;10;0;100;963.6;15.8;0;10.5;7;16.1;69.3
ALT;19981030;43;0;100;967.2;16.1;44;7.3;5.4;10.1;71.5
ALT;19981031;63;0;100;962.7;9.1;23;7.3;4.9;10.3;81.3
ALT;19981101;18;0;100;953.3;16.2;0;9.2;6.9;12.1;82.9
ALT;19981102;71;0;63;956.2;0;190;7.5;4.5;13.9;80.7
ALT;19981103;48;0;79;950.2;0;0;11;7.1;15.7;66.8
ALT;19981104;20;0;100;953.5;8.3;0;6.5;3.8;9.2;86.8
ALT;19981105;75;0;58;967;0;203;5.5;2;9.6;77.9
ALT;19981106;89;0;0;974.9;0;326;3.3;-0.6;8.7;69.1
ALT;19981107;89;0;0;975.9;0;322;3.2;-1.1;9.4;67.5
ALT;19981108;83;0;29;974.7;0;264;4;-2.1;11.4;68.3
ALT;19981109;33;0;88;971.5;0.9;5;8.4;2.7;12.4;72.2
ALT;19981110;15;0;100;965.4;23.7;0;9.5;6.1;11.3;87.6
ALT;19981111;53;0;71;970.4;0.8;74;4.4;-0.1;7.1;74.9
ALT;19981112;62;0;50;961;1.1;119;1.8;-1.5;5.1;74.7
ALT;19981113;64;0;75;958.7;0;194;4.5;0.3;7.5;77.6
ALT;19981114;15;0;100;951.1;4.7;0;6.3;4.1;10.3;66.1
ALT;19981115;29;0;96;960.9;1.8;25;4.6;3.6;5.9;79.8
ALT;19981116;19;0;100;968;7.2;0;3;0.9;5.8;84.1
ALT;19981117;54;0;100;972.9;0.3;76;1.4;-1.9;3.1;70.9
ALT;19981118;68;0;13;971.2;0;257;-2.5;-5.4;0.6;68.9
ALT;19981119;57;0;67;971.1;0.8;115;-1.9;-6.3;1.4;71.8
ALT;19981120;47;4;88;975.4;0;28;-1.2;-4.5;0.6;70.8
ALT;19981121;67;0;67;977.4;0;242;-3.8;-7.3;-1.4;63.4
ALT;19981122;55;0;33;971.5;0;199;-5.6;-7.4;-2.6;75.3
ALT;19981123;63;0;50;967.2;0;239;-3.5;-6.8;-0.2;79.3
ALT;19981124;37;0;88;967.4;0;104;-0.2;-1.8;1.5;77.7
ALT;19981125;44;0;79;963.8;3.1;139;1.8;-0.4;4.3;81.8
ALT;19981126;21;0;92;967.7;0.7;0;1.6;0.1;2.6;88.3
ALT;19981127;16;0;100;966.5;5.9;0;1.8;0.3;3.8;89.4
ALT;19981128;57;0;0;966.9;0;239;-0.3;-3.5;3.3;80.2
ALT;19981129;38;0;58;960.4;3.8;0;-0.3;-4.1;2.1;78.7
ALT;19981130;20;4;100;965.1;0;0;1.2;0.1;2;89.7
ALT;19981201;11;0;100;970.6;0;0;1.2;0.3;1.8;76.2
ALT;19981202;47;0;100;969.8;0;83;0.1;-1.4;1.3;74.8
ALT;19981203;14;0;100;964.9;0;0;-0.2;-0.8;0.6;79.8
ALT;19981204;14;0;100;955.8;1.4;0;-0.4;-1;0.9;81.4
ALT;19981205;12;5;96;959.3;1.9;0;-0.3;-1.1;1.2;78.7
ALT;19981206;19;10;100;965.8;0.6;0;0.1;-1.5;2;69.3
ALT;19981207;20;10;100;974;0.3;0;-0.7;-2.1;0.4;74.1
ALT;19981208;53;7;25;978;0;228;-4;-8;-0.5;73.1
ALT;19981209;53;5;71;974.4;0;131;-2.9;-8.8;-0.1;78.5
ALT;19981210;21;3;100;969.6;0;0;1.3;-1;2.7;82.9
ALT;19981211;17;1;100;967.3;3.9;0;2.1;-0.9;3.3;90.1
ALT;19981212;22;0;75;973.8;9.5;3;2.8;0.5;4;88.8
