stn;time;" Globalstrahlung (W/m); Tagesmittel";Luftdruck auf Stationshoehe (hpa);Sonnenscheindauer (min);Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Niederschlag (mm);Durchschnittstemperatur (¡C);Tiefsttemperatur (¡C);Maximaltemperatur (¡C);Relative Luftfeuchtigkeit (%)
ELM;19980109;-;-;-;0;4;0;1;-0.5;4;51.8
ELM;19980110;-;-;-;0;4;0;3.8;1.4;7;39.7
ELM;19980111;-;-;-;0;8;0;5.8;3;10;38.5
ELM;19980112;-;-;-;0;42;0;5.3;2.7;17.1;51
ELM;19980113;-;-;-;0;25;0;9.7;2.5;13;26.8
ELM;19980114;-;-;-;0;71;5.5;3.7;1.3;6.7;75.1
ELM;19980115;-;-;-;0;63;0;1;0.4;3;93
ELM;19980116;-;-;-;0;96;8;1.8;0;3.4;81.4
ELM;19980117;-;-;-;5;71;1.2;-1.5;-4;1;86.8
ELM;19980118;-;-;-;6;63;0.1;0.9;-6;7.5;46
ELM;19980119;-;-;-;2;88;21.1;1.4;-0.5;3.5;80.1
ELM;19980120;-;-;-;28;100;20.5;-3.6;-4.2;-2;93.7
ELM;19980121;-;-;-;50;100;1.4;-2.5;-4.2;-1.5;92.1
ELM;19980122;-;-;-;47;38;0;-8.6;-9.6;-4.9;72.3
ELM;19980123;-;-;-;43;4;0;-9.5;-11.5;-3.6;81
ELM;19980124;-;-;-;38;92;0.8;-8.3;-11.7;-5.2;88.1
ELM;19980125;-;-;-;34;71;0;-5.9;-8;-2;82.7
ELM;19980126;-;-;-;30;71;0;-3.4;-12;9.8;83.4
ELM;19980127;-;-;-;28;4;0;-9;-14.4;-3;81.5
ELM;19980128;-;-;-;27;13;0;-6.5;-9;-2;69.8
ELM;19980129;-;-;-;27;0;0;-7.3;-9.7;-1.2;64.4
ELM;19980130;-;-;-;25;0;0;-7;-11;0.3;68.7
ELM;19980131;-;-;-;24;4;0;-6.4;-8.2;0;68.6
ELM;19980201;-;-;-;24;4;0;-7.8;-10.5;-0.5;75.4
ELM;19980202;-;-;-;24;38;0;-2.6;-8.7;2;55.3
ELM;19980203;-;-;-;24;4;0;-5.3;-6.6;0.5;63.6
ELM;19980204;-;-;-;24;0;0;-6.9;-9.5;0.5;66
ELM;19980205;-;-;-;22;0;0;-5.3;-10;3;57.8
ELM;19980206;-;-;-;22;13;0;-3.7;-6.6;5;59
ELM;19980207;-;-;-;20;58;0.4;-0.3;-4;5;53.7
ELM;19980208;-;-;-;20;38;0;-2.2;-4;4;67.1
ELM;19980209;-;-;-;19;8;0;0.4;-4.6;8;50.8
ELM;19980210;-;-;-;19;21;0;3.6;0;9.3;51.7
ELM;19980211;-;-;-;18;17;0;4.6;1.5;10;51.9
ELM;19980212;-;-;-;16;50;0;5.6;2.5;10.3;53.2
ELM;19980213;-;-;-;14;4;0;5.3;2.4;10.9;54.4
ELM;19980214;-;-;-;11;0;0;4;1.2;11.4;63.9
ELM;19980215;-;-;-;9;8;0;3.9;0.7;11.2;63.7
ELM;19980216;-;-;-;7;50;2;6.2;2;11.5;59.3
ELM;19980217;-;-;-;3;96;0.6;2.5;2;4.8;92.9
ELM;19980218;-;-;-;2;0;0;2.8;-1.8;10.5;49.2
ELM;19980219;-;-;-;0;29;0;5.2;2.2;11.4;46.7
ELM;19980220;-;-;-;0;8;0;4.7;0.7;13;51.3
ELM;19980221;-;-;-;0;29;0;9.5;4.3;16.5;34
ELM;19980222;-;-;-;0;71;19.8;5;0.5;10;71.4
ELM;19980223;-;-;-;12;100;1;0.2;-0.6;2.5;96.5
ELM;19980224;-;-;-;6;38;0.1;1.8;-2.6;7;77
ELM;19980225;-;-;-;2;96;0.4;3.6;2;8.8;89
ELM;19980226;-;-;-;0;0;0;3.5;0;11;70.7
ELM;19980227;-;-;-;0;0;0;4.2;1.4;11.2;64.7
ELM;19980228;-;-;-;0;96;2.1;2;-0.6;7.2;79.7
ELM;19980301;-;-;-;3;100;4.8;-1;-1.3;0;97
ELM;19980302;-;-;-;6;21;0;-0.7;-4.5;6;72.6
ELM;19980303;-;-;-;0;58;0;3;-2.2;10;60
ELM;19980304;-;-;-;0;79;1.7;10.9;6.6;18.7;47
ELM;19980305;-;-;-;0;92;5.8;5.6;3;7.5;57.6
ELM;19980306;-;-;-;0;79;21.9;1.7;-1;7.5;64.6
ELM;19980307;-;-;-;0;88;5.1;6.8;1.2;12.5;83
ELM;19980308;-;-;-;0;100;19;2.7;1.3;3.6;93.4
ELM;19980309;-;-;-;10;71;1.3;-3.5;-6.3;-0.5;82.4
ELM;19980310;-;-;-;5;13;0;-5.7;-10;1.5;52.4
ELM;19980311;-;-;-;2;67;2.3;-1.3;-7.6;4.2;49.2
ELM;19980312;-;-;-;6;100;5.8;-1;-1.8;0.7;96.6
ELM;19980313;-;-;-;8;67;0.7;-2.8;-6;1.6;87.2
ELM;19980314;-;-;-;2;71;1.6;-2;-6;2.1;76.4
ELM;19980315;-;-;-;2;100;17.6;0;-0.6;2;97.8
ELM;19980316;-;-;-;35;100;7.6;1;-0.4;3.5;95.8
ELM;19980317;-;-;-;10;100;0;2.2;1;5;93.4
ELM;19980318;-;-;-;4;63;0;3.9;1.1;9.5;82.2
ELM;19980319;-;-;-;0;100;2.5;1.8;1;2.6;84.6
ELM;19980320;-;-;-;0;100;20.5;0.7;-0.6;3;73.8
ELM;19980321;-;-;-;24;96;6.6;0;-1.5;2.7;80.6
ELM;19980322;-;-;-;9;33;0;-1.6;-7.1;5;54.2
ELM;19980323;-;-;-;5;100;9.2;-1.1;-1.9;0.7;82.4
ELM;19980324;-;-;-;19;100;0.1;-2.7;-5;0.5;87.4
ELM;19980325;-;-;-;9;0;0;-4.4;-9.8;4.5;59.2
ELM;19980326;-;-;-;6;29;0;-0.3;-6.5;7.1;51.6
ELM;19980327;-;-;-;3;100;0;3.6;-0.3;8;64.8
ELM;19980328;-;-;-;1;54;0;6.6;2.1;13.7;67.6
ELM;19980329;-;-;-;0;42;0;9.7;5;17.5;55.2
ELM;19980330;-;-;-;0;25;0;9.8;5;17;59.2
ELM;19980331;-;-;-;0;21;0;10.1;5.2;18;66
ELM;19980401;-;-;-;0;54;1;6.8;4.5;14.9;61.7
ELM;19980402;-;-;-;0;88;0.3;8.8;5.5;15.2;77.1
ELM;19980403;-;-;-;0;79;2;10.7;4.8;17;58.8
ELM;19980404;-;-;-;0;100;29.3;3.3;1.5;8;94.6
ELM;19980405;-;-;-;0;100;30.3;3.1;1.5;6;90.9
ELM;19980406;-;-;-;0;71;1.3;4.5;0.1;10.5;68.8
ELM;19980407;-;-;-;0;96;3.3;6.3;2.3;12;72.2
ELM;19980408;-;-;-;0;17;0;4.2;0;10;77.5
ELM;19980409;-;-;-;0;63;0.1;5;0;10.5;56
ELM;19980410;-;-;-;0;100;9.5;3.8;1.5;8;83.9
ELM;19980411;-;-;-;15;63;0.6;2.1;-2.7;8.5;78.3
ELM;19980412;-;-;-;1;92;2.9;0.6;-0.7;4;91.3
ELM;19980413;-;-;-;1;100;5.4;-1.1;-1.8;0.2;90.9
ELM;19980414;-;-;-;5;13;0;-1.3;-6.5;5.5;56.4
ELM;19980415;-;-;-;0;100;0.8;5.1;-0.3;8;34.4
ELM;19980416;-;-;-;1;92;0.1;2.2;-0.8;7.5;69
ELM;19980417;-;-;-;0;88;6.4;4.2;1;11.5;77.9
ELM;19980418;-;-;-;0;88;1.9;0.6;-1.5;4;91.3
ELM;19980419;-;-;-;2;96;0.2;1.3;-0.5;5;85.2
ELM;19980420;-;-;-;0;50;0.1;5.3;-2.4;15;47.1
ELM;19980421;-;-;-;0;50;0.6;7.9;4.5;12.5;74
ELM;19980422;-;-;-;0;8;0;10.3;4.2;18.5;55
ELM;19980423;-;-;-;0;54;1.8;10.8;6;16.7;58
ELM;19980424;-;-;-;0;100;0.9;8.6;7.7;9.3;90.4
ELM;19980425;-;-;-;0;50;2;11.2;3.6;18.6;63.9
ELM;19980426;-;-;-;0;88;0;14.2;8.4;19.5;52.4
ELM;19980427;-;-;-;0;67;34.2;11.5;7;16;62.3
ELM;19980428;-;-;-;2;100;7.3;2.4;0.4;5.1;88.5
ELM;19980429;-;-;-;0;71;0;7.1;1.5;14;62.3
ELM;19980430;-;-;-;0;71;0;11.4;8.3;14.5;34
ELM;19980501;-;-;-;0;96;3.4;8.4;7;11.5;77
ELM;19980502;-;-;-;0;96;1.4;6.6;5.6;9.3;90.4
ELM;19980503;-;-;-;0;92;5.7;8;3.3;14;78.2
ELM;19980504;-;-;-;0;100;2.1;6.6;6;8;91.1
ELM;19980505;-;-;-;0;63;0;7.3;3.3;13;72.7
ELM;19980506;-;-;-;0;96;0;8.4;6;12.2;75.7
ELM;19980507;-;-;-;0;33;0;10.9;5.2;19.1;61.9
ELM;19980508;-;-;-;0;17;0;13.5;6.8;21.1;50.8
ELM;19980509;-;-;-;0;79;0;14.3;8.1;21.7;52.1
ELM;19980510;-;-;-;0;21;0;15.4;9;23.9;52.4
ELM;19980511;-;-;-;0;8;0;16.6;9.5;25.7;44.1
ELM;19980512;-;-;-;0;13;0;17.3;11;25.2;54.5
ELM;19980513;-;-;-;0;38;0;17.3;11.5;25.5;60.7
ELM;19980514;-;-;-;0;50;0;15.8;13;23.5;77.5
ELM;19980515;-;-;-;0;13;0;13.8;8.5;22.2;66.4
ELM;19980516;-;-;-;0;17;0;11.1;5.5;18.4;69.4
ELM;19980517;-;-;-;0;50;0;9.2;5.2;14;70.9
ELM;19980518;-;-;-;0;67;0.1;7.3;3;13.4;83.7
ELM;19980519;-;-;-;0;50;0;9.8;4;17;70.4
ELM;19980520;-;-;-;0;42;0;12.3;5.1;19.5;59.7
ELM;19980521;-;-;-;0;79;10.7;11;7.5;18.8;89.1
ELM;19980522;-;-;-;0;96;1.4;9.5;8.6;11.5;83.3
ELM;19980523;-;-;-;0;67;0;9.4;5.5;14.8;65.8
ELM;19980524;-;-;-;0;92;0;9.9;6.5;13.1;65.3
ELM;19980525;-;-;-;0;88;0.5;10.6;7.8;14.5;72.7
ELM;19980526;-;-;-;0;88;7.6;12;8.5;17.6;73.4
ELM;19980527;-;-;-;0;67;0;12.1;7.4;17;63.4
ELM;19980528;-;-;-;0;83;0;14.3;9.5;18.4;52.1
ELM;19980529;-;-;-;0;100;3;10.4;9.7;11.6;94.2
ELM;19980530;-;-;-;0;33;0;13.6;8.4;20.8;71
ELM;19980531;-;-;-;0;71;6.5;13.2;8.2;18;60.7
ELM;19980601;-;-;-;0;54;0;11.7;5.8;20;65.3
ELM;19980602;-;-;-;0;50;3.4;16.5;10;24.7;56.4
ELM;19980603;-;-;-;0;92;1.7;14.8;11.9;19.1;82.1
ELM;19980604;-;-;-;0;50;0;16.7;12;23.6;68.6
ELM;19980605;-;-;-;0;46;0;22.2;15;27;32.7
ELM;19980606;-;-;-;0;58;5.4;22.4;18;26.5;34.5
ELM;19980607;-;-;-;0;71;28.5;15.1;13.3;20.2;85.4
ELM;19980608;-;-;-;0;71;0.4;11;8;17;70.6
ELM;19980609;-;-;-;0;13;0;13.5;7.2;22.5;60.8
ELM;19980610;-;-;-;0;79;27;14;11;21;79.6
ELM;19980611;-;-;-;0;100;21.6;8.3;6.9;12;90.1
ELM;19980612;-;-;-;0;100;20.3;4.6;3.7;6;96.3
ELM;19980613;-;-;-;0;58;0;6.6;3;12.5;70
ELM;19980614;-;-;-;0;67;0.8;9.3;3.2;15.5;76
ELM;19980615;-;-;-;0;96;6.9;9.2;8.2;13;89.5
ELM;19980616;-;-;-;0;88;5.1;9.6;6.5;14.5;88.2
ELM;19980617;-;-;-;0;88;0;10.7;7;14.6;71.8
ELM;19980618;-;-;-;0;63;0;11.8;6.7;17;69.5
ELM;19980619;-;-;-;0;33;0;14.4;7.2;22.5;62
ELM;19980620;-;-;-;0;58;0;18;11;26;62.1
ELM;19980621;-;-;-;0;13;0.5;20.7;15;27.7;67.5
ELM;19980622;-;-;-;0;71;4;18.3;16;22.1;78.1
ELM;19980623;-;-;-;0;88;0;15.6;13;20;75.2
ELM;19980624;-;-;-;0;46;0;16.7;11.7;22;72.9
ELM;19980625;-;-;-;0;42;14.6;16;12;23.5;87
ELM;19980626;-;-;-;0;79;8.3;16.2;13.4;21.3;85.7
ELM;19980627;-;-;-;0;42;8.9;16.2;12.6;23;84.5
ELM;19980628;-;-;-;0;79;3.2;13.5;12.5;15.4;93.7
ELM;19980629;-;-;-;0;92;0;16.2;12.5;20;74.6
ELM;19980630;-;-;-;0;79;1.2;16.2;12.5;20.5;83.5
ELM;19980701;-;-;-;0;29;8.3;16;11;21.4;79.8
ELM;19980702;-;-;-;0;83;11.3;14.7;13.2;17;91.6
ELM;19980703;-;-;-;0;96;11;14.2;12.5;17;90.6
ELM;19980704;-;-;-;0;71;0;14.2;10.7;19;76.6
ELM;19980705;-;-;-;0;88;0;13.6;11.5;18;80
ELM;19980706;-;-;-;0;21;0;15.3;9.7;22;74.1
ELM;19980707;-;-;-;0;96;35.1;13.4;12.4;16.1;88.9
ELM;19980708;-;-;-;0;100;14;7.2;6.4;9.5;94.7
ELM;19980709;-;-;-;0;92;1;10.6;6.4;15;84.1
ELM;19980710;-;-;-;0;92;0.9;12.7;10.3;17;87.3
ELM;19980711;-;-;-;0;88;0;15;12.5;19.1;79.7
ELM;19980712;-;-;-;0;42;0;17.5;11.8;24.4;62.5
ELM;19980713;-;-;-;0;46;22.5;16.8;12;26.5;75.8
ELM;19980714;-;-;-;0;79;0.2;12.1;9.5;16.5;70.5
ELM;19980715;-;-;-;0;58;0;11.8;6.8;17.5;68.6
ELM;19980716;-;-;-;0;67;11.1;11;7.3;16;89.2
ELM;19980717;-;-;-;0;42;0;15.6;11.5;20.5;77.1
ELM;19980718;-;-;-;0;42;0.3;16.5;11.6;23.3;79.2
ELM;19980719;-;-;-;0;38;0;18.8;14;25.7;70.7
ELM;19980720;-;-;-;0;13;0;22.1;15.7;29;54.7
ELM;19980721;-;-;-;0;17;0;23.2;19.9;29;44.2
ELM;19980722;-;-;-;0;83;0;18.1;15.5;22.1;82.2
ELM;19980723;-;-;-;0;50;12.3;18.3;15;25.8;79.6
ELM;19980724;-;-;-;0;88;1.8;17.1;13.7;20.2;83.2
ELM;19980725;-;-;-;0;83;0.2;16.1;15.4;19.1;88.7
ELM;19980726;-;-;-;0;33;0;16.5;11;23.5;72.2
ELM;19980727;-;-;-;0;75;46.2;15.3;14.9;17;92.3
ELM;19980728;-;-;-;0;100;1.4;13.4;12;16.2;85.5
ELM;19980729;-;-;-;0;46;0.3;15.6;11.7;21;75.2
ELM;19980730;-;-;-;0;50;2.4;16.4;12;22.2;84.5
ELM;19980731;-;-;-;0;88;0.5;13.3;11.5;15.4;86.2
ELM;19980801;-;-;-;0;96;23.8;15.2;12.5;20.5;90.6
ELM;19980802;-;-;-;0;83;3.5;14.5;12.4;17.2;92.4
ELM;19980803;-;-;-;0;100;1.6;13.3;12;16;93.6
ELM;19980804;-;-;-;0;100;3.3;15.1;12.2;18;88.8
ELM;19980805;-;-;-;0;75;0;15.7;12;19.8;80.6
ELM;19980806;-;-;-;0;8;0;15.3;9.6;21.5;73.2
ELM;19980807;-;-;-;0;4;0;16.7;10.9;24;72
ELM;19980808;-;-;-;0;0;0;18.5;12.5;26;67.8
ELM;19980809;-;-;-;0;8;0;21;15.9;28.1;66.8
ELM;19980810;-;-;-;0;33;0;21;16;27;71.4
ELM;19980811;-;-;-;0;17;0;22.4;17.5;29.1;64
ELM;19980812;-;-;-;0;38;0;22.2;17.3;29.5;68.8
ELM;19980813;-;-;-;0;100;4.7;17.2;16;21.5;85.8
ELM;19980814;-;-;-;0;67;0;17.7;14.6;21.6;75.2
ELM;19980815;-;-;-;0;67;0;17.8;13.3;22.2;82
ELM;19980816;-;-;-;0;38;0;19.1;14.3;26;69.4
ELM;19980817;-;-;-;0;58;0.1;17.3;13.7;26.4;77.4
ELM;19980818;-;-;-;0;100;9.8;15.9;15.1;18;86
ELM;19980819;-;-;-;0;88;0;16.9;13.4;22.5;70.4
ELM;19980820;-;-;-;0;50;0;17;13;21.7;74.4
ELM;19980821;-;-;-;0;96;22.7;14.5;13.2;18;87.4
ELM;19980822;-;-;-;0;96;48.4;12.7;12.2;16;93.6
ELM;19980823;-;-;-;0;50;0;13.6;11;18.3;85
ELM;19980824;-;-;-;0;96;16.6;11.7;10.4;15.2;90
ELM;19980825;-;-;-;0;42;0;12.5;9;17.5;77.8
ELM;19980826;-;-;-;0;21;0;13;7.3;20;78
ELM;19980827;-;-;-;0;83;5.6;10.3;8.8;16;91.2
ELM;19980828;-;-;-;0;96;0;8.8;6.3;13.6;72.2
ELM;19980829;-;-;-;0;50;0;9.7;7.3;13.7;75.4
ELM;19980830;-;-;-;0;54;0;9.1;4.3;15.5;75.4
ELM;19980831;-;-;-;0;21;0;12.3;7.5;18.6;70.7
ELM;19980901;-;-;-;0;75;0.5;14.5;10;21.5;75.6
ELM;19980902;-;-;-;0;92;0.1;17;12.6;23.5;76.6
ELM;19980903;-;-;-;0;92;14;14.8;14.2;18.4;88
ELM;19980904;-;-;-;0;46;40.2;14.4;9.5;20;83.8
ELM;19980905;-;-;-;0;100;28.5;11.2;9.5;12.5;91
ELM;19980906;-;-;-;0;88;0.9;12.3;9.5;16.5;81
ELM;19980907;-;-;-;0;100;5;12.6;9.4;15.8;82.9
ELM;19980908;-;-;-;0;96;3.2;12.8;11.7;16.7;91.2
ELM;19980909;-;-;-;0;13;0;15;9.3;25;74.5
ELM;19980910;-;-;-;0;33;1;17.3;12.7;23;64.5
ELM;19980911;-;-;-;0;100;77.7;11.8;11;12.6;93.2
ELM;19980912;-;-;-;0;100;12.1;7.2;6;9.5;89
ELM;19980913;-;-;-;0;96;8.8;5.4;4.5;8;85.5
ELM;19980914;-;-;-;0;100;8;4.7;2.7;9;85.8
ELM;19980915;-;-;-;0;100;8.9;6.6;4.8;9.7;87.9
ELM;19980916;-;-;-;0;92;9.7;9.5;6.5;14.3;94.1
ELM;19980917;-;-;-;0;100;6.4;7.2;6.8;9;91.7
ELM;19980918;-;-;-;0;75;0;8.6;6.5;13.1;81.1
ELM;19980919;-;-;-;0;25;0;7.9;3;14;79.5
ELM;19980920;-;-;-;0;38;0;8.7;4;14;77
ELM;19980921;-;-;-;0;42;0;8.4;4.4;13;86.4
ELM;19980922;-;-;-;0;38;0.1;8.5;5.2;13.8;88.6
ELM;19980923;-;-;-;0;29;0;9.8;7.2;14.5;84.2
ELM;19980924;-;-;-;0;42;0;12.6;7;21.5;64
ELM;19980925;-;-;-;0;42;0;15.7;10.9;19.5;37.7
ELM;19980926;-;-;-;0;83;7.4;14.9;10;20;48.6
ELM;19980927;-;-;-;0;88;7.7;11.2;8.8;15.6;85.9
ELM;19980928;-;-;-;0;96;15.3;10.3;8.7;13;89.1
ELM;19980929;-;-;-;0;46;1.8;10.6;8.2;16.8;81.3
ELM;19980930;-;-;-;0;88;10.2;12;8;14.5;73.1
ELM;19981001;-;-;-;0;100;12.9;7.7;6.5;10.3;93.4
ELM;19981002;-;-;-;0;46;0.6;7.2;3;12;82.5
ELM;19981003;-;-;-;0;96;5.4;7.4;4.5;11;90.4
ELM;19981004;-;-;-;0;100;5.6;6.2;5.4;7.9;91.3
ELM;19981005;-;-;-;0;100;0.3;7.5;5;11.3;88
ELM;19981006;-;-;-;0;96;3.7;8.1;5.6;16;91
ELM;19981007;-;-;-;0;100;12.1;7.2;6.6;8.5;93.8
ELM;19981008;-;-;-;0;100;0.2;6;5.4;7.6;94
ELM;19981009;-;-;-;0;75;0;8.1;5;13;85.4
ELM;19981010;-;-;-;0;38;0.3;7.6;3.3;13.5;81.9
ELM;19981011;-;-;-;0;96;3.3;8;6.2;11.3;90.5
ELM;19981012;-;-;-;0;88;7;6.9;5.5;10.2;89.9
ELM;19981013;-;-;-;0;67;0.9;5.1;3.2;10.6;73.3
ELM;19981014;-;-;-;0;96;2.5;7.6;3.7;11.2;91.2
ELM;19981015;-;-;-;0;71;0.2;11;9;15.8;78.8
ELM;19981016;-;-;-;0;33;0;10.8;7.4;17;79.6
ELM;19981017;-;-;-;0;17;3.9;13.1;7.5;18;54.6
ELM;19981018;-;-;-;0;100;8.4;6.2;5.5;7.2;94.8
ELM;19981019;-;-;-;0;100;8.3;4.5;4.3;5.5;93
ELM;19981020;-;-;-;0;63;0;3.7;2.5;6.7;82.4
ELM;19981021;-;-;-;0;17;0;5.4;0.2;11.1;68.1
ELM;19981022;-;-;-;0;63;0;8.6;4.7;15.2;56.6
ELM;19981023;-;-;-;0;46;4.3;8.2;3.7;15;59.8
ELM;19981024;-;-;-;0;75;8.2;7.8;5;14.1;77.3
ELM;19981025;-;-;-;0;100;17.9;7.8;5.7;11;83.3
ELM;19981026;-;-;-;0;92;15.9;3.7;1.9;8;84.3
ELM;19981027;-;-;-;2;92;0.6;2.4;0;7.5;88.6
ELM;19981028;-;-;-;0;96;1.9;9.9;3.7;15.2;65.3
ELM;19981029;-;-;-;0;100;9.1;7.2;3;21.5;82.7
ELM;19981030;-;-;-;0;100;16.6;2.6;1.5;5;82.5
ELM;19981031;-;-;-;0;100;6;3.3;0.5;6.6;87.4
ELM;19981101;-;-;-;0;100;29.2;5.5;3.8;8;96
ELM;19981102;-;-;-;0;50;0;3;1;12.2;88
ELM;19981103;-;-;-;0;79;0.3;7.4;2;12;66.8
ELM;19981104;-;-;-;0;100;12.5;2.9;1.5;4.4;94.4
ELM;19981105;-;-;-;2;58;1.3;0.8;-0.4;6.5;92
ELM;19981106;-;-;-;0;0;0;-0.5;-2.8;5.2;67.2
ELM;19981107;-;-;-;0;0;0;0.2;-2;7;64
ELM;19981108;-;-;-;0;33;0;4;-0.5;10.5;46.6
ELM;19981109;-;-;-;0;100;1.4;7.2;3.5;10;80.4
ELM;19981110;-;-;-;0;100;14;6.7;5;10;95
ELM;19981111;-;-;-;0;92;1;0.8;0;2;89.6
ELM;19981112;-;-;-;0;29;0;-0.9;-4.2;3;72
ELM;19981113;-;-;-;0;63;0;0.8;-1.8;5.6;78.6
ELM;19981114;-;-;-;0;100;15.8;0.8;0.2;6.8;82.2
ELM;19981115;-;-;-;12;100;16.3;0;-0.3;1.5;96.4
ELM;19981116;-;-;-;27;100;13.2;-1.4;-1.8;0.5;98
ELM;19981117;-;-;-;45;79;0.1;-4.4;-5.2;-1;88
ELM;19981118;-;-;-;32;0;0;-10.2;-11.6;-6;76.4
ELM;19981119;-;-;-;29;63;3.6;-8.3;-12.2;-3;80.8
ELM;19981120;-;-;-;33;92;1.1;-6.1;-7.4;-4.5;90
ELM;19981121;-;-;-;30;8;0;-13;-14.1;-8.3;72.6
ELM;19981122;-;-;-;28;0;0;-13.2;-14.8;-6.5;79
ELM;19981123;-;-;-;28;58;0.1;-7.5;-11.8;-3.5;81
ELM;19981124;-;-;-;20;79;0;-5.2;-6.6;-1.5;91.8
ELM;19981125;-;-;-;20;71;6.2;-1.8;-4.8;0.6;90.8
ELM;19981126;-;-;-;24;96;1.3;-1.8;-2.3;-0.6;94
ELM;19981127;-;-;-;25;100;10;-1.1;-2;1;97
ELM;19981128;-;-;-;36;0;0;-6.5;-7.4;-2.4;84
ELM;19981129;-;-;-;33;96;4.5;-3.5;-7.1;0.5;71.8
ELM;19981130;-;-;-;35;100;0.5;-1.9;-2.3;-0.9;97.8
ELM;19981201;-;-;-;30;100;0;-5.4;-6;-3.8;88
ELM;19981202;-;-;-;28;63;0;-5.5;-9;-1.5;86.2
ELM;19981203;-;-;-;27;13;0;-5.9;-8.8;-2.8;91.8
ELM;19981204;-;-;-;26;71;4.1;-8.3;-11.1;-5;93
ELM;19981205;-;-;-;31;100;15.9;-5.2;-6.5;-3;96.2
ELM;19981206;-;-;-;45;100;5.6;-4.6;-5.4;-2.4;82.2
ELM;19981207;-;-;-;44;100;10.5;-5.8;-6.4;-4.7;95.6
ELM;19981208;-;-;-;50;4;0;-9.7;-11;-4.4;78.6
ELM;19981209;-;-;-;48;63;0;-6;-11.4;-0.5;77
ELM;19981210;-;-;-;39;100;2.5;-0.7;-4.2;1.5;94.8
ELM;19981211;-;-;-;35;100;6;-0.6;-2;1.5;97.2
ELM;19981212;-;-;-;30;96;16.5;0.9;-2;5.5;90
ELM;19981213;-;-;-;24;92;2.8;3.4;1.5;5.7;95
ELM;19981214;-;-;-;19;71;0;2.7;2;5.8;69.8
ELM;19981215;-;-;-;18;17;0;3.6;1;6.1;57
ELM;19981216;-;-;-;18;25;0;2.4;0.1;5.6;66.4
ELM;19981217;-;-;-;17;42;0;1.9;-1;6;66.8
ELM;19981218;-;-;-;16;21;0;2.5;1;4.7;57.8
ELM;19981219;-;-;-;15;58;0.3;2;0.5;3.5;71.2
ELM;19981220;-;-;-;15;96;4.8;-1;-2;1;79.4
ELM;19981221;-;-;-;22;71;0.2;-3.8;-5.2;-2;85.2
ELM;19981222;-;-;-;22;46;0;-6.8;-10;-2.5;68.2
ELM;19981223;-;-;-;20;13;0;-5.3;-6.8;-3;56.6
ELM;19981224;-;-;-;20;79;0.6;-2;-6.5;1.5;58
ELM;19981225;-;-;-;20;29;0;-4.1;-6.1;0.8;63.2
ELM;19981226;-;-;-;20;88;0;0.7;-3.3;7;65.6
ELM;19981227;-;-;-;20;92;0;4.7;2.2;7.5;63.2
ELM;19981228;-;-;-;18;21;0;2.1;1;5;69.6
ELM;19981229;-;-;-;18;4;0;0.1;-1.5;2.5;68
ELM;19981230;-;-;-;17;4;0;-0.1;-1.8;6.7;62.2
ELM;19981231;-;-;-;17;54;0;5.8;0.7;9.6;36.6
ELM;19990101;-;-;-;15;79;0;8.6;6.5;10;35.3
ELM;19990102;-;-;-;12;29;1;4.7;0.2;9;51.1
ELM;19990103;-;-;-;12;96;3.6;1.3;-0.5;6.4;83.6
ELM;19990104;-;-;-;10;63;5;2.9;1.2;6.4;91.4
ELM;19990105;-;-;-;8;38;0;4.9;2.8;7.6;57.7
ELM;19990106;-;-;-;7;13;0;5.4;3.7;8;45.1
ELM;19990107;-;-;-;7;13;0.5;4.4;2.5;7.2;45.2
ELM;19990108;-;-;-;7;100;11;2.5;2;4.2;93.2
ELM;19990109;-;-;-;11;58;0.2;-1.5;-2.2;1;96.7
ELM;19990110;-;-;-;11;83;0;1.1;-5;6.5;53.5
ELM;19990111;-;-;-;9;100;9.1;-2.1;-2.2;-1;97.5
ELM;19990112;-;-;-;19;71;2.3;-6.4;-8.6;-3.5;88.7
ELM;19990113;-;-;-;20;100;8.7;-4.5;-9.4;-1;94
ELM;19990114;-;-;-;28;100;8;-1.5;-5.2;0.7;93.3
ELM;19990115;-;-;-;37;13;0;-3.8;-6;2.4;80
ELM;19990116;-;-;-;32;46;0;1.3;-2.5;9;63
ELM;19990117;-;-;-;27;13;0;4.6;1.3;9.1;35.3
ELM;19990118;-;-;-;24;17;0;-1;-2.5;3;71.6
ELM;19990119;-;-;-;22;0;0;0.7;-1.5;4.6;68
ELM;19990120;-;-;-;21;0;0;1.3;-0.5;6;54
ELM;19990121;-;-;-;20;0;0;0.8;-1;5;53.2
ELM;19990122;-;-;-;20;8;0;-0.6;-2;4.2;52.1
ELM;19990123;-;-;-;19;8;0;-0.9;-2.6;4.5;51.5
ELM;19990124;-;-;-;19;25;0;0.2;-2.8;4.5;51.9
ELM;19990125;-;-;-;19;25;0;1.2;-0.2;6.1;60.4
ELM;19990126;-;-;-;18;67;0.8;1.1;-1.6;7.2;74.5
ELM;19990127;-;-;-;23;100;20.3;-1.9;-3.6;0;89.1
ELM;19990128;-;-;-;51;100;39.3;-1.3;-3;2.5;92.6
ELM;19990129;-;-;-;90;100;2.1;-4.1;-6.6;-2;85.4
ELM;19990130;-;-;-;83;100;2.1;-9.1;-9.8;-6.2;75.9
