stn;time;" Globalstrahlung (W/m); Tagesmittel";Luftdruck auf Stationshoehe (hpa);Sonnenscheindauer (min);Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Relative Luftfeuchtigkeit (%);Durchschnittstemperatur (¡C);Tiefsttemperatur (¡C);Maximaltemperatur (¡C);Niederschlag (mm)
SIA;19840324;-;-;-;57;91;87.2;-4.5;-10.7;0.5;4.7
SIA;19840325;-;-;-;66;96;95.4;-2.2;-3;-0.9;23.7
SIA;19840326;-;-;-;98;54;85.2;-6;-12;1.4;0
SIA;19840327;-;-;-;90;54;82.8;-4.9;-14.3;2;0
SIA;19840328;-;-;-;85;91;91;-1.2;-3.3;1.5;13.5
SIA;19840329;-;-;-;109;96;92.8;-3;-5.6;0.1;28
SIA;19840330;-;-;-;150;79;76.6;-4.5;-6.8;-0.1;0
SIA;19840331;-;-;-;145;34;69.6;-7.6;-16.6;1.8;0
SIA;19840401;-;-;-;140;96;90.1;-2.7;-5;0;4.7
SIA;19840402;-;-;-;148;96;86.9;-4.5;-6.6;-1.3;21.4
SIA;19840403;-;-;-;171;71;66.1;-6.5;-9.4;-2.4;0
SIA;19840404;-;-;-;168;54;66.1;-6.1;-13.4;0;0
SIA;19840405;-;-;-;162;84;87.6;-6.4;-14;-0.4;0.7
SIA;19840406;-;-;-;172;59;82.7;-2.1;-4.5;0.2;1.2
SIA;19840407;-;-;-;170;21;68.5;-2.5;-7;3;0
SIA;19840408;-;-;-;165;75;77.6;-1.5;-4.6;2.1;0
SIA;19840409;-;-;-;161;54;71.9;-2.1;-4.5;3.6;0
SIA;19840410;-;-;-;159;75;85.3;-5.4;-12.6;2.4;11.9
SIA;19840411;-;-;-;170;66;77.9;-1.4;-6;3;0
SIA;19840412;-;-;-;162;46;66.2;-1.3;-6;4;0
SIA;19840413;-;-;-;156;13;67.3;-1.3;-5.8;4.5;0
SIA;19840414;-;-;-;149;0;67.4;-0.8;-10;8.1;0
SIA;19840415;-;-;-;145;25;73.5;0;-9.8;8;0
SIA;19840416;-;-;-;142;84;79.9;1.6;-1.9;7.1;0.3
SIA;19840417;-;-;-;40;84;72.6;-3;-5.5;0.2;0
SIA;19840418;-;-;-;138;29;70.8;-3;-7.2;1.5;0
SIA;19840419;-;-;-;137;0;61;-1.7;-10;6.4;0
SIA;19840420;-;-;-;132;4;56.8;-0.6;-11;8;0
SIA;19840421;-;-;-;126;50;65.3;2.2;-5;9.3;0
SIA;19840422;-;-;-;121;13;66.1;3.7;-4;11.2;0
SIA;19840423;-;-;-;115;34;66.8;4.3;-3;11.5;0
SIA;19840424;-;-;-;109;21;69.9;3.8;-2.5;10;0
SIA;19840425;-;-;-;104;13;77.4;2.1;-3;7.5;0
SIA;19840426;-;-;-;101;29;65.8;2.2;-4.5;9.7;0
SIA;19840427;-;-;-;96;29;60.5;3.1;1.5;6.2;0
SIA;19840428;-;-;-;92;50;62.8;-0.5;-4.5;5;0
SIA;19840429;-;-;-;80;79;92;-4.8;-8;-1;1.7
SIA;19840430;-;-;-;83;88;90.4;-3.4;-6.4;0.7;0.5
SIA;19840501;-;-;-;78;34;76.5;-3.3;-12;3.8;0
SIA;19840502;-;-;-;75;79;90.3;1.1;-1.5;4.5;2.7
SIA;19840503;-;-;-;70;91;95.1;1.9;1;3.5;32
SIA;19840504;-;-;-;58;100;93.9;1.6;0;4.2;17.5
SIA;19840505;-;-;-;48;75;85.6;4.1;1;8.6;0
SIA;19840506;-;-;-;40;54;89.3;3.4;-2.1;10.5;0
SIA;19840507;-;-;-;30;66;82.6;4.5;2;9.5;10.6
SIA;19840508;-;-;-;28;59;77;1.9;0.3;6.6;0
SIA;19840509;-;-;-;20;16;65;1;-5.1;8.2;0
SIA;19840510;-;-;-;18;54;65.9;1.2;-2.7;5.8;0
SIA;19840511;-;-;-;16;71;77.9;1;-2.3;5;0
SIA;19840512;-;-;-;12;66;88.2;0.8;-2;4;0.1
SIA;19840513;-;-;-;10;66;88.9;2.2;-1;6.9;1.8
SIA;19840514;-;-;-;7;91;84.4;1;0.1;5.1;0
SIA;19840515;-;-;-;4;88;84.7;0.9;-2.2;5.6;3.3
SIA;19840516;-;-;-;4;79;90.2;1.5;0.2;4.1;5.7
SIA;19840517;-;-;-;2;79;88.5;0.9;-0.8;3.1;0.4
SIA;19840518;-;-;-;0;84;87.3;2.3;0.3;5.5;5.8
SIA;19840519;-;-;-;2;91;90.2;1.3;0.3;4.6;8.4
SIA;19840520;-;-;-;3;96;83.4;2.7;-0.3;8.7;19.6
SIA;19840521;-;-;-;0;91;84.8;2.3;0.5;3.9;16.5
SIA;19840522;-;-;-;7;91;88.7;1;-0.1;4.5;5.8
SIA;19840523;-;-;-;4;88;84.1;3;-0.4;7.2;1.6
SIA;19840524;-;-;-;0;63;80.4;2.8;-1.5;8.5;1.3
SIA;19840525;-;-;-;0;66;82.1;2.8;0.5;7.3;0
SIA;19840526;-;-;-;0;79;81.2;2.9;0;6;18.2
SIA;19840527;-;-;-;7;100;91.1;0.7;0;2.6;16.9
SIA;19840528;-;-;-;8;75;71.2;0.3;-1.5;5.1;1.4
SIA;19840529;-;-;-;5;84;78.1;-0.8;-3.7;4;3.7
SIA;19840530;-;-;-;4;71;68.2;2.3;-1.9;5.9;0
SIA;19840531;-;-;-;0;79;77.9;3.4;1.5;7.2;0
SIA;19840601;-;-;-;0;29;60.4;6.1;-1.8;12.6;0
SIA;19840602;-;-;-;0;50;67.8;7.2;1;12.9;0
SIA;19840603;-;-;-;0;79;81.8;6.4;3.3;12.6;27.5
SIA;19840604;-;-;-;4;79;89.6;1.6;0.4;4.9;1.3
SIA;19840605;-;-;-;0;96;91.8;0.8;0;2.5;13.1
SIA;19840606;-;-;-;0;75;83.6;2.2;0;8.1;3.2
SIA;19840607;-;-;-;0;66;67.9;3.8;-0.4;9.7;0
SIA;19840608;-;-;-;0;66;53.4;5.6;-0.2;10.3;0
SIA;19840609;-;-;-;0;50;54.7;7.5;2.5;12.7;0
SIA;19840610;-;-;-;0;25;60.5;8.3;-0.3;15;0
SIA;19840611;-;-;-;0;54;56;8.4;3.4;13.6;0
SIA;19840612;-;-;-;0;41;50.7;9.1;3.8;13.5;0
SIA;19840613;-;-;-;0;13;65.1;8.9;0.2;15.5;0
SIA;19840614;-;-;-;0;41;66.3;10.9;1.6;18.2;0.7
SIA;19840615;-;-;-;0;75;59.5;10.1;6.9;14.9;0
SIA;19840616;-;-;-;0;16;48.8;9.5;2.1;16;0
SIA;19840617;-;-;-;0;38;73.4;8.7;1.5;14.2;0
SIA;19840618;-;-;-;0;21;73.6;11.3;8.5;16.6;0
SIA;19840619;-;-;-;0;25;71.2;11.2;2.4;18.3;0
SIA;19840620;-;-;-;0;54;72;11.2;3.5;17.4;0
SIA;19840621;-;-;-;0;75;86.6;11.1;9.6;15.5;4.3
SIA;19840622;-;-;-;0;75;66.1;10.6;6.7;15.2;0
SIA;19840623;-;-;-;0;66;59.3;10.3;3.3;16.5;0.3
SIA;19840624;-;-;-;0;71;63.4;7.9;4.8;11.9;0.3
SIA;19840625;-;-;-;0;63;53.2;7.8;1.4;13.2;0
SIA;19840626;-;-;-;0;75;61.7;9.6;6.3;13.8;0
SIA;19840627;-;-;-;0;21;68.9;9.4;0.6;16;1.2
SIA;19840628;-;-;-;0;91;91.6;9.2;8;12.5;10.6
SIA;19840629;-;-;-;0;46;64.8;9;4;14.8;0
SIA;19840630;-;-;-;0;41;57.7;9.4;1;15.2;0
SIA;19840701;-;-;-;0;46;74.4;9.9;1.7;17.2;2.2
SIA;19840702;-;-;-;0;75;84.6;9.9;7.6;15.6;4.5
SIA;19840703;-;-;-;0;88;66.1;5.1;1.9;9.6;0.2
SIA;19840704;-;-;-;0;54;54.4;5.7;1.5;10.5;0
SIA;19840705;-;-;-;0;46;46.7;7;-0.6;12.9;0
SIA;19840706;-;-;-;0;16;46.1;9.3;-0.5;16.2;0
SIA;19840707;-;-;-;0;0;43.3;11.6;1;19.8;0
SIA;19840708;-;-;-;0;66;84.4;11.2;7.7;15;0
SIA;19840709;-;-;-;0;25;74.1;13.3;6.5;20.1;0
SIA;19840710;-;-;-;0;21;68.1;14.6;7.2;21.6;0
SIA;19840711;-;-;-;0;16;64.8;15;7.5;21.5;0
SIA;19840712;-;-;-;0;13;50.1;16.3;10;21.1;0
SIA;19840713;-;-;-;0;34;58.7;15.3;9.9;19.8;0
SIA;19840714;-;-;-;0;16;61.8;14.7;8.5;21;7.1
SIA;19840715;-;-;-;0;84;72.8;10.3;7.9;14.6;8.3
SIA;19840716;-;-;-;0;59;54.2;8.1;3.4;12.9;0
SIA;19840717;-;-;-;0;91;57.7;6.5;3.5;11.8;0
SIA;19840718;-;-;-;0;13;48.2;9.8;1.2;17.2;0
SIA;19840719;-;-;-;0;66;58.4;9.9;2.4;16.9;0
SIA;19840720;-;-;-;0;16;58.7;11.1;3.3;18.6;0
SIA;19840721;-;-;-;0;54;67.2;12.2;3.2;20;0.2
SIA;19840722;-;-;-;0;54;75.4;13;9;19;0
SIA;19840723;-;-;-;0;46;62.8;13.3;7.1;20.4;2.2
SIA;19840724;-;-;-;0;50;70;13.1;11.2;21;2.8
SIA;19840725;-;-;-;0;54;72.9;12;6.4;20;2.5
SIA;19840726;-;-;-;0;88;67.7;9.4;6.3;15;0.1
SIA;19840727;-;-;-;0;84;64.4;8.5;6;13.4;0
SIA;19840728;-;-;-;0;91;67.2;7.4;4;10.9;0
SIA;19840729;-;-;-;0;34;69.2;12.6;4;21.6;0
SIA;19840730;-;-;-;0;29;76.7;12.6;6.9;17.6;0
SIA;19840731;-;-;-;0;9;67;13.4;6.9;19;0
SIA;19840801;-;-;-;0;79;76.6;9.9;6.2;14.7;4.3
SIA;19840802;-;-;-;0;13;53.6;13.1;5;20;0
SIA;19840803;-;-;-;0;13;63.8;13.3;5.5;19.5;0
SIA;19840804;-;-;-;0;16;63.4;14.1;7.1;20.5;0
SIA;19840805;-;-;-;0;88;80.2;11;7.5;17;9.8
SIA;19840806;-;-;-;0;75;78.8;9.2;7.4;14.5;0.6
SIA;19840807;-;-;-;0;71;67.2;8.9;6.8;16;0
SIA;19840808;-;-;-;0;84;84.8;8.3;5.5;12;7.5
SIA;19840809;-;-;-;0;91;79.2;9.1;6.5;13.5;0.3
SIA;19840810;-;-;-;0;100;90;7.4;6.5;9;4.6
SIA;19840811;-;-;-;0;91;78;8.9;5.7;12;0.3
SIA;19840812;-;-;-;0;59;66;10.9;4.6;17.8;3.9
SIA;19840813;-;-;-;0;75;76.8;9.5;5.4;14;6.3
SIA;19840814;-;-;-;0;84;70.8;9.6;5.2;16.4;0
SIA;19840815;-;-;-;0;59;58.2;10.2;6.2;16;0
SIA;19840816;-;-;-;0;75;71.8;8.8;3;15.3;0
SIA;19840817;-;-;-;0;54;60.8;9.7;2.8;16.5;0
SIA;19840818;-;-;-;0;25;59.6;10.3;2;18;0
SIA;19840819;-;-;-;0;59;58.4;10.5;3.7;17;0
SIA;19840820;-;-;-;0;46;81.2;10.1;4.1;15.5;0
SIA;19840821;-;-;-;0;66;82.2;11;6.6;16;0
SIA;19840822;-;-;-;0;66;81.6;10.3;7.2;14;0
SIA;19840823;-;-;-;0;88;81.4;9.9;5.5;13;0.9
SIA;19840824;-;-;-;0;91;86.2;9;8.1;11.6;1.6
SIA;19840825;-;-;-;0;91;79.4;9.2;7.3;14;4.8
SIA;19840826;-;-;-;0;88;70;9.6;6.7;12.4;0
SIA;19840827;-;-;-;0;59;71.4;10;6.1;14.5;0.3
SIA;19840828;-;-;-;0;79;83.8;9.5;6.4;13;0
SIA;19840829;-;-;-;0;46;65;11.8;6.6;17.5;0
SIA;19840830;-;-;-;0;29;68.6;10.3;3.4;16.3;0
SIA;19840831;-;-;-;0;16;61;11.9;4.4;19.4;0
SIA;19840901;-;-;-;0;4;63.8;12.1;3.8;21;0
SIA;19840902;-;-;-;0;16;72.2;12.3;3.7;20.2;0
SIA;19840903;-;-;-;0;41;78.8;12;5.3;20;12.3
SIA;19840904;-;-;-;0;91;84.6;9.5;5.5;13.7;25.6
SIA;19840905;-;-;-;0;91;88.4;6.3;3.6;9;47.4
SIA;19840906;-;-;-;7;96;85.8;0.3;-0.5;2.2;16.1
SIA;19840907;-;-;-;23;38;78.8;1.5;-3.4;7.3;0
SIA;19840908;-;-;-;12;59;72.6;3.7;-1.8;9.2;0
SIA;19840909;-;-;-;4;50;65.1;4.8;-2;10.9;0
SIA;19840910;-;-;-;0;75;67;5.2;2;10;6.3
SIA;19840911;-;-;-;0;41;63;5.3;-0.6;12.4;0
SIA;19840912;-;-;-;0;38;60.7;9.4;2.2;16.7;0
SIA;19840913;-;-;-;0;16;74.9;9;1.4;17.3;0
SIA;19840914;-;-;-;0;54;83;8.3;4.9;13.2;2.4
SIA;19840915;-;-;-;0;100;89.4;2.7;0.7;6.5;39.2
SIA;19840916;-;-;-;0;91;87.1;3.2;0.7;6.2;3.8
SIA;19840917;-;-;-;0;88;72.3;6.6;3;11;4.1
SIA;19840918;-;-;-;0;96;88.4;4.7;4.5;7;7
SIA;19840919;-;-;-;0;46;81.5;6.3;2.5;13.4;0
SIA;19840920;-;-;-;0;16;70.9;8.3;3.3;14.9;0
SIA;19840921;-;-;-;0;79;84.7;7;2.6;12.8;16.1
SIA;19840922;-;-;-;0;54;68;2.8;0.5;6.2;0
SIA;19840923;-;-;-;0;79;83.9;3.2;-0.1;5;6.9
SIA;19840924;-;-;-;0;63;71.5;2.1;-1.2;7.9;1.4
SIA;19840925;-;-;-;1;79;68.3;1;-1.4;4.4;0.2
SIA;19840926;-;-;-;0;88;73.9;1.9;-0.3;6.5;3.2
SIA;19840927;-;-;-;0;59;71.2;4.4;-1;11.8;0
SIA;19840928;-;-;-;0;46;85.7;3.9;-1.1;9.5;0
SIA;19840929;-;-;-;0;79;83.7;6;1.3;12;0
SIA;19840930;-;-;-;0;79;82.7;6.9;3.8;11.5;0.2
SIA;19841001;-;-;-;0;88;91.5;6.8;5.3;8.9;31.4
SIA;19841002;-;-;-;0;63;87.7;0.5;-1;4;6
SIA;19841003;-;-;-;0;84;91.8;-0.3;-3.8;4.9;10
SIA;19841004;-;-;-;4;84;83.6;0.9;-2.6;7;27.1
SIA;19841005;-;-;-;0;100;83.4;1.9;0.2;4.5;8
SIA;19841006;-;-;-;0;88;89.7;2;0.4;5;2.1
SIA;19841007;-;-;-;0;79;67.9;2.9;-0.3;6.6;0
SIA;19841008;-;-;-;0;34;48.6;4.2;-1.8;11.1;0
SIA;19841009;-;-;-;0;59;70.1;6;0.8;11.6;0
SIA;19841010;-;-;-;0;13;67.7;5.2;-0.2;12.2;0
SIA;19841011;-;-;-;0;79;83.4;4.3;-0.7;9.8;3.3
SIA;19841012;-;-;-;0;41;75.4;5.4;1.5;11.2;0
SIA;19841013;-;-;-;0;21;69;4.6;-0.2;12.6;0
SIA;19841014;-;-;-;0;0;62.9;6.3;-1;15.8;0
SIA;19841015;-;-;-;0;9;53.8;6.6;-0.6;14.9;0
SIA;19841016;-;-;-;0;0;62.7;5.8;0.7;13.5;0
SIA;19841017;-;-;-;0;54;83.3;3.3;-1.7;8.5;0
SIA;19841018;-;-;-;0;54;84.1;3.1;0.4;6.5;0
SIA;19841019;-;-;-;0;88;85;3.5;2.1;4.4;1.4
SIA;19841020;-;-;-;0;88;90.6;3.3;2.1;5.3;0.5
SIA;19841021;-;-;-;0;13;72.7;2.8;0;8.6;0
SIA;19841022;-;-;-;0;25;77.6;1.7;-4.3;8.5;0
SIA;19841023;-;-;-;0;54;80.6;3;-1.8;8.1;0
SIA;19841024;-;-;-;0;79;88;2.4;1.4;5;0
SIA;19841025;-;-;-;0;59;80.2;3.9;-2.3;8.2;0.5
SIA;19841026;-;-;-;0;96;90.7;3.4;2.1;4.9;14.3
SIA;19841027;-;-;-;0;59;77.6;2.2;0.9;5;0
SIA;19841028;-;-;-;0;9;63.4;1.1;-2.4;7.7;0
SIA;19841029;-;-;-;0;9;50.2;1.8;-3.5;10;0
SIA;19841030;-;-;-;0;9;50.5;2.6;-3.8;12.4;0
SIA;19841031;-;-;-;0;13;58.4;3.8;-3;14.4;0
SIA;19841101;-;-;-;0;4;63.8;3.8;-2;13.5;0
SIA;19841102;-;-;-;0;4;70.4;2.5;-2.8;10;0
SIA;19841103;-;-;-;0;50;75.4;0.7;-3.6;6.4;0
SIA;19841104;-;-;-;0;34;77.2;-0.8;-3.6;3.4;0
SIA;19841105;-;-;-;0;71;88.2;-0.4;-3.9;3.5;2.8
SIA;19841106;-;-;-;2;84;90.8;1.4;0.3;3;3.3
SIA;19841107;-;-;-;0;88;91.4;2;1;4;0.1
SIA;19841108;-;-;-;0;63;87;2;-0.1;5.5;0
SIA;19841109;-;-;-;0;63;86;2;-1.3;6.5;0
SIA;19841110;-;-;-;0;29;75.8;2.7;-2.7;10.9;0
SIA;19841111;-;-;-;0;16;64.2;2.9;-2.3;11.1;0
SIA;19841112;-;-;-;0;66;77.2;1.1;-3;7;0
SIA;19841113;-;-;-;0;59;75.8;0;-1.9;3.5;0
SIA;19841114;-;-;-;0;88;81.2;-1.4;-4;1;2.8
SIA;19841115;-;-;-;5;88;90.4;-0.7;-1.8;1.3;2.9
SIA;19841116;-;-;-;9;75;90.8;-1.2;-2.3;1.1;30.5
SIA;19841117;-;-;-;36;54;82.6;-4.7;-8.6;0;0
SIA;19841118;-;-;-;32;29;81.8;-6.8;-11.2;-1.1;0
SIA;19841119;-;-;-;29;75;73.6;-4.2;-8;-1.2;0.1
SIA;19841120;-;-;-;28;84;78;-1.5;-4.3;2.1;0.1
SIA;19841121;-;-;-;26;50;75.4;-3.6;-8.6;1.7;0
SIA;19841122;-;-;-;24;71;68;-2.7;-8.8;2.5;0
SIA;19841123;-;-;-;24;50;59;2;-4;8;0
SIA;19841124;-;-;-;22;41;78.4;1.8;-1;6.8;0
SIA;19841125;-;-;-;20;41;60.8;-0.7;-5.4;5.5;0
SIA;19841126;-;-;-;20;88;86.4;0.8;-1.5;3;1
SIA;19841127;-;-;-;21;21;64.2;-3.9;-6.3;-1.7;0
SIA;19841128;-;-;-;20;13;63.8;-4.7;-9.7;2.5;0
SIA;19841129;-;-;-;20;4;59.2;-3.2;-6.7;3;0
SIA;19841130;-;-;-;19;0;58;-3.4;-8.3;2.9;0
SIA;19841201;-;-;-;19;71;78.2;-1.2;-5.6;2.8;5.8
SIA;19841202;-;-;-;22;91;91.6;-0.4;-1.8;1;18.9
SIA;19841203;-;-;-;43;79;90;-1.2;-3.3;0.8;0.5
SIA;19841204;-;-;-;40;41;89.2;-3.1;-5.6;0.1;0
SIA;19841205;-;-;-;38;9;89.6;-5.3;-8.4;-1.2;0
SIA;19841206;-;-;-;38;4;85.8;-4.5;-8.3;0.1;0
SIA;19841207;-;-;-;37;13;80.2;-5;-7;-0.9;0
SIA;19841208;-;-;-;36;9;81.6;-6.7;-9.6;-1.8;0
SIA;19841209;-;-;-;36;21;68.4;-4.9;-11.2;-0.2;0
SIA;19841210;-;-;-;35;63;58;-3.1;-7.3;2;0
SIA;19841211;-;-;-;33;46;82;0.8;-4.2;6;0
SIA;19841212;-;-;-;30;9;78;-1;-3.5;2.9;0
SIA;19841213;-;-;-;30;34;83.8;-4.1;-6;0.2;0
SIA;19841214;-;-;-;30;79;71;-1.9;-5.5;-0.5;0.5
SIA;19841215;-;-;-;31;46;63.6;-6;-10;-0.7;0
SIA;19841216;-;-;-;30;88;78.6;-2.9;-7.8;-0.8;2.1
SIA;19841217;-;-;-;33;79;85.2;-1.3;-3.5;0.6;0
SIA;19841218;-;-;-;29;91;89.4;-0.9;-2.2;1;21.6
SIA;19841219;-;-;-;69;59;76;-6.2;-7.1;-5;0
SIA;19841220;-;-;-;67;13;83.2;-8.3;-11.2;-3.2;0
SIA;19841221;-;-;-;65;63;77.6;-2.8;-11;3.5;0
SIA;19841222;-;-;-;60;4;63.8;-8.9;-10.2;-6.4;0
SIA;19841223;-;-;-;59;29;76.2;-9;-16.4;-3.9;0
SIA;19841224;-;-;-;58;84;79.4;-7.1;-8.6;-4.5;0.3
SIA;19841225;-;-;-;58;88;69.2;-7.4;-13.6;-3.9;0
SIA;19841226;-;-;-;55;13;74.2;-11.9;-15.2;-7;0
SIA;19841227;-;-;-;54;88;76.8;-8.9;-14;-5.2;0.6
SIA;19841228;-;-;-;53;16;71.8;-10.6;-14.4;-7.4;0
SIA;19841229;-;-;-;53;66;72.2;-9.6;-12.5;-7.4;0
SIA;19841230;-;-;-;50;25;69;-10.8;-12.3;-8.4;0
SIA;19841231;-;-;-;50;13;64.6;-13.9;-15.7;-6.8;0
SIA;19850101;-;-;-;48;63;57.3;-7.8;-15.3;-3.5;0
SIA;19850102;-;-;-;47;84;63.7;-11.3;-16;-7.8;0
SIA;19850103;-;-;-;47;71;56.7;-14.1;-16.2;-12.4;0
SIA;19850104;-;-;-;47;75;60.5;-14.5;-18.7;-11.6;0.1
SIA;19850105;-;-;-;47;21;57;-21.4;-22.7;-18.8;0
SIA;19850106;-;-;-;46;0;55;-22;-26;-19.1;0
SIA;19850107;-;-;-;45;25;57.1;-22.5;-27.6;-15.5;0
SIA;19850108;-;-;-;45;63;58.3;-18.5;-23.2;-14.6;0
SIA;19850109;-;-;-;45;21;54.6;-18.3;-20.2;-16;0
SIA;19850110;-;-;-;45;4;60.5;-17.2;-22.1;-12.5;0
SIA;19850111;-;-;-;45;4;56.9;-15.9;-20.7;-10.5;0
SIA;19850112;-;-;-;45;29;61.3;-17.3;-22.3;-10;0
SIA;19850113;-;-;-;45;66;62.7;-13.8;-19.3;-9.8;2.5
SIA;19850114;-;-;-;49;100;84.7;-10.4;-13.2;-8;4
SIA;19850115;-;-;-;53;100;88.6;-9.5;-16.7;-4.6;17.7
SIA;19850116;-;-;-;78;100;91.6;-3.9;-6.9;-2.5;12
SIA;19850117;-;-;-;92;63;85.6;-4.5;-6.8;-1.8;1.2
SIA;19850118;-;-;-;92;63;82.4;-12;-22.3;-4.6;0.4
SIA;19850119;-;-;-;90;54;83.1;-5.8;-9.1;-0.1;0
SIA;19850120;-;-;-;86;66;81.1;-10.5;-19.9;-3.3;0.5
SIA;19850121;-;-;-;84;75;80.9;-4.6;-7.6;-1.9;5.6
SIA;19850122;-;-;-;89;91;89.3;-1.3;-4;0.5;10.9
SIA;19850123;-;-;-;100;100;94.1;0;-0.8;0.9;30.8
SIA;19850124;-;-;-;146;63;69.4;-9.6;-14.4;-6.1;0.2
SIA;19850125;-;-;-;133;29;73.8;-16.1;-25.5;-5.5;2.7
SIA;19850126;-;-;-;129;88;88;-6.6;-19.4;-4.3;11.7
SIA;19850127;-;-;-;141;59;77.7;-6.9;-14.2;-1.1;0
SIA;19850128;-;-;-;137;59;78.2;-10.1;-19.9;-2.2;0.9
SIA;19850129;-;-;-;133;16;79.5;-8.8;-11.7;-1.6;0
SIA;19850130;-;-;-;128;75;68.4;-4.7;-18.2;3.5;0
SIA;19850131;-;-;-;120;41;77.9;-7;-13.3;1.4;5.4
SIA;19850201;-;-;-;125;75;70.1;1.9;-4.5;6.4;0
SIA;19850202;-;-;-;115;88;46.9;4.7;-2;7;0
SIA;19850203;-;-;-;101;41;47.4;-0.8;-3;1;0
SIA;19850204;-;-;-;95;16;62;-6.1;-11.2;1.1;0
SIA;19850205;-;-;-;92;29;73.8;-7.6;-15.8;1.8;0
SIA;19850206;-;-;-;90;75;69;-1;-8.5;2.5;0
SIA;19850207;-;-;-;88;38;66.7;-3.8;-8;2.5;0
SIA;19850208;-;-;-;87;91;76;-3.1;-10.2;-0.1;0.7
SIA;19850209;-;-;-;88;91;87.9;-1;-2.7;1.3;1.5
SIA;19850210;-;-;-;90;71;66.8;-5.6;-11.8;0.5;0
SIA;19850211;-;-;-;87;91;86.5;-7.1;-9;-4.5;0.8
SIA;19850212;-;-;-;88;59;73.6;-11.8;-16.2;-5.8;0
SIA;19850213;-;-;-;87;50;68.7;-12;-22.6;-2.3;0
SIA;19850214;-;-;-;87;63;75.6;-6.3;-12.2;1.5;0
SIA;19850215;-;-;-;85;75;76.6;-4.5;-7;0.2;5.2
SIA;19850216;-;-;-;89;46;70.8;-10.5;-14.7;-4.5;2.2
SIA;19850217;-;-;-;88;84;80.7;-7.5;-10;-4.2;0
SIA;19850218;-;-;-;88;4;62.3;-13.6;-18.8;-7;0
SIA;19850219;-;-;-;88;0;61.7;-14.8;-20.8;-8;0
SIA;19850220;-;-;-;88;0;60.8;-11.1;-19.4;0.8;0
SIA;19850221;-;-;-;86;13;59;-10.5;-18.6;0.1;0
SIA;19850222;-;-;-;84;4;61.1;-11.7;-17.6;-2.9;0
SIA;19850223;-;-;-;84;4;52.3;-8.4;-18.6;1.9;0
SIA;19850224;-;-;-;82;59;64.6;0.7;-8.8;6.5;0
SIA;19850225;-;-;-;80;41;70.1;-2.5;-10.5;7;0
SIA;19850226;-;-;-;79;63;67.4;-0.8;-6.8;5.9;0
SIA;19850227;-;-;-;77;75;73.3;-1.2;-6.2;3.1;0.5
SIA;19850228;-;-;-;78;88;87.6;-1.6;-5.3;1.8;0.6
SIA;19850301;-;-;-;78;66;85;-3.1;-7.2;1.9;5
SIA;19850302;-;-;-;87;100;90;-2.8;-4;-0.8;21
SIA;19850303;-;-;-;108;34;70.8;-4.8;-7.6;1;0
SIA;19850304;-;-;-;105;91;87.2;-6.3;-16.3;-0.1;4.1
SIA;19850305;-;-;-;113;96;88;-1.4;-3.5;1.8;16.9
SIA;19850306;-;-;-;130;100;89.4;-1.7;-3.1;0.2;14.4
SIA;19850307;-;-;-;148;100;91.4;-0.8;-2.6;1;3.6
SIA;19850308;-;-;-;143;75;80;-1.3;-4;3.8;0
SIA;19850309;-;-;-;135;54;69.6;-5.6;-14.3;0.9;0
SIA;19850310;-;-;-;130;25;61.2;-6.7;-13.6;2.5;0
SIA;19850311;-;-;-;124;66;61.6;-8.2;-13.4;-2.5;0.5
SIA;19850312;-;-;-;122;75;78.2;-6.7;-11.5;-0.5;0.5
SIA;19850313;-;-;-;121;13;71.2;-6.4;-14.3;2.2;0
SIA;19850314;-;-;-;119;16;69.8;-6.7;-15.7;3.5;0
SIA;19850315;-;-;-;118;54;67.2;-5.8;-9.2;-1.2;0.6
SIA;19850316;-;-;-;120;100;86;-8.1;-12.6;-4.5;2.6
SIA;19850317;-;-;-;124;91;62.8;-9.3;-11;-6.3;0
SIA;19850318;-;-;-;118;96;63.2;-9.1;-11.2;-5.6;0
SIA;19850319;-;-;-;118;16;59.6;-10.5;-15.7;-2.5;0
SIA;19850320;-;-;-;118;38;69.8;-11.1;-21.6;-2;1.5
SIA;19850321;-;-;-;121;100;88.4;-4.5;-8;-0.7;24.7
SIA;19850322;-;-;-;160;88;88;-3.7;-4.3;-1.2;7.8
SIA;19850323;-;-;-;149;79;74.6;-1.9;-5.6;3.5;0
SIA;19850324;-;-;-;128;21;71.6;-5.6;-11.3;2.2;0
SIA;19850325;-;-;-;125;29;74.6;-7.3;-17.6;2.2;3
SIA;19850326;-;-;-;125;75;83.4;-1.2;-4.1;2.7;1.1
SIA;19850327;-;-;-;120;96;84.2;-2.3;-4.5;0.5;16.4
SIA;19850328;-;-;-;148;63;54.6;-7.2;-10;-4.3;0
SIA;19850329;-;-;-;138;13;59;-9.3;-19.5;1.2;0
SIA;19850330;-;-;-;130;38;63;-6.7;-18.7;3.9;0
SIA;19850331;-;-;-;126;66;69.2;-2.2;-8.6;3.8;0
SIA;19850401;-;-;-;122;41;67.7;-1.3;-9.5;8.2;0
SIA;19850402;-;-;-;118;41;60.5;1.7;-6.8;9.2;0
SIA;19850403;-;-;-;112;9;58.6;0.8;-5.3;9.4;0
SIA;19850404;-;-;-;108;79;79.3;1.3;-4.5;6.9;0
