stn;time;" Globalstrahlung (W/m); Tagesmittel";Luftdruck auf Stationshoehe (hpa);Sonnenscheindauer (min);Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Tiefsttemperatur (¡C);Maximaltemperatur (¡C);Relative Luftfeuchtigkeit (%);Niederschlag (mm);Durchschnittstemperatur (¡C)
GRC;20130701;371;842.8;713;0;13;6.8;20.9;56.9;0;13.9
GRC;20130702;335;842.2;526;0;33;10.4;20.4;56.5;0;14.6
GRC;20130703;121;840.4;13;0;83;9;13.5;86.5;4.3;11.4
GRC;20130704;303;844.6;463;0;79;9.4;19.3;81.4;0;12.9
GRC;20130705;342;848.7;626;0;42;9.7;21.4;72.9;0;14.8
GRC;20130706;353;848.3;726;0;13;10.8;23.8;61;0;16.8
GRC;20130707;338;848.1;631;0;17;12;23.6;55.4;0;17.4
GRC;20130708;241;848.5;367;0;67;12.2;22.1;68.6;0.9;16.2
GRC;20130709;195;845.8;284;0;83;11.8;20.8;66.5;2.8;15.3
GRC;20130710;259;841.9;327;0;46;10.4;22.5;65;0;15.2
GRC;20130711;353;840;722;0;17;10.9;23.1;58.2;0;16.5
GRC;20130712;342;842.1;672;0;17;11.2;23.5;58.1;0;16.6
GRC;20130713;317;843.3;581;0;25;11.1;22.4;51.9;0;16
GRC;20130714;338;844.4;690;0;13;11;22.8;51.4;0;16.7
GRC;20130715;342;845.3;722;0;13;11.3;23.2;53.4;0;17
GRC;20130716;327;845.8;630;0;17;11.9;24.8;57.6;2.6;17.8
GRC;20130717;150;846.3;99;0;67;11.7;20.1;80.1;1;14.8
GRC;20130718;110;845.1;98;0;63;11.2;16.3;76.1;3.5;12.9
GRC;20130719;207;844;315;0;50;10.3;19.9;65.5;0;14.8
GRC;20130720;281;843.6;506;0;42;10.5;21.5;65.1;0;15.8
GRC;20130721;257;844.8;428;0;38;13.1;24.2;59.5;0;17.1
GRC;20130722;242;844.6;461;0;50;12;25.3;62.9;9.7;16.4
GRC;20130723;261;842.5;435;0;50;11.5;23.7;60.6;1.3;16.4
GRC;20130724;187;843.2;252;0;67;12;22;63.2;0;16.3
GRC;20130725;274;844.5;444;0;25;13.3;23.2;55;0;18.2
GRC;20130726;310;843.7;550;0;38;14.5;26;55.4;2.4;19.2
GRC;20130727;331;841.7;647;0;21;15.4;26.5;51.6;0;20.6
GRC;20130728;332;840.7;562;0;42;16.9;25.9;47.6;3.3;21.3
GRC;20130729;87;842.8;33;0;88;8.5;16.5;82.7;21.1;11.4
GRC;20130730;323;846.2;607;0;46;7.5;19.8;70.4;0;13
GRC;20130731;332;846.3;688;0;4;9.1;22.2;65.5;0;15.3
GRC;20130801;330;845.2;685;0;0;13.2;25.6;49;0;19.2
GRC;20130802;324;845.5;683;0;0;14.3;25.9;47.1;0;20.3
GRC;20130803;214;846.4;349;0;54;15;24.9;51.4;1.6;18.9
GRC;20130804;250;846.9;410;0;29;13.4;23.3;59.6;0;18.3
GRC;20130805;285;844.9;546;0;17;14.7;26.2;58.1;0.4;19.8
GRC;20130806;242;843.3;460;0;50;14.9;24.5;57.8;0.7;18.6
GRC;20130807;66;840;16;0;96;10.5;17.7;82;22.2;13.9
GRC;20130808;138;841.2;75;0;96;10.4;16.2;92.5;15.9;12.3
GRC;20130809;123;844.3;19;0;79;7.8;14.1;84.2;0.1;11.3
GRC;20130810;294;844.5;546;0;46;6.4;18.4;71.3;0;11.8
GRC;20130811;305;843.6;622;0;38;9;20.3;69.2;0;13.8
GRC;20130812;266;842.6;541;0;17;9.6;22.4;59.3;0;15.6
GRC;20130813;300;842.2;521;0;38;10.9;21.5;59.7;0;15.3
GRC;20130814;283;843.3;500;0;33;8.4;18.8;69.2;0;12.6
GRC;20130815;301;844.9;653;0;4;8.2;20.7;67.4;0;13.9
GRC;20130816;272;844.2;535;0;29;10.6;21.8;61.5;0;15.8
GRC;20130817;227;843.7;342;0;54;11.8;21.9;64.4;0;16.1
GRC;20130818;219;843.6;360;0;42;11.9;22.1;64.4;0.5;16.3
GRC;20130819;108;843.4;32;0;75;11.9;19.2;69.7;0.6;14.4
GRC;20130820;296;846.3;637;0;4;6.6;18.2;56.7;0;12.2
GRC;20130821;297;845.1;641;0;0;7.7;20.9;56;0;13.4
GRC;20130822;287;842.5;633;0;4;9.9;22.9;56.5;0;15.5
GRC;20130823;254;841.3;468;0;38;12.6;22.6;59.8;0;16.5
GRC;20130824;90;839.2;62;0;79;8.8;16.7;81.4;9.6;12.1
GRC;20130825;206;835.7;266;0;54;6;13.6;83.3;0.1;9
GRC;20130826;171;836;199;0;71;5.7;14.9;80;0.7;9.3
GRC;20130827;137;837;157;0;71;6.7;14.1;84.3;3.5;9.2
GRC;20130828;223;840.3;317;0;71;6.6;16.1;80.1;0;10.4
GRC;20130829;270;843.3;494;0;21;8;19;70;0;12.4
GRC;20130830;260;843.9;546;0;21;8.4;19.7;67.1;0;13.1
GRC;20130831;249;845.2;512;0;46;8.6;19.2;64.5;0;13.3
GRC;20130901;256;846;485;0;54;8.9;18.6;68.2;0;12.5
GRC;20130902;238;848.2;536;0;42;7.4;18.5;67;0;12.2
GRC;20130903;251;849.3;563;0;0;9.3;21.3;55.6;0;14.6
GRC;20130904;245;847.5;560;0;4;12;24.5;49.3;0;17.1
GRC;20130905;244;842.8;518;0;25;12.6;23.3;56.9;0;17.3
GRC;20130906;228;840.1;434;0;29;12.2;22.2;58.9;0;16.2
GRC;20130907;166;842.2;269;0;54;11.9;21.6;60.6;0.3;15.3
GRC;20130908;127;842.3;119;0;83;7.9;16.8;87.5;5.8;11.6
GRC;20130909;233;842.5;468;0;46;6.1;14.8;76.4;0.1;9.3
GRC;20130910;201;839.3;322;0;42;5.7;14.9;67.3;0;9.4
GRC;20130911;198;839;266;0;54;2.3;12.2;68.8;0;6.3
GRC;20130912;148;839.9;156;0;63;2.9;12.1;74.7;0;6.1
GRC;20130913;205;843.5;398;0;46;3;13.5;72.8;0;7.1
GRC;20130914;159;841.3;240;0;58;5.6;14.7;68.4;1.1;9.9
GRC;20130915;45;836.6;0;0;100;6.7;10.4;94.5;7.4;8.4
GRC;20130916;50;832.5;2;0;96;5.6;7.7;95.7;9;6.5
GRC;20130917;198;831.3;373;0;58;1.4;8.4;61.1;4.8;5
GRC;20130918;148;831.3;250;0;75;3.2;15.6;81;0.8;8.6
GRC;20130919;207;836;488;0;17;5.1;13.7;75.3;0;8.2
GRC;20130920;210;841.7;479;0;38;5.2;14.9;74.7;0;8.8
GRC;20130921;209;846.8;472;0;50;5.8;15.4;70.2;0;9.4
GRC;20130922;186;848.6;474;0;13;5.9;16;61.1;0;10
GRC;20130923;203;846.1;474;0;0;6.9;17.2;51.4;0;11.4
GRC;20130924;201;841.6;473;0;4;7.9;18.8;46.7;0;12.5
GRC;20130925;190;839.1;466;0;21;8.5;19.4;48.9;0;13
GRC;20130926;93;840.7;91;0;71;10.6;16.3;65.3;0.4;12.7
GRC;20130927;104;840.2;136;0;63;10.4;19.1;61.3;0;14
GRC;20130928;149;836.9;245;0;50;10.9;19.6;49.3;0;14.7
GRC;20130929;86;831.3;106;0;79;7.8;14.8;73.1;1;11.3
GRC;20130930;106;830.6;98;0;79;7.4;13.1;92.8;0;9.2
GRC;20131001;133;834;156;0;79;7.9;13.5;88.3;0;9.9
GRC;20131002;158;838.8;350;0;50;6.9;17.2;75.3;0;10.8
GRC;20131003;151;842.8;358;0;54;9.2;16.1;66.9;0;12.1
GRC;20131004;129;843.4;220;0;58;8.7;17.7;70.9;3.4;12.6
GRC;20131005;61;842.1;7;0;83;5.9;11.1;92;0.9;8.5
GRC;20131006;73;843.8;47;0;83;5.8;10.1;88.9;0.1;7.6
GRC;20131007;139;844;335;0;46;5.6;13.1;87.8;0.3;8.4
GRC;20131008;116;844.3;258;0;75;5.7;12.1;94.6;0.1;8
GRC;20131009;121;841.5;147;0;75;5.8;12.1;94.2;0;7.6
GRC;20131010;48;831.9;0;0;92;-1.3;7.7;77.4;1.6;4.1
GRC;20131011;112;832.2;157;0;75;-3;3.5;80.3;13.6;-0.1
GRC;20131012;130;836;239;23;79;-3.1;2.1;87.4;0.9;-0.6
GRC;20131013;157;841;413;18;46;-1.4;6.7;77.6;0;2.2
GRC;20131014;104;841.2;118;2;79;1.7;8.2;71.6;0;4.7
GRC;20131015;83;837.4;21;0;79;2.5;8.8;76.4;6.4;5.4
GRC;20131016;95;836.9;180;0;75;3.8;12.8;60.2;0.7;7.5
GRC;20131017;143;841.4;400;0;33;3.3;10.8;80.4;0;6.1
GRC;20131018;132;840.8;386;0;38;2.8;14.1;46.1;0;8.1
GRC;20131019;125;841.8;365;0;25;7.4;15.4;42;0;10.6
GRC;20131020;53;843.4;28;0;79;5.3;10.8;72.6;1.1;8.1
GRC;20131021;118;843.2;293;0;29;5.5;13.7;64.4;0;8.8
GRC;20131022;108;840.9;213;0;54;7.8;14.7;62.4;2.8;10.9
GRC;20131023;66;839.2;57;0;92;6.2;12;89.2;4.6;8.9
GRC;20131024;121;842.4;367;0;13;4.4;13.4;74.6;0;7.9
GRC;20131025;98;843.6;319;0;29;6.1;14.2;66;0;9.2
GRC;20131026;105;844.1;266;0;50;7.2;17.3;54;0;12
GRC;20131027;61;841.4;61;0;50;8.6;12.6;64.6;0;10.7
GRC;20131028;114;838;340;0;0;7.9;14.9;49.2;0.3;10.4
GRC;20131029;79;838.5;149;0;92;2.3;9.3;88.7;0.2;5
GRC;20131030;96;842.2;265;0;54;1.3;7.9;85.5;0;3.3
GRC;20131031;101;844.2;327;0;21;1.6;11.1;69.3;0;6
GRC;20131101;58;841.8;0;0;58;3.5;9.5;63.2;1.1;6.6
GRC;20131102;64;836.8;84;0;75;3.8;8.9;80.4;8.6;6.2
GRC;20131103;65;833.5;168;0;67;-0.5;7.6;74.1;2.7;3.1
GRC;20131104;70;826;19;0;92;-0.4;5.1;65.6;0.6;1.8
GRC;20131105;53;824.7;5;0;92;-0.8;5.3;94;6.8;0.6
GRC;20131106;60;833.2;108;0;79;2.4;12.2;60.3;3;7.5
GRC;20131107;91;839.8;315;0;13;3;9.1;70.1;0;5.3
GRC;20131108;84;836.5;213;0;38;4.2;11.4;63;2.9;6.9
GRC;20131109;46;835.4;46;0;75;-0.6;4.3;90.3;0;1.6
GRC;20131110;30;830.8;5;0;100;-3.3;3.7;80.9;8.3;-1.1
GRC;20131111;91;841;303;10;21;-6.5;-1.9;75.6;0;-4
GRC;20131112;87;842.5;301;5;17;-4.2;6.6;59.7;0;1.5
GRC;20131113;67;842.8;96;1;42;0.3;7.7;57.2;0;2.6
GRC;20131114;30;838.3;0;0;83;-3.6;2.6;85.3;8.7;-1.1
GRC;20131115;39;836.4;19;27;79;-4.5;2.3;88.8;1.9;-1.3
GRC;20131116;81;843.1;283;20;4;0.1;7.4;68.1;0;3.1
GRC;20131117;82;839.9;277;10;21;2.4;9.3;49;0;4.7
GRC;20131118;54;834.1;71;6;33;1.7;6.8;62.9;0;3.8
GRC;20131119;24;825.9;0;2;100;-1.3;3.7;89.7;6.1;1.6
GRC;20131120;28;823.7;0;0;100;-4.3;-0.7;99.8;3.5;-3.2
GRC;20131121;16;817.1;0;8;96;-6.6;-2.9;95.9;13.2;-4.9
GRC;20131122;43;821.5;40;20;63;-7.9;-4.2;90.6;0.1;-6.3
GRC;20131123;25;825.9;0;19;88;-8.3;-3.8;94.1;2.3;-6
GRC;20131124;40;832;0;20;75;-5.8;-2.3;91.6;0.5;-4
GRC;20131125;36;837.9;1;19;83;-8.7;-4;95.7;0.8;-5.7
GRC;20131126;64;840.7;225;19;42;-10.9;-6.7;84.8;0;-9.2
GRC;20131127;62;841.9;224;18;17;-12;-4.6;75.6;0;-8.5
GRC;20131128;58;843.4;106;18;38;-7.6;-2.1;77.3;0;-5
GRC;20131129;59;841.5;220;17;13;-7.3;0.2;85.7;0.1;-4
GRC;20131130;49;835;92;17;71;-7.4;-2.4;85.3;0.1;-5
GRC;20131201;60;839.4;219;17;4;-6.5;0.8;50.2;0;-3.2
GRC;20131202;57;843.1;218;16;4;-1.3;8;32.1;0;3.3
GRC;20131203;57;847.6;217;16;13;0.5;7.2;30.4;0;3.1
GRC;20131204;58;846.2;215;14;13;-0.6;5.2;35.3;0;1.6
GRC;20131205;60;843.5;216;13;13;-6.5;3.1;60.3;0;-1.4
GRC;20131206;44;840.6;171;12;46;-6.6;3.8;72.6;0;-2.3
GRC;20131207;58;843.9;214;12;17;-8.2;-0.7;75.9;0;-4.6
GRC;20131208;53;846.2;213;12;4;-4;3.2;42.7;0;-1.1
GRC;20131209;38;849.3;0;12;58;-2.3;4.2;38.8;0;1.1
GRC;20131210;52;851.4;211;12;8;0.4;7.4;35.3;0;3.3
GRC;20131211;53;851.5;211;11;0;0.8;7.2;35.1;0;3.2
GRC;20131212;53;847.9;211;11;4;-0.5;6.2;32.6;0;2.4
GRC;20131213;52;844;210;11;8;-1.4;4.2;36.3;0;0.4
GRC;20131214;53;846.7;165;10;63;-4.4;1.9;54.6;0;-1.8
GRC;20131215;49;851.1;208;10;29;-5.8;5.4;53.6;0;0.1
GRC;20131216;45;852;202;9;13;0.8;8.3;33.4;0;4.1
GRC;20131217;48;848.3;210;9;13;1.4;8.2;33.2;0;4
GRC;20131218;50;842.3;161;9;67;-0.6;4.9;43.2;0;1.8
GRC;20131219;30;836.1;0;9;88;-0.9;1.9;60.1;0;0.4
GRC;20131220;22;843.3;0;9;100;-2.5;1.2;87.9;0.4;-0.8
GRC;20131221;50;849.6;209;9;4;-2.8;4.2;70.7;0;0.1
GRC;20131222;45;846.1;34;9;71;0.3;4.7;60.3;0;2.1
GRC;20131223;47;842;202;9;25;-0.9;4.1;65.8;0;1.1
GRC;20131224;50;832.7;130;8;63;-1.5;5.7;61.6;0;1.4
GRC;20131225;18;820.2;0;8;100;-1.1;5.8;80.6;13.6;1.5
GRC;20131226;2;818.8;0;18;100;-4.2;-0.6;98.2;13.6;-2.7
GRC;20131227;35;831.3;188;39;25;-7.2;-0.3;78.8;0;-3.4
GRC;20131228;35;830.9;33;37;58;-2.5;2.2;74.8;4.4;-0.4
GRC;20131229;49;838.1;190;39;63;-6.7;-0.5;90.3;0.2;-3.6
GRC;20131230;55;843;210;35;4;-8.2;-2.8;66.1;0;-6.3
GRC;20131231;53;838.1;211;35;42;-5.5;2.4;55.4;0;-1.6
GRC;20140101;57;835;210;34;25;-3.5;2.3;57.7;0;-1.3
GRC;20140102;21;832.6;11;33;67;-3.9;-0.9;71.3;3.7;-2.3
GRC;20140103;51;837;59;38;75;-3.6;3.1;65.1;0.1;-0.3
GRC;20140104;16;830.5;0;36;100;-1.8;1.9;83.7;4.7;0.2
GRC;20140105;52;830.7;180;38;67;-4.8;0;89.5;0;-2.5
GRC;20140106;48;837.8;49;36;33;-3.8;5.9;57.8;0;1.6
GRC;20140107;47;841;149;36;33;1.6;8;57;0;3.9
GRC;20140108;56;843.8;207;36;38;2.4;9.1;56;0;5
GRC;20140109;54;839.8;155;34;29;3;9.2;51.5;0;5.3
GRC;20140110;27;838.1;28;30;58;0.7;5.8;78.4;0;3
GRC;20140111;54;840.1;209;29;29;0;7;60.8;0;3.3
GRC;20140112;60;841.9;210;29;0;-0.7;6;47.1;0;1.8
GRC;20140113;39;835.3;7;29;50;-2.3;4.1;58.9;5.3;0.6
GRC;20140114;26;827.4;0;39;96;-5.1;-1.3;97.8;3.1;-3
GRC;20140115;32;832.2;35;43;50;-7.5;-0.1;77.3;0;-4.3
GRC;20140116;55;829.7;0;39;75;-1.5;1.5;70;1.9;-0.1
GRC;20140117;43;827.1;73;39;71;-3.3;0.7;82.1;0.2;-1.6
GRC;20140118;45;826.3;0;40;88;-3.8;2.3;69.8;0;-0.6
GRC;20140119;65;822.3;150;39;63;-0.9;4.3;74.4;0;1
GRC;20140120;31;823.8;0;39;79;-3;1.6;89.2;2.5;-1.1
GRC;20140121;23;829.9;0;40;100;-5.4;-2.7;98;0.1;-3.5
GRC;20140122;77;831.1;277;38;0;-6.1;1.5;69.8;0;-3.1
GRC;20140123;52;834.2;14;38;54;-4.7;-1.2;70.6;1.5;-3.1
GRC;20140124;54;831.3;112;40;50;-10.2;-2.4;74.1;0;-5.9
GRC;20140125;77;834;214;39;13;-10.7;4.1;61.1;0.1;-6.4
GRC;20140126;46;830.5;0;38;83;-4.6;4;56.1;5.4;-1.7
GRC;20140127;59;821.5;129;50;50;-9.3;-0.6;78.9;0.1;-4.4
GRC;20140128;90;820.3;298;48;4;-10.3;-4.9;67.6;0;-8.3
GRC;20140129;81;820.6;136;47;42;-9.6;-2.5;54.7;0;-5.8
GRC;20140130;48;824.9;0;44;92;-6.8;-1.6;72.3;0.1;-3.8
GRC;20140131;75;828.7;200;42;38;-4;2;72.6;0.2;-1.8
GRC;20140201;58;827.6;49;40;46;-4.1;5.3;65.7;6.3;-0.2
GRC;20140202;48;830.5;0;53;100;-5.1;-2.8;98.1;0.7;-3.7
GRC;20140203;57;830.4;85;47;67;-4.9;2;80.1;1;-0.6
GRC;20140204;64;830.6;25;48;88;-2.7;1.5;78.7;0;-0.6
GRC;20140205;33;827.3;0;47;92;-4.1;-0.2;78.5;2.8;-2.1
GRC;20140206;94;831.4;243;50;13;-6.5;1.5;67.9;0;-2.9
GRC;20140207;27;828.9;0;48;75;-4.1;0.7;83.7;7.1;-2.2
GRC;20140208;59;825.4;0;58;71;-6;0.2;75.2;1.5;-2.8
GRC;20140209;62;824.3;81;58;63;-6.6;-1;75.4;0;-4.2
GRC;20140210;50;821.1;0;57;88;-4.4;-0.5;74.4;1;-2.4
GRC;20140211;116;827.2;330;55;38;-4.8;0.3;76.7;0;-3.1
GRC;20140212;117;830.7;334;50;29;-5.6;1.4;60.5;0.1;-2.7
GRC;20140213;28;827.4;0;49;96;-4;0.3;74.5;9.6;-2.3
GRC;20140214;47;831.2;0;59;100;-5.2;2;77;0.2;-1.9
GRC;20140215;119;830.7;258;59;42;-2.6;4;62.2;0.7;0.3
GRC;20140216;50;834;0;53;100;-3.8;-1.9;98.4;5.8;-3
GRC;20140217;99;834.6;163;62;33;-4.2;0.4;86.6;0;-2.6
GRC;20140218;112;836.3;249;59;67;-4.4;4.8;61.4;0.3;0.7
GRC;20140219;46;834.7;0;57;100;-3.5;2.4;92.9;3.8;-0.7
GRC;20140220;141;835;377;59;0;-5.5;2.3;69.1;0;-2
GRC;20140221;68;832.3;3;56;67;-4.2;0;81.6;0.6;-1.7
GRC;20140222;125;835.9;271;56;38;-6.8;0.5;71.1;4.5;-3.4
GRC;20140223;147;840;393;66;50;-4.5;1.8;73.2;0;-1.9
GRC;20140224;153;837.8;401;58;4;-3.2;4.5;45.9;0;-0.5
GRC;20140225;146;835.7;356;52;21;-4.4;3;55.1;0;-1.3
GRC;20140226;102;835.3;89;51;46;-3.9;2.6;73.6;2.7;-1
GRC;20140227;145;836.7;225;56;79;-4.5;0.6;89.1;1.2;-2.6
GRC;20140228;107;826.6;68;57;83;-4.3;0.7;80.3;12.5;-2.4
GRC;20140301;65;821.6;0;70;100;-5.5;-3.1;97.1;8.1;-4.5
GRC;20140302;140;822.9;190;77;29;-7.1;-2;83.8;0;-4.2
GRC;20140303;64;817.9;0;70;71;-4.8;-0.3;86.9;10.8;-3
GRC;20140304;159;822.2;212;80;83;-5.2;-0.9;93.6;0.2;-3.5
GRC;20140305;179;834;376;70;29;-6.7;1.3;73.8;0;-2.9
GRC;20140306;183;841.4;441;60;0;-5.3;3.4;60.4;0;-1.5
GRC;20140307;187;843.9;443;59;0;-3.1;6.5;46.4;0;0.9
GRC;20140308;189;846.7;445;55;0;-1.1;12.3;34.4;0;4.6
GRC;20140309;190;847.2;447;54;0;1.2;10;31.4;0;4.8
GRC;20140310;186;841.7;448;50;8;0.1;9.7;39.2;0;4.2
GRC;20140311;166;842.3;431;46;21;0.5;10;43;0;4.2
GRC;20140312;197;847.4;454;43;4;1.8;11.9;33;0;5.8
GRC;20140313;197;847;457;42;0;1.3;10.9;35.5;0;5.3
GRC;20140314;200;845.4;467;36;0;1.6;11.1;41.9;0;5.2
GRC;20140315;150;842.1;200;30;50;0.4;10.9;53.3;0;4.3
GRC;20140316;205;842.8;448;22;29;-0.3;12.7;64;0;4.8
GRC;20140317;206;843.6;470;20;0;1.6;12.7;46.7;0;6.4
GRC;20140318;199;840.9;472;16;13;4.3;13.6;35.3;0;8.5
GRC;20140319;205;844;473;12;42;1.6;9.1;59.5;0;5.2
GRC;20140320;197;843.7;446;5;17;3.3;10.8;46.5;0;6.5
GRC;20140321;209;838.9;474;0;21;1.7;10.2;51.2;0;5.5
GRC;20140322;82;830.6;1;0;88;-0.8;7.6;76.6;9.4;3
GRC;20140323;85;825.8;0;4;96;-3.9;-0.8;75.4;0.1;-2.4
GRC;20140324;244;829.7;426;0;38;-6.3;0.9;65.6;0;-3.4
GRC;20140325;206;827.3;302;0;29;-7.5;1;58.1;0;-3.3
GRC;20140326;189;827.9;313;0;38;-5.6;3;54.6;0;-1.5
GRC;20140327;200;829.8;379;0;25;-4;5.5;52.8;0;0.3
GRC;20140328;234;835.8;513;0;8;-2.3;8;46.3;0;2.3
GRC;20140329;197;840.9;342;0;29;-0.4;9.2;46.2;0;3.9
GRC;20140330;198;839.2;257;0;42;1.6;13;32.3;0;6.5
GRC;20140331;222;837.2;523;0;25;2.2;11.8;35.9;0;6.6
GRC;20140401;226;835.6;514;0;33;2.2;12.4;44;0;6.7
GRC;20140402;199;833.7;339;0;38;2.4;12.3;48.3;0;6.8
GRC;20140403;77;831.4;0;0;83;4;8.9;57.2;0;6.4
GRC;20140404;194;830.2;352;0;46;3.7;12.7;50.2;0;7.5
GRC;20140405;193;835.9;193;0;75;3.7;11.6;78.9;0;6.6
GRC;20140406;256;840.7;497;0;46;4;13.8;72.5;0;7.6
GRC;20140407;222;841.7;370;0;29;3.7;15.1;52;0;9
GRC;20140408;109;841.1;95;0;58;2.1;10.5;67.3;3.3;6.5
GRC;20140409;270;842.4;563;0;17;0;12.4;55.5;0;4.7
GRC;20140410;266;840.9;563;0;13;1.1;14.5;49.7;0;6.9
GRC;20140411;267;838.4;560;0;29;3.5;16;45.7;0;9
GRC;20140412;189;838.4;236;0;75;4.8;13.1;52.3;0;8.6
GRC;20140413;275;839.6;510;0;42;4.4;13.6;51.8;0;8.6
GRC;20140414;278;839;579;0;17;1.9;13.9;46.3;0;7.2
GRC;20140415;295;837.3;604;0;0;0;9.8;23.8;0;5.6
GRC;20140416;294;839.8;613;0;0;-3.1;9.6;45.8;0;3
GRC;20140417;289;838.7;583;0;13;-0.9;11.9;49.5;0;4.9
GRC;20140418;121;831.9;65;0;71;-1.8;5.3;69;1.2;2.5
GRC;20140419;54;828;0;1;100;-3.8;2;94;13.1;-0.9
GRC;20140420;274;828;450;14;46;0.4;10;62.9;0;4.9
GRC;20140421;184;828;126;0;83;2.6;9.9;72.1;1.9;5.4
GRC;20140422;306;834.6;484;0;58;2.5;13;64.1;0;7.2
GRC;20140423;272;839.7;478;0;46;2.8;14.5;59.1;0;8.2
GRC;20140424;270;838.4;493;0;25;4.3;15.3;56.8;0;9.3
GRC;20140425;194;834.7;165;0;50;5.1;13.3;60.3;0;8.9
GRC;20140426;275;833.5;436;0;75;3.7;15.5;73.5;11.6;8.5
GRC;20140427;114;830.4;0;0;100;0.2;4.2;97.1;5.3;1.8
GRC;20140428;36;831.4;0;2;100;-1;0.3;99.8;22;-0.6
GRC;20140429;246;834.2;224;20;83;-1.2;5.3;90.5;0.7;1.8
GRC;20140430;144;832.5;16;6;79;0.9;5.4;87.6;0.3;2.7
GRC;20140501;267;834.1;379;0;63;1.5;11.5;78;14.1;5.3
GRC;20140502;111;832.7;0;3;88;-0.4;5.1;96.6;7;2.4
GRC;20140503;191;834.9;127;0;79;0.5;9;76.7;0;4.7
GRC;20140504;344;836.8;669;0;17;-1;12;64.1;0;4.5
GRC;20140505;333;838.8;674;0;17;1;15;40.9;0;8.1
GRC;20140506;228;839.6;165;0;38;4.7;14.3;45.9;0.7;9.5
GRC;20140507;155;839.4;114;0;79;2.6;11.2;85.7;4.1;5.7
GRC;20140508;306;840.8;587;0;42;1.2;15.2;56.5;0;8.1
GRC;20140509;325;841.3;497;0;54;6.7;16;59.7;0;10.6
GRC;20140510;190;839.6;122;0;38;5.3;15;68.4;0;9.5
GRC;20140511;164;834.7;96;0;79;-0.4;11;68.7;2.2;5.7
GRC;20140512;166;836.2;10;0;92;-1;6.5;83;0;1.9
GRC;20140513;228;837;172;0;88;-0.5;7.1;66.1;0;2.7
GRC;20140514;248;843.5;354;0;67;-0.9;8.5;60.1;0;3.1
GRC;20140515;293;843.8;449;0;54;-2;9;56.4;0;3.2
GRC;20140516;293;840.5;509;0;46;-1.3;11.7;46;0;5.1
GRC;20140517;356;838;620;0;21;1.8;13.6;48.9;0;7.7
GRC;20140518;321;836.6;511;0;46;3.8;15.1;56.7;0;9
GRC;20140519;320;836.5;514;0;50;5.7;14.5;53.6;0;9.1
GRC;20140520;316;839.5;576;0;38;4.8;15.4;57.2;0;10
GRC;20140521;328;840;640;0;29;6.6;16.3;56.4;0;11.7
GRC;20140522;194;836.8;272;0;75;7.2;17.3;63;6.1;11.6
GRC;20140523;274;835.1;415;0;58;3.3;14;68.9;0;8.6
GRC;20140524;350;838.2;576;0;58;3.5;15.7;60.3;0;9.2
GRC;20140525;248;840.1;243;0;63;4.7;15;51;0;10.1
GRC;20140526;166;837.4;66;0;88;5.7;12.1;76.2;3.1;8.1
GRC;20140527;165;835.8;70;0;83;4;12.3;89.7;0.1;6.4
GRC;20140528;199;835.2;117;0;75;3.6;12.7;83.3;0.4;6.9
GRC;20140529;244;836.6;245;0;75;4.5;14.5;69.5;0;8.7
GRC;20140530;141;838.6;70;0;92;5.2;11.8;71.3;0;8.6
GRC;20140531;357;839;629;0;38;5.1;16.8;58.5;0;10
GRC;20140601;332;840.2;562;0;58;4.1;15.8;55.5;0;9.7
GRC;20140602;238;839.4;238;0;67;6.3;14.9;60.3;1;9.8
GRC;20140603;213;837.9;185;0;79;6;14.5;68.9;0.1;9.6
GRC;20140604;134;835.3;1;0;100;4.9;12.4;81.3;5.9;8.2
GRC;20140605;344;838.3;623;0;50;3.7;16.5;64.1;0;9.8
GRC;20140606;330;842.1;674;0;21;7.1;19.3;52.2;0;13.3
GRC;20140607;336;844.3;546;0;17;9.5;23;43.6;0;16.7
GRC;20140608;346;846.6;637;0;8;13.4;25.7;34.4;0;19.6
GRC;20140609;274;846.7;461;0;25;13.6;26.4;37.8;0.1;19.1
GRC;20140610;343;846.1;678;0;21;12.6;25.3;43.1;0;18.1
GRC;20140611;358;847.6;642;0;29;11.2;25.8;47;0;18.1
GRC;20140612;342;847.1;623;0;21;13.2;25.8;44.4;0;18.7
GRC;20140613;269;843.1;436;0;54;11;22.5;55.7;0.6;16
GRC;20140614;234;838.5;405;0;63;8.6;19.4;67.8;0;12.5
GRC;20140615;196;837.9;115;0;67;7.1;16.7;69.8;0;10.9
GRC;20140616;332;837.9;526;0;33;7.2;18.9;55.5;0;12.9
GRC;20140617;185;838.3;198;0;88;7;16;65.4;2.6;10.1
GRC;20140618;241;839.8;292;0;54;5.9;16.2;70.4;5.8;10.2
GRC;20140619;315;841.2;523;0;38;6.5;17.5;64.6;0.2;11.3
GRC;20140620;360;839.9;628;0;21;6.7;19.7;53.2;0;12.8
GRC;20140621;371;840.5;734;0;0;7.3;23.4;48.3;0.1;15.1
GRC;20140622;222;843.6;311;0;67;10.9;21.4;62.1;2.6;14.8
GRC;20140623;221;843.2;353;0;58;10.1;21.4;72.7;2.8;14
GRC;20140624;207;839.2;203;0;75;9.3;16.2;86.6;2.6;12.1
GRC;20140625;216;835.2;220;0;67;8.8;18.1;68.8;0;12.9
