stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Durchschnittstemperatur (¡C);Tiefsttemperatur (¡C);Maximaltemperatur (¡C);Sonnenscheindauer (min);Relative Luftfeuchtigkeit (%)
BER;19980805;181;0;67;960.9;0;18.5;13.6;23.5;300;72.9
BER;19980806;298;0;0;959.2;0;18.5;11.6;25.7;788;63.3
BER;19980807;296;0;8;956.9;0;19.7;11.2;28.5;792;60.7
BER;19980808;287;0;8;954.4;0;21.7;12.8;30.8;794;64.4
BER;19980809;282;0;4;952.8;0;24.4;16.1;32.9;794;60
BER;19980810;274;0;33;953.8;0;25;17;33.5;759;59.9
BER;19980811;263;0;25;954.9;0;25.6;18.3;34.1;757;56.5
BER;19980812;250;0;50;952.3;0;25.7;18.2;34.2;616;49.9
BER;19980813;166;0;54;951.5;0;21.7;18.4;26.4;160;59.2
BER;19980814;266;0;33;949.9;0;20.1;14;26.2;705;56.6
BER;19980815;248;0;42;951.7;0;21.2;13.8;30;676;57.7
BER;19980816;251;0;17;955.1;0;22.3;14.4;30.5;690;56.3
BER;19980817;203;0;38;953.2;0;22.4;15.3;30.2;424;57
BER;19980818;166;0;75;952.3;0;20.3;18.1;24.1;186;72.2
BER;19980819;225;0;33;953.1;0;20.4;14.9;26.7;558;65.5
BER;19980820;209;0;33;952.5;0;20.3;13.7;26.9;442;58.4
BER;19980821;82;0;92;949.9;15.2;17.3;14.5;21.3;12;69.2
BER;19980822;68;0;100;948.8;16.1;17.1;14.9;18.5;23;82.3
BER;19980823;253;0;42;951.5;0;18.3;13.9;24.1;622;68.6
BER;19980824;96;0;71;951;10.4;15.6;12.6;19.8;167;74.6
BER;19980825;233;0;38;954.8;0;15.8;11.5;22;563;70.8
BER;19980826;261;0;4;951.6;0;16.5;9.6;24.4;737;66.3
BER;19980827;117;0;75;950.9;0;13.9;10.7;19.1;107;68
BER;19980828;247;0;38;953.1;0;12.7;7.9;17;661;55.2
BER;19980829;196;0;38;953.5;0;12.2;7;17.4;462;61.7
BER;19980830;231;0;13;953.3;0;12.6;5.3;20.4;544;69.3
BER;19980831;248;0;8;951;0;15.4;7.2;24.4;721;66.9
BER;19980901;140;0;79;951.6;0.1;17.8;12;24.6;178;73.8
BER;19980902;162;0;63;951;0.7;20;14.8;26.3;242;75.1
BER;19980903;116;0;75;950.8;3.4;18.3;14.3;24.1;133;76.7
BER;19980904;124;0;75;947.4;19.1;16.5;12.2;20.5;287;79.7
BER;19980905;139;0;83;946.7;3.5;15.6;12.9;19.3;194;79
BER;19980906;211;0;67;947.9;0;15.7;11.5;21;535;71.9
BER;19980907;112;0;75;944.2;3.6;15.1;11.4;19.8;138;83.4
BER;19980908;177;0;63;948.3;0;17.5;13.9;22.5;333;70.5
BER;19980909;207;0;29;948.2;0;18.1;11.2;26.4;554;70.3
BER;19980910;99;0;71;947.1;14.4;18.3;14.1;24.9;95;75.7
BER;19980911;40;0;100;942.4;21.1;13.9;11.9;16.4;0;88.1
BER;19980912;71;0;96;935.9;5.9;10.6;7.6;12.7;15;81.8
BER;19980913;106;0;92;935.1;9.3;8.6;6.7;12.2;67;73.6
BER;19980914;79;0;83;941.4;3;8.9;6.5;11.4;38;71.5
BER;19980915;119;0;75;948.6;0.5;10.9;8.8;13.9;114;70.9
BER;19980916;113;0;88;947.7;0.5;13.8;10.2;18;178;74.7
BER;19980917;154;0;58;951.1;0.1;12;9.8;15.2;264;71.2
BER;19980918;205;0;29;957.6;0;11.6;5.9;17.6;620;70.2
BER;19980919;190;0;13;962;0;10.6;5.1;16.3;562;77.3
BER;19980920;179;0;21;961.8;0;11;5.1;17.4;413;72.9
BER;19980921;88;0;50;960.1;0;9.8;5.6;14.8;101;81.7
BER;19980922;60;0;79;956.5;0;9.6;6.5;13.5;4;85.4
BER;19980923;118;0;71;955.2;0;11.8;7.5;18;289;83.7
BER;19980924;143;0;67;953.2;0;13.3;9.7;18.9;297;82.4
BER;19980925;172;0;75;948.6;0;15.1;9.4;21.3;475;75.6
BER;19980926;84;0;79;941.9;0;14.9;12.2;18.1;66;82.4
BER;19980927;84;0;79;941.7;0.4;13.7;9.7;18.3;70;76.4
BER;19980928;81;0;96;943.6;5.8;13;10.7;16;33;79.6
BER;19980929;125;0;63;944;0.6;13.9;12;18;269;82.9
BER;19980930;23;0;100;942;13.9;12.8;11;14.5;0;89.3
BER;19981001;68;0;88;942.3;0.7;10.9;7.2;13.9;107;87.1
BER;19981002;93;0;79;941.7;1;10.1;6.5;14.6;99;85.1
BER;19981003;28;0;100;944.5;9.6;9.9;8.4;11.9;0;88.4
BER;19981004;44;0;100;941;6.2;9.5;7.7;11.4;0;87.8
BER;19981005;100;0;88;941.3;0;11.1;8.8;14.4;177;83.3
BER;19981006;27;0;100;942.6;0.4;10.8;10;11.6;0;86.9
BER;19981007;15;0;100;948.1;7.3;10.1;9;11;0;89.1
BER;19981008;52;0;100;951.3;0.3;9.3;7.7;11.3;0;84.1
BER;19981009;155;0;46;954.2;2.2;10.7;6.9;15.6;494;81.3
BER;19981010;86;0;75;951.4;0.1;11.4;8.2;14.2;103;73.6
BER;19981011;37;0;92;951.5;3.3;11.2;10;13;0;80
BER;19981012;92;0;71;950.9;0.1;10.4;6.4;14.3;234;75.9
BER;19981013;159;0;42;957.7;0;8.2;2.7;13.5;564;74.6
BER;19981014;71;0;75;958.8;0.2;11.7;8.5;15.8;25;77.5
BER;19981015;115;0;63;958.2;0;14.1;11.5;17.9;270;76.7
BER;19981016;125;0;21;954.2;0;13.1;9.6;17.5;394;84
BER;19981017;124;0;38;948.9;15.7;13.7;6.2;19.7;465;72.5
BER;19981018;51;0;100;952.8;0;10.4;8.9;12.6;3;80.2
BER;19981019;50;0;75;951.6;1.5;8.2;2.9;10.8;51;77.1
BER;19981020;120;0;38;957.7;0;6.2;2.2;11.8;417;76.8
BER;19981021;64;0;58;959.4;0;5.9;1.5;11.3;22;80.5
BER;19981022;112;0;21;961.7;0;7.7;2;14.8;321;79.8
BER;19981023;91;0;75;957.5;13.2;9.2;2.8;15.7;238;80.5
BER;19981024;98;0;75;949.7;12.9;11.9;9;15.4;307;73.3
BER;19981025;84;0;71;940.9;4.5;10.9;6.3;14.2;231;72.7
BER;19981026;68;0;96;949.7;10.1;7.2;5.4;9.9;83;76.7
BER;19981027;82;0;83;956.8;0;8.3;5.8;12.5;186;69.6
BER;19981028;37;0;88;951.4;0;14.4;9.6;17.4;2;56.6
BER;19981029;14;0;75;952.4;22.7;10.6;4.6;17.1;2;71.8
BER;19981030;44;0;100;955.1;9;6.9;5.4;9;20;71.2
BER;19981031;45;0;92;949.6;3.1;8.3;6;10.2;0;71.8
BER;19981101;29;0;88;941.2;2.6;9.6;6.8;11.8;11;78.2
BER;19981102;96;0;46;943;0;7.4;5;11.6;304;78.8
BER;19981103;22;0;88;937.5;57.6;8.9;6.7;12.8;0;82.7
BER;19981104;22;0;79;940.6;5.7;6.2;3.7;8.2;15;84.5
BER;19981105;53;0;58;953.7;0;4.2;-0.2;8.1;152;80.8
BER;19981106;109;0;4;961.1;0;3;-1.6;9.2;467;77.3
BER;19981107;106;0;0;961.8;0;3.3;-1.1;10;475;77.3
BER;19981108;88;0;38;961.3;0;2.9;-2;9.6;367;78.1
BER;19981109;46;0;83;958.2;0.8;8;3.6;12.8;56;69.9
BER;19981110;11;0;100;952.7;25.2;9.1;6.2;10.4;0;86.2
BER;19981111;85;0;54;956.6;0;3.5;-1.2;7.3;333;77
BER;19981112;59;0;67;947.7;2.2;2;-1.2;4.7;150;83.1
BER;19981113;58;0;54;945.5;0.5;3.5;0.1;6.1;181;82.8
BER;19981114;22;0;92;939.1;5.6;4.4;1.6;8.4;0;78.9
BER;19981115;29;0;100;948.8;9.5;3.8;2.2;4.9;0;81.4
BER;19981116;38;0;88;955.1;1.9;2.5;1.2;4.3;42;82.2
BER;19981117;84;0;58;959.1;0;0.7;-1.9;3.1;335;73.3
BER;19981118;51;0;54;956.6;0;-2;-5.3;0.3;125;77.6
BER;19981119;58;0;58;957;0;-2.5;-7.3;1.1;15;79.6
BER;19981120;30;0;63;961.3;0;-2.2;-4.2;-0.8;7;73.8
BER;19981121;67;0;67;962.3;0;-3.7;-5.4;-1.9;208;68.7
BER;19981122;78;0;8;957.1;0;-5.5;-8.4;-2.1;416;77.2
BER;19981123;76;0;25;953.1;0;-5.3;-9.2;0.5;295;81.9
BER;19981124;35;0;79;953.7;0;-1.7;-4.9;0.5;17;77
BER;19981125;35;0;96;950.2;2.7;0.7;-1;2.3;27;77.5
BER;19981126;28;4;100;954.1;2.8;1.1;0.1;2.5;0;89.2
BER;19981127;24;3;79;953.1;0.8;2;0.8;3.7;0;89.9
BER;19981128;55;1;54;953;0.6;-0.1;-4.1;2.6;120;86.3
BER;19981129;26;2;100;946.8;8.2;-0.5;-3.8;1.4;0;88.9
BER;19981130;12;6;100;951.3;0;0.6;0;1.4;0;88.1
BER;19981201;13;5;100;956.6;0;0;-1.1;0.5;0;81.2
BER;19981202;16;4;100;956.1;0;-1.6;-2.2;-1;0;83.6
BER;19981203;22;4;100;951.3;0;-3;-4;-2.3;0;88.6
BER;19981204;28;4;100;942.9;0.1;-3.1;-5.3;-1.1;0;86
BER;19981205;37;4;100;947.2;0.3;-0.9;-3;0;46;75.9
BER;19981206;48;6;88;953.7;0;-1.1;-3.6;0.3;69;75.1
BER;19981207;28;6;100;961.2;0.1;-2.1;-4.7;-0.2;0;74.3
BER;19981208;76;6;17;963.7;0;-7.2;-10.7;-2.1;330;84.5
BER;19981209;29;6;88;960.4;4.1;-4;-9.4;-1;0;82.7
BER;19981210;31;12;100;955.9;2.5;0.6;-1;2.9;0;88.7
BER;19981211;26;7;100;953.9;4.1;2.7;0;5.4;13;86.4
BER;19981212;21;3;92;960.4;4.2;1.6;-1.9;3.5;0;88.6
BER;19981213;56;3;88;966;0;5.8;2.4;10.9;246;86.1
BER;19981214;56;0;42;966.9;0.1;3.7;-0.9;9.4;291;84
BER;19981215;66;0;4;964.1;0;1.2;-2.6;7.5;368;79.8
BER;19981216;50;0;46;965.6;0;2.2;-1.9;7.4;145;86.2
BER;19981217;16;0;100;962.9;0;1;-1.1;2;0;92.4
BER;19981218;56;0;71;958.8;0;-1.2;-2.7;2.1;271;91.9
BER;19981219;38;0;75;952.4;0;4.1;-2;8.3;121;72.8
BER;19981220;11;0;100;941.5;3.1;1;-0.4;1.5;0;85.9
BER;19981221;45;3;58;952.1;0;-1.4;-7.2;1.6;189;79.9
BER;19981222;71;2;4;959.7;0;-5.2;-8.5;-1;301;81.5
BER;19981223;69;2;25;957.3;0;-5.7;-9.7;-0.8;276;81.6
BER;19981224;18;2;92;957.1;3;-1.3;-5.2;1.9;0;86.8
BER;19981225;51;7;83;962.4;0;-2.2;-7.6;1.3;14;87.6
BER;19981226;48;4;71;958.3;0;0.5;-4.3;3.9;105;82.8
BER;19981227;43;3;67;950.7;0;2.6;-1.1;6.2;93;81.2
BER;19981228;64;1;29;950.9;0;2.1;-3.5;9.6;329;77.6
BER;19981229;67;1;8;950.4;0;0.9;-3.4;7.8;372;80.5
BER;19981230;68;1;4;949.8;0;-0.4;-3.6;6.3;364;81.2
BER;19981231;36;0;50;946;0;-0.4;-4.8;2.3;26;83.1
BER;19990101;29;0;75;947;0;0.7;-2.7;4.3;0;81.8
BER;19990102;56;0;58;947.3;3.4;1.2;-4.4;6.1;211;80
BER;19990103;28;0;88;949;1.5;6.1;4.2;8.4;10;71.9
BER;19990104;31;0;88;955.4;0;7.2;4.3;9.6;44;83.1
BER;19990105;67;0;25;956.9;0;5;1;11.6;367;82.8
BER;19990106;75;0;8;955.6;0;2.8;-0.7;10.4;409;79.8
BER;19990107;53;0;58;949.6;5.9;6.2;-1.9;13.3;153;64.3
BER;19990108;26;0;96;943;4.7;7;4;8.9;1;77.3
BER;19990109;42;0;63;941.9;0.2;3.2;-0.6;5.6;156;74.4
BER;19990110;11;0;92;938.1;0;0.8;-1;1.6;0;82.3
BER;19990111;6;0;100;938.3;4.1;0.9;-0.2;1.6;0;84
BER;19990112;51;4;88;948.8;1.8;-1.6;-2.3;-0.2;1;77.3
BER;19990113;32;5;92;946.3;0.4;0.6;-2;1.9;18;77.6
BER;19990114;28;7;88;949.1;1;2;0;4.5;6;80.5
BER;19990115;78;5;33;953;0;-0.1;-2.8;4.9;361;79.7
BER;19990116;55;4;17;949.3;0;-1.4;-5.3;4.9;230;78.6
BER;19990117;93;3;29;949;0;-0.5;-6.3;7.6;382;73.3
BER;19990118;70;3;54;956.7;0;1.5;-2.9;6.8;275;74.1
BER;19990119;81;2;4;958.1;0;0.4;-3.4;6.7;401;79.8
BER;19990120;84;2;0;957.9;0;-0.3;-4.1;7.4;385;81
BER;19990121;85;2;0;957.7;0;-1.3;-5.2;5.7;373;81.1
BER;19990122;84;1;25;957.7;0;-2.2;-6.2;3.8;323;84.1
BER;19990123;86;1;25;957.3;0;-2.7;-6.6;4.4;328;84.7
BER;19990124;88;1;33;959.7;0;-2.1;-6.8;4.8;364;81.9
BER;19990125;70;1;38;960.4;0;0.8;-4.6;7;150;76.1
BER;19990126;19;0;83;950.2;8.4;4.8;1.3;8.5;0;76.4
BER;19990127;39;0;83;946.1;2.1;2.4;1.6;4.1;71;77.3
BER;19990128;17;0;100;944.8;8.9;3;1.2;5;0;81.4
BER;19990129;39;0;88;954.2;1.2;0.1;-3.4;2.8;38;79.8
BER;19990130;98;2;38;964.3;0;-5;-7.1;-3.1;349;68.9
BER;19990131;93;2;38;964.4;0;-5.7;-7.6;-3.4;311;72.2
BER;19990201;96;2;29;963.7;0;-5.6;-8.8;-1.5;299;69.1
BER;19990202;81;2;58;965.7;0;-2.4;-7.8;2.5;234;74.5
BER;19990203;73;0;63;967.9;0;0.8;-3.2;5;125;76.2
BER;19990204;75;0;58;964.1;0;3.6;1;7.6;260;75.9
BER;19990205;14;0;100;952.8;9.5;4.1;2.3;6.1;0;78.4
BER;19990206;31;0;100;947.2;2.8;1.9;1.2;2.9;0;83.1
BER;19990207;30;0;92;938.5;5.8;1.3;-3;3.5;3;80.2
BER;19990208;62;2;83;941.3;11.3;-2.2;-3.3;-0.6;67;70.8
BER;19990209;13;16;100;930.8;22.5;-0.1;-2.7;3.8;0;87.6
BER;19990210;96;26;63;940.4;0.8;-4.1;-7.7;-1.9;197;83.4
BER;19990211;72;22;88;947.3;1.4;-4.6;-7.9;-1.9;52;83.6
BER;19990212;106;24;38;955.1;0;-8.4;-14.6;-5.4;295;82.3
BER;19990213;112;22;50;958.2;0;-7.5;-11.3;-4.9;350;79.6
BER;19990214;89;22;67;959.7;0;-8;-13.6;-2.7;104;83.1
BER;19990215;133;20;42;957.9;0;-5.2;-8.6;0.3;467;81.9
BER;19990216;37;18;96;951.1;0.3;-1.1;-10.6;3.5;0;80.9
BER;19990217;31;14;96;948.9;2.5;1.5;0.4;2.8;0;79.2
BER;19990218;26;17;100;951.9;8.7;2.5;1;4.2;0;86.3
BER;19990219;38;14;100;956.1;7.4;4.2;1.7;6.8;0;86.4
BER;19990220;35;10;100;953.2;11.5;5.3;3;6.7;0;86.6
BER;19990221;28;3;100;946.6;18.4;6.1;3;7.9;0;83.9
BER;19990222;33;0;92;939.3;7.9;2.3;-1.2;7.8;11;79
BER;19990223;71;10;79;946.6;0.7;-0.2;-1.9;1.6;68;75.6
BER;19990224;50;8;100;945.4;5;0.1;-2.7;1.5;0;79.6
BER;19990225;71;7;96;951.6;0;1.1;-2.1;2.8;0;85.6
BER;19990226;136;2;67;953.5;0;0.6;-3;5.5;344;83.9
BER;19990227;141;0;71;950.7;0;2.4;-2.5;9;410;82.6
BER;19990228;30;0;92;957;0.4;2.9;0.1;6;0;86.9
BER;19990301;92;0;88;958.1;1.4;4.8;0.2;9.6;179;75.8
BER;19990302;88;0;92;952.5;0.1;8.8;4.6;11.8;86;72.1
BER;19990303;123;0;58;937.8;5.7;8.2;2.6;12.8;304;69.4
BER;19990304;17;0;100;929.5;15.4;2.6;1;7.1;0;88.3
BER;19990305;114;0;54;931.2;3.7;2.5;1.4;5.2;265;80.5
BER;19990306;66;0;63;936.6;0.1;2;0.8;3.9;0;75.3
BER;19990307;153;0;75;942;0;1.7;-0.6;4.9;324;67.3
BER;19990308;91;0;63;943.2;6.4;0.8;-2.5;4.2;156;75.2
BER;19990309;117;1;67;942;0.1;7.4;1.4;14.1;262;69.7
BER;19990310;84;0;63;945.8;1;8;3.1;13.1;62;71
BER;19990311;145;0;58;948.6;0;8.2;3.9;14.1;399;82
BER;19990312;149;0;63;949.8;0;8.8;4.5;16.2;405;78
BER;19990313;176;0;8;951.4;0;9.5;2.8;18.4;570;66.6
BER;19990314;172;0;42;955.1;0;9.8;2.7;18.5;526;63.4
BER;19990315;184;0;0;957.9;0;10;2.7;17.7;614;68.1
BER;19990316;144;0;29;957.6;0;8.3;4.1;13.1;317;72.3
BER;19990317;187;0;8;956.3;0;4.8;1.3;8.4;534;63.6
BER;19990318;196;0;21;952.7;0;3.9;-0.5;9.8;602;59.7
BER;19990319;36;0;92;953.7;0;3.1;-1;5.6;0;70.7
BER;19990320;151;0;46;956.8;0;3.1;-0.6;8.8;373;65.6
BER;19990321;164;0;63;948.5;4;5.3;-0.6;11.3;302;61.2
BER;19990322;45;0;100;943.8;4.4;4.5;3.2;5.5;0;79.5
BER;19990323;52;0;96;951;2.7;4;2.2;6.4;0;79.8
BER;19990324;203;0;38;948.2;0;6.1;0.3;13.7;520;77.3
BER;19990325;117;0;58;940.1;0;8;1.2;14.3;133;69.8
BER;19990326;124;0;79;937.5;0.9;9.2;6.6;13.8;249;72.8
BER;19990327;17;0;100;936.2;8.3;5.1;2.6;7.2;0;84.1
BER;19990328;59;0;100;945.3;0;4.2;1.5;6.4;0;78.3
BER;19990329;72;0;71;952.8;0;4.9;1.6;8.1;1;75.6
BER;19990330;211;0;25;953.1;0;6.1;-0.2;12.5;587;74.8
BER;19990331;212;0;21;951.8;0;7.9;1.3;15.2;575;73.3
BER;19990401;222;0;25;949.2;0;9.7;2.3;18.1;645;65.6
BER;19990402;146;0;75;951.6;0.7;10.4;5.9;17.3;238;70.8
BER;19990403;154;0;75;956.2;0;11.8;8.8;15.7;233;71.6
BER;19990404;90;0;88;960;0;11.5;8;14.8;39;69.8
BER;19990405;224;0;42;962;0;11.1;5.2;17.6;639;67.8
BER;19990406;231;0;33;958.9;14.5;13.6;5.4;21.1;640;60.1
BER;19990407;69;0;100;951.8;20.1;8.5;5.8;11.9;14;81.9
BER;19990408;98;0;88;953.3;0;7.2;5.7;10.2;55;74.4
BER;19990409;150;0;58;956.1;0;7.7;3.6;12;257;68.2
BER;19990410;256;0;17;953.5;1;8.7;1.5;15.2;693;65.7
BER;19990411;59;0;100;952.9;3.5;7.5;4.1;9.5;0;78
BER;19990412;91;0;79;942.3;11.3;5.3;0.3;8.5;143;79.2
BER;19990413;139;0;75;939.7;4.1;5.8;1.2;8.7;134;77.5
BER;19990414;211;0;58;936.3;4.9;7.5;1.8;11.6;413;58.9
BER;19990415;43;0;100;940.5;13.4;1.8;0.7;8.1;0;87.1
BER;19990416;59;0;100;941;4.5;1.9;0.8;3.2;0;88.3
BER;19990417;218;0;67;940.4;0;4;0.6;9;408;74.7
BER;19990418;88;0;96;948.7;10.5;3.6;2;6.2;15;82.1
BER;19990419;154;0;63;951.8;2.6;4;1.7;7.4;315;80.9
BER;19990420;140;0;79;947.8;3.1;6.8;2;11.7;33;75.5
BER;19990421;69;0;83;944.8;8;9.3;7.4;12.6;38;84.5
BER;19990422;226;0;42;949.2;2.8;10.8;5.8;17.1;480;67.1
BER;19990423;192;0;67;948.4;2.6;9.5;4;14.7;372;75.9
BER;19990424;90;0;96;950.8;0;8.9;7.3;11.2;11;71.2
BER;19990425;210;0;54;948.7;0;10.5;7.4;15.5;365;71.8
BER;19990426;209;0;58;946.2;33;12.1;7.6;18.9;369;73.1
BER;19990427;168;0;79;947.7;8.8;12.1;8.8;18.5;202;79.9
BER;19990428;148;0;88;949.6;0;12;7.4;16.1;163;78.9
BER;19990429;174;0;75;945.9;9.6;13.2;7.9;19.4;321;77.3
BER;19990430;173;0;75;950.7;0;12.9;10;17.7;165;76.1
BER;19990501;270;0;46;951.9;0.1;15.3;10.2;21.3;600;66.6
BER;19990502;262;0;42;951.6;0;15.3;8;22.3;655;67.2
BER;19990503;249;0;54;948.7;0;16.8;9;23.4;544;64.2
BER;19990504;132;0;75;940.7;0;15.2;11.5;20;152;73.7
BER;19990505;143;0;83;945.8;20;15.1;11;20;138;79.2
BER;19990506;190;0;67;951.2;0;15.9;12;20.1;294;74.6
BER;19990507;270;0;46;948.1;16.5;16.4;8.8;22.8;614;69
BER;19990508;85;0;100;950.3;4.2;13.8;12.5;15.2;0;84.7
BER;19990509;254;0;54;952.8;0;14.6;10.5;20.2;480;76.9
BER;19990510;191;0;75;952.1;20.3;16.1;10.1;22.6;269;69.7
BER;19990511;79;0;100;951.1;30.1;15.3;13.1;17.4;0;86.3
BER;19990512;59;0;100;948.8;20;15.8;14.1;18.1;0;82.6
BER;19990513;136;0;79;948.1;26.9;16.4;14.1;20.6;90;82.6
BER;19990514;37;0;100;946.8;16.3;13.1;11.4;14.9;0;87.8
BER;19990515;106;0;83;947.3;0;12.5;9.7;15.6;10;80.5
BER;19990516;288;0;25;948.2;0.7;13;8.1;17.7;689;67
BER;19990517;86;0;75;944.4;0.6;10.7;8.5;14;25;82
BER;19990518;254;0;50;945.8;0.6;14.3;7.9;20.4;519;76
BER;19990519;90;0;71;947.2;13.2;12.7;10.6;16.6;70;84.1
BER;19990520;133;0;96;947.5;8.8;11.6;9.7;14.6;44;81.9
BER;19990521;84;0;100;949.7;0.7;12;10.3;13.7;0;79.9
BER;19990522;73;0;100;954.3;2.5;12.8;11;15.9;0;82.1
BER;19990523;132;0;96;957.1;0;13.2;10.6;16;0;72.9
BER;19990524;300;0;46;954.9;0;16.9;11.7;23.2;607;67.3
BER;19990525;214;0;71;953.4;2.5;16.9;11.9;23.3;289;75
BER;19990526;290;0;17;953.1;0;17.1;9.6;24.1;740;69.1
BER;19990527;308;0;21;953.1;0.4;20.5;12.8;27.5;787;62.3
BER;19990528;224;0;54;957.3;0;19.3;15.1;25.3;444;66.6
BER;19990529;287;0;33;954.5;0;20.4;13;27.4;609;61.9
BER;19990530;291;0;38;952.6;0;21.1;14;27.7;664;59.7
BER;19990531;188;0;75;954.9;1.2;19.6;14.7;26.9;381;73.7
BER;19990601;260;0;58;953.8;1;21;15.7;28.3;387;72.2
BER;19990602;216;0;71;951.2;9.1;19.3;13.7;27.1;407;78.6
BER;19990603;291;0;29;950.8;15.3;17.7;12.5;24.2;579;69.6
BER;19990604;257;0;58;950.9;0.5;14.1;10.3;18.5;532;70.9
BER;19990605;146;0;79;946;14.1;13.2;8.5;17.7;232;75.5
BER;19990606;81;0;96;948.7;4.9;11.1;9;13.2;37;84
BER;19990607;287;0;58;951.2;27.9;14.5;8.9;21.3;501;74.4
BER;19990608;156;0;79;957.2;7.3;12.6;9.3;16.9;212;77.4
BER;19990609;295;0;21;958.6;0;14.9;10;20.1;668;64.6
BER;19990610;90;0;79;957;14.8;13.5;10.5;15.8;41;83.1
BER;19990611;209;0;63;955.8;0;14.9;10.9;19.2;269;73.6
BER;19990612;252;0;50;954.9;0;15.2;8.8;21;409;72.8
BER;19990613;305;0;29;953.6;7;16.6;10.3;23.7;622;66.7
BER;19990614;185;0;79;953.7;0;14.9;12.2;18.5;159;77.6
BER;19990615;65;0;92;956.1;0;16.1;14.1;19.8;17;76.8
BER;19990616;263;0;54;955.5;0;17.2;11.4;22.4;539;69.9
BER;19990617;279;0;38;954.3;0;18;11.6;24.3;571;67.5
BER;19990618;160;0;83;954;0;16.5;11.8;20.1;98;66.8
BER;19990619;265;0;58;954.5;0;14.8;9.3;19.1;534;58.4
BER;19990620;282;0;38;951.9;8.3;15.8;8.3;21;584;61.1
BER;19990621;180;0;92;949.9;14.4;12.4;7.6;17.2;181;70.8
BER;19990622;216;0;63;955.6;0;11.4;7.9;16.5;364;67.3
BER;19990623;342;0;8;955;0;13.5;5.5;20.5;826;63.4
BER;19990624;349;0;0;956.1;0;16.2;7.9;23.6;854;57.8
BER;19990625;344;0;4;953;0;18.4;9.4;26.8;851;57.1
BER;19990626;101;0;79;948.3;5.6;16.6;13.1;21.4;105;79.3
BER;19990627;254;0;67;946.4;13.9;17.2;13.2;24.8;421;73.9
BER;19990628;257;0;71;952.8;0.1;15.5;11.5;20.5;418;67.7
BER;19990629;222;0;71;955.5;0.2;16.7;9.6;23.2;240;74.1
BER;19990630;173;0;63;956.3;0;17.8;14;21.7;148;72
BER;19990701;319;0;33;955.4;0;18.8;12.9;25.1;785;65.3
BER;19990702;337;0;13;952.1;0;21.1;13.4;29;838;63.4
BER;19990703;315;0;8;949.4;0;23.1;14.8;30.7;786;62.4
BER;19990704;289;0;54;946.7;0.2;23.5;17.2;30.7;590;65.2
BER;19990705;251;0;46;946.3;17.3;21.3;16.8;28;515;68
BER;19990706;142;0;71;951.8;6.2;16.3;14.8;20.1;140;79.7
BER;19990707;135;0;83;958.2;1.5;15.8;13.7;20;85;79.1
BER;19990708;275;0;50;959;0;16.9;12;22.1;488;72.2
BER;19990709;182;0;42;954.8;0;16.7;13.6;20.2;267;71.1
BER;19990710;115;0;92;949.7;2.2;17.7;15.4;21.1;0;83.9
BER;19990711;247;0;83;949.3;13.3;19;15.2;25.7;364;78.8
BER;19990712;174;0;67;948.7;0.1;19.6;16.8;24.4;149;80.6
BER;19990713;220;0;75;945.7;19.2;19.9;16.8;26.7;355;79.5
BER;19990714;214;0;71;948.6;3;18.4;15.9;22.3;297;72.3
BER;19990715;206;0;54;951.6;0;18.3;14.2;22.6;250;67.8
BER;19990716;285;0;42;954.6;0;18.7;13.4;24.3;565;67.2
BER;19990717;323;0;17;953.8;0;20;12.8;27.4;814;66.4
BER;19990718;282;0;29;952.4;0.9;21.1;15.5;27.6;702;67.5
BER;19990719;178;0;42;952.6;2.8;19.9;15;25.7;404;74.6
BER;19990720;193;0;46;952.6;0;21.4;16.7;27.2;471;67.2
BER;19990721;180;0;71;953.1;0;21;16.6;26.6;329;64.4
BER;19990722;91;0;79;953.4;0.2;16.9;11.5;20.1;21;63.7
BER;19990723;117;0;83;956;0.1;14.3;11;19.1;135;70.7
BER;19990724;310;0;4;955.3;0;15.8;8.7;21.6;778;64.6
BER;19990725;318;0;0;952;0;17.8;10.5;23.9;813;64.4
BER;19990726;315;0;0;951.2;0;19.9;12.3;26.7;815;66.2
BER;19990727;270;0;38;950.2;0;21.8;15.4;29.6;598;66.3
BER;19990728;157;0;92;950.1;0;20.1;17.7;23.5;50;75.4
BER;19990729;230;0;38;950.3;0;20.3;15.2;25.4;417;70.7
BER;19990730;303;0;33;949.5;0;19.6;13.2;26.1;767;61.3
BER;19990731;286;0;46;948.8;0;19.2;12.1;26.5;614;58.4
BER;19990801;293;0;21;950.4;0;19.9;12.3;27;767;57.5
BER;19990802;256;0;29;950.2;0.2;20.3;13.6;27.1;674;61.6
BER;19990803;179;0;63;949.5;3;19.8;14.8;25.6;325;74.6
BER;19990804;178;0;58;948.2;2.1;20.2;15.9;26.2;210;79
BER;19990805;182;0;63;949.8;0.2;21.4;17.6;26.5;179;75.8
BER;19990806;270;0;17;947.5;36.3;22.6;17.3;29.7;671;72.7
BER;19990807;268;0;38;944.3;1.3;20.6;16;26.4;570;72.7
BER;19990808;245;0;79;940.4;4.5;21.4;17.7;26.8;426;73.5
BER;19990809;214;0;58;944.3;40.9;20.8;16.8;26;389;75.9
