stn;time;" Globalstrahlung (W/m); Tagesmittel";Sonnenscheindauer (min);Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Relative Luftfeuchtigkeit (%);Niederschlag (mm);Durchschnittstemperatur;Tiefsttemperatur;Maximaltemperatur
CHM;19840413;-;-;47;29;889.7;81.1;0;2.3;-1;7.4
CHM;19840414;-;-;41;0;889.2;53.3;0;5;-0.5;12
CHM;19840415;-;-;35;29;886.4;55.3;0.4;6.7;3;13
CHM;19840416;-;-;30;100;887.3;95.3;1.8;3;-0.8;7
CHM;19840417;-;-;31;88;893.3;91.2;0;0.1;-2.5;3.5
CHM;19840418;-;-;28;0;894.8;73.3;0;0.9;-2;4.5
CHM;19840419;-;-;26;0;892.7;55.8;0;3.2;-1;7.6
CHM;19840420;-;-;20;0;893.3;52.7;0;7.2;2.8;13.5
CHM;19840421;-;-;19;0;892.4;46.8;0;8.7;4.2;14.6
CHM;19840422;-;-;13;9;891.3;46.2;0;10;5.8;15.6
CHM;19840423;-;-;8;38;892.1;52.8;0;11.4;7;17
CHM;19840424;-;-;3;0;892.5;49.4;0;10.8;8;15.4
CHM;19840425;-;-;0;0;890.5;48.7;0;8.6;4;14
CHM;19840426;-;-;0;0;891.8;47;0;10.8;4;15.8
CHM;19840427;-;-;0;0;888.9;50.9;0;8.6;6.5;13.2
CHM;19840428;-;-;0;0;886.2;41;0;5;1.6;10.5
CHM;19840429;-;-;0;0;883.7;53.4;1.4;0.9;-2.8;6.6
CHM;19840430;-;-;2;66;878.5;70.1;0;2.4;-1.5;7.8
CHM;19840501;-;-;0;66;875.5;51.4;0;5;-1;11.5
CHM;19840502;-;-;0;96;879;73.1;7.3;6.8;3.8;11.2
CHM;19840503;-;-;0;100;881.8;95.5;10.1;5.2;3.8;7
CHM;19840504;-;-;0;91;883.1;95.1;3.1;6.3;3.5;8.8
CHM;19840505;-;-;0;91;882.8;91.9;1.2;8.4;6.2;11.6
CHM;19840506;-;-;0;84;884.9;75.4;9.6;10.5;5.6;15.5
CHM;19840507;-;-;0;96;884.1;94.6;0;8.2;5.6;12.8
CHM;19840508;-;-;0;84;885.1;86.6;0;2;0.4;5
CHM;19840509;-;-;0;16;883.1;55.2;0;3.9;-1;9
CHM;19840510;-;-;0;59;881.7;65.1;0;3.5;1;7
CHM;19840511;-;-;0;100;880.8;97.1;6.2;2.6;1.5;5.8
CHM;19840512;-;-;0;100;883.3;98.2;1.1;1.4;0.6;2.6
CHM;19840513;-;-;0;100;884.6;98.7;0;2.6;1.6;3.5
CHM;19840514;-;-;0;66;881.7;91;0;5;2.8;8.5
CHM;19840515;-;-;0;91;874.4;65.5;0;7.6;2.5;12.5
CHM;19840516;-;-;0;100;872.6;80.1;7.1;7.6;5;11.5
CHM;19840517;-;-;0;59;878.6;96.2;7;5.1;4.2;8.5
CHM;19840518;-;-;0;66;881.8;68.2;0;8.9;4.2;13.5
CHM;19840519;-;-;0;88;877;67.3;0.8;8.3;7.4;11
CHM;19840520;-;-;0;100;873.6;90.7;20.4;5.3;3.2;7.8
CHM;19840521;-;-;0;100;872.9;96.9;5.3;5.1;4.4;6.8
CHM;19840522;-;-;0;41;878.1;78;16.4;7.3;2.6;14
CHM;19840523;-;-;0;100;878.7;92.7;1;6.4;3.4;10
CHM;19840524;-;-;0;59;878;81;4.1;7.2;2;13.4
CHM;19840525;-;-;0;100;877;97.6;4.4;6;4.8;8.2
CHM;19840526;-;-;0;100;877.9;96.3;17.5;7.3;5.2;11.4
CHM;19840527;-;-;0;100;879.8;100;5.6;3.5;2;8
CHM;19840528;-;-;0;100;880.7;95.2;5.5;2.1;1;4.8
CHM;19840529;-;-;0;91;880.8;87.3;0;3.2;0.5;6.2
CHM;19840530;-;-;0;100;883.2;98.8;2.9;3.5;1;5.4
CHM;19840531;-;-;0;75;883.1;86.5;0;8.1;4.4;13.4
CHM;19840601;-;-;0;38;883.6;77.2;0;10.4;4.6;16
CHM;19840602;-;-;0;66;886;83.8;0;10.6;7.8;14.2
CHM;19840603;-;-;0;91;879.3;85.3;19.5;8.8;4.2;16.6
CHM;19840604;-;-;0;84;877.1;80.6;4.7;5.2;1;10.5
CHM;19840605;-;-;0;100;879.2;98.7;4.1;5.7;4.8;8.8
CHM;19840606;-;-;0;100;884.9;88.4;10;6.3;4.4;10
CHM;19840607;-;-;0;25;882.9;90.7;3.9;7.2;3.5;12
CHM;19840608;-;-;0;100;883.4;96.8;0;5.9;4;8
CHM;19840609;-;-;0;16;889.3;66.4;0;10.9;7.2;16.6
CHM;19840610;-;-;0;25;892.8;66.7;0;11.2;5.2;17.4
CHM;19840611;-;-;0;25;895.2;53.5;0;12.7;8.5;18.2
CHM;19840612;-;-;0;16;897.1;57;0;13.1;8;17.6
CHM;19840613;-;-;0;4;897.3;62.6;0;14.4;8.5;19.8
CHM;19840614;-;-;0;50;895.6;60.1;0;16;10;20.8
CHM;19840615;-;-;0;34;893.4;73.8;0;13.7;11.5;18
CHM;19840616;-;-;0;34;891.3;67.3;0;11;5.2;16
CHM;19840617;-;-;0;4;891;54.6;0;13.6;8.6;18.8
CHM;19840618;-;-;0;9;895.8;50.9;0;16.1;11;20.8
CHM;19840619;-;-;0;25;897.9;47.2;0;17.1;9.5;22.2
CHM;19840620;-;-;0;66;893.9;71.8;0;16.8;13.5;19.5
CHM;19840621;-;-;0;91;887.8;73.2;8.4;15.7;13.5;18
CHM;19840622;-;-;0;50;889.3;84.2;0;14.6;12.4;19.5
CHM;19840623;-;-;0;96;889.4;88.7;5;11;9.4;12.2
CHM;19840624;-;-;0;91;889.1;97;2.1;8.5;7.4;12.6
CHM;19840625;-;-;0;38;893.2;65.9;0;10.4;4.5;17
CHM;19840626;-;-;0;25;894.5;68.2;0;14.2;10;18.5
CHM;19840627;-;-;0;29;891.9;65.4;2.8;15.9;10.5;21.5
CHM;19840628;-;-;0;96;887.5;97.6;2.9;13.5;11.6;18.2
CHM;19840629;-;-;0;54;887.4;73.5;0;9.4;7;14.5
CHM;19840630;-;-;0;4;889.5;58.5;0;10.7;3.6;17.5
CHM;19840701;-;-;0;63;890.3;66.2;6.2;14.3;7.5;19.8
CHM;19840702;-;-;0;96;890.9;84.1;4.2;11.9;10;16.4
CHM;19840703;-;-;0;63;894.4;76.2;0;8;5.5;13
CHM;19840704;-;-;0;9;894.5;65.1;0;8.1;5;12.5
CHM;19840705;-;-;0;50;895.1;55.5;0;10;3.5;14.8
CHM;19840706;-;-;0;0;894.3;62.1;0;12.6;7.5;17.8
CHM;19840707;-;-;0;0;891.9;48.9;0;15;9.2;20.5
CHM;19840708;-;-;0;0;891.7;56.6;0;17;10.2;24.6
CHM;19840709;-;-;0;0;891.2;51.1;0;21.8;14.5;26.2
CHM;19840710;-;-;0;16;891.5;44.5;0;21.4;15;27.4
CHM;19840711;-;-;0;66;889;47.7;0;23.2;17.5;26.4
CHM;19840712;-;-;0;41;893.8;65.6;0;16.7;13;20.5
CHM;19840713;-;-;0;59;894.2;72.7;0;14.9;12.5;20
CHM;19840714;-;-;0;34;891.8;75.8;2.3;13.3;7.8;19.4
CHM;19840715;-;-;0;96;886.4;88.9;6.9;12.1;11.2;14.5
CHM;19840716;-;-;0;34;889.1;73.2;0;9.5;5.8;14
CHM;19840717;-;-;0;66;892.2;74.8;0;8.7;5;15
CHM;19840718;-;-;0;0;893;65.2;0;10.9;4.4;16.6
CHM;19840719;-;-;0;21;892.1;67.2;0;13.5;7.4;19.4
CHM;19840720;-;-;0;21;891.7;73.9;0;13.8;8.6;20.5
CHM;19840721;-;-;0;16;891.4;67.8;0;16.3;9.5;24.5
CHM;19840722;-;-;0;13;892.5;68.8;0;17;11.8;24.4
CHM;19840723;-;-;0;34;893.7;56.7;0;18.2;11.8;25.4
CHM;19840724;-;-;0;46;892.4;69.6;0;17.6;12.8;23.4
CHM;19840725;-;-;0;54;890.6;75.5;4.7;16;12.8;21
CHM;19840726;-;-;0;79;892.8;95;3;11.3;10.6;14.5
CHM;19840727;-;-;0;71;898;72.7;0.2;12.1;7;17.5
CHM;19840728;-;-;0;100;897.6;84.7;0;12.1;8.5;16
CHM;19840729;-;-;0;9;894.5;70.2;0;17.4;11.5;23
CHM;19840730;-;-;0;13;890.8;56.7;0;21.5;15.4;27
CHM;19840731;-;-;0;46;890.7;51.7;14.3;19.8;16;26.5
CHM;19840801;-;-;0;66;896.2;84.2;3.2;12.9;10;16.6
CHM;19840802;-;-;0;0;894.3;65;0;14.8;8.6;20.2
CHM;19840803;-;-;0;25;891.5;54.6;3.8;19;12;25
CHM;19840804;-;-;0;96;892.8;91.2;22.8;14.4;12.4;19
CHM;19840805;-;-;0;79;893.8;83;0;13;10.8;17.4
CHM;19840806;-;-;0;25;893.8;77;0;12.2;8.5;16.6
CHM;19840807;-;-;0;63;891.5;75.8;1.8;12.4;8.6;16
CHM;19840808;-;-;0;100;887.4;96;1.9;11;9.6;13.4
CHM;19840809;-;-;0;100;887.4;96;0.7;11.6;10;14.5
CHM;19840810;-;-;0;100;886.4;100;8.9;11.6;11;13.2
CHM;19840811;-;-;0;100;889.2;100;0;10.7;10.2;12.2
CHM;19840812;-;-;0;63;889.7;85.6;0;12.9;9.6;17
CHM;19840813;-;-;0;100;888.1;87.4;0;12.3;10.4;16
CHM;19840814;-;-;0;79;888.5;86.6;0;12.5;9;16
CHM;19840815;-;-;0;66;890.3;75.4;0;13.4;9.2;18.5
CHM;19840816;-;-;0;71;890.3;68.4;0;14;10.4;18
CHM;19840817;-;-;0;4;892.7;57.4;0;15.1;11.8;19.5
CHM;19840818;-;-;0;21;896;60;0;15.4;10.8;20
CHM;19840819;-;-;0;66;895;63.6;0;15.1;12.2;19.6
CHM;19840820;-;-;0;34;893;72.4;0;15.1;9.5;20.2
CHM;19840821;-;-;0;0;891.5;64.8;0;16.7;11.5;22
CHM;19840822;-;-;0;66;888.9;69.2;0;16.2;12.5;20.5
CHM;19840823;-;-;0;100;885.9;74;0.6;16.3;12.5;21
CHM;19840824;-;-;0;84;884.6;94.4;22.5;12.5;9.5;17.2
CHM;19840825;-;-;0;71;886.8;95.2;3;12;10;15.4
CHM;19840826;-;-;0;100;889;100;4.5;12.2;10.6;14.4
CHM;19840827;-;-;0;91;890;89.6;0;12.8;10.5;16.8
CHM;19840828;-;-;0;0;892.6;56.2;0;14.2;11;18.6
CHM;19840829;-;-;0;41;894.2;61.8;0;14.1;10;20
CHM;19840830;-;-;0;59;894.1;79.6;0;14.5;10;20.2
CHM;19840831;-;-;0;13;894.1;71;0;15.3;9.5;21
CHM;19840901;-;-;0;4;893.6;75.5;0;15.5;11;20.6
CHM;19840902;-;-;0;0;893.1;63.6;0;17.2;12;23.2
CHM;19840903;-;-;0;71;892.8;76.2;0;17.6;15.5;22.6
CHM;19840904;-;-;0;66;886.4;78.4;19.1;15.9;12;21.2
CHM;19840905;-;-;0;96;882.6;98.4;7.4;8.8;5.2;13.4
CHM;19840906;-;-;0;100;886.7;100;11.3;4.8;4.2;6
CHM;19840907;-;-;0;84;890.4;97.1;0;5.5;1.5;11
CHM;19840908;-;-;0;88;891.2;79.1;0;6.5;4;11
CHM;19840909;-;-;0;96;885.9;81.5;23.3;8.5;6.5;10.4
CHM;19840910;-;-;0;91;884.1;100;11.4;5.9;4;8
CHM;19840911;-;-;0;59;890.8;79.8;0;8.3;5;13
CHM;19840912;-;-;0;41;893.3;90;0;12.1;7;18.2
CHM;19840913;-;-;0;34;891.7;92.1;0;13.1;9;17.6
CHM;19840914;-;-;0;100;887.9;85;19.8;13.4;10.5;19.2
CHM;19840915;-;-;0;100;883.5;100;6.1;8.4;7.4;10.4
CHM;19840916;-;-;0;100;884.7;100;17.9;8.6;7.2;9.5
CHM;19840917;-;-;0;100;886;93.7;16.8;10.8;9;14.6
CHM;19840918;-;-;0;100;878.4;100;18.4;8;7.2;9.8
CHM;19840919;-;-;0;100;883.2;100;0;9.7;7.2;12.8
CHM;19840920;-;-;0;25;884.3;91.6;0;10.2;6.4;15
CHM;19840921;-;-;0;100;881.4;97.8;7.6;8.4;5.4;13
CHM;19840922;-;-;0;91;879.9;98.5;16;6;2.8;8.2
CHM;19840923;-;-;0;100;872.8;100;9.1;6.2;4.6;8.4
CHM;19840924;-;-;0;100;876.7;100;6.3;4.2;2.6;7.6
CHM;19840925;-;-;0;100;883.4;100;6.7;4.3;2;7.8
CHM;19840926;-;-;0;100;886.1;100;27.3;4.2;3.4;7.6
CHM;19840927;-;-;0;59;889.2;97.9;0;8.3;4.2;12
CHM;19840928;-;-;0;54;886.7;93.1;0;9.8;6;14.6
CHM;19840929;-;-;0;59;885.6;94.9;0;11.5;7.6;16.6
CHM;19840930;-;-;0;46;886.7;96.4;0;11.1;8.4;16
CHM;19841001;-;-;0;100;878.6;98.4;28.2;10.3;9;15.5
CHM;19841002;-;-;0;54;878.7;89.7;1.7;6.4;4.2;9.8
CHM;19841003;-;-;0;100;879.1;100;16.9;4.5;3.8;5.2
CHM;19841004;-;-;0;100;872.3;96.4;18.2;4.2;1;5.6
CHM;19841005;-;-;0;91;870.3;100;8.7;5.1;2.6;8.8
CHM;19841006;-;-;0;100;885.1;100;4.8;4.5;4.2;5.6
CHM;19841007;-;-;0;91;895.5;93.3;0;4.3;3.6;5.8
CHM;19841008;-;-;0;84;898;89.6;0;5.3;0;8.8
CHM;19841009;-;-;0;84;898.9;96.4;0;9.5;6.5;12.4
CHM;19841010;-;-;0;50;897.7;95.9;0;10.4;8.8;14.4
CHM;19841011;-;-;0;100;894.7;98.2;0;10;7;13
CHM;19841012;-;-;0;66;894.9;84.9;0;9.3;8.4;12
CHM;19841013;-;-;0;41;896.5;88.5;0;8.7;6.4;12.4
CHM;19841014;-;-;0;0;898.5;78.1;0;8.5;4.8;14.2
CHM;19841015;-;-;0;0;897.1;88;0;9.2;6;15.4
CHM;19841016;-;-;0;0;894.7;72.9;0;8.1;4.5;12.4
CHM;19841017;-;-;0;0;891.3;70.4;0;9.3;4;14
CHM;19841018;-;-;0;9;886;62.6;0;9.9;6.8;13.6
CHM;19841019;-;-;0;91;881.5;50.1;4;10.6;8.5;13.5
CHM;19841020;-;-;0;4;886.4;78.9;0;5.7;2.2;11.4
CHM;19841021;-;-;0;100;892.6;91.6;0;5.9;4.6;8.4
CHM;19841022;-;-;0;59;893.8;86.6;0;5.1;1;8.8
CHM;19841023;-;-;0;75;891.1;77.1;0;8.6;6;10.8
CHM;19841024;-;-;0;46;890.1;74.1;0;9.8;5;13.6
CHM;19841025;-;-;0;63;886;75.7;5.1;10.8;8.5;14
CHM;19841026;-;-;0;84;887.5;100;6.3;5.5;4.2;7
CHM;19841027;-;-;0;41;890.9;100;0;3.6;1.4;6.4
CHM;19841028;-;-;0;66;896.7;96.4;0;3.5;1.8;6
CHM;19841029;-;-;0;0;898.3;24;0;8.4;0.5;14.8
CHM;19841030;-;-;0;0;897.6;41.5;0;7.7;4;13.2
CHM;19841031;-;-;0;0;896.9;53.3;0;7.7;4.2;14.6
CHM;19841101;-;-;0;0;893.2;37.6;0;9.5;4.5;14.6
CHM;19841102;-;-;0;0;888.7;37.6;0;9.6;6;16
CHM;19841103;-;-;0;91;888.3;88.4;0;4.2;3;6.6
CHM;19841104;-;-;0;46;883.6;95.6;0;3;1.2;6.2
CHM;19841105;-;-;0;63;878.3;67.2;0;5;0.5;8.4
CHM;19841106;-;-;0;84;876.5;60.6;0;7.4;5.5;11.6
CHM;19841107;-;-;0;66;881.8;62;0;8;4.5;11.2
CHM;19841108;-;-;0;79;881.7;54.8;0;9.3;5.5;12
CHM;19841109;-;-;0;91;880.3;46.4;0;10.1;7;14
CHM;19841110;-;-;0;66;887.7;33.4;0;13.1;9.5;17.8
CHM;19841111;-;-;0;16;889.7;44.6;0;11;7.4;15.4
CHM;19841112;-;-;0;0;885.2;42;0;9.6;6.5;16.5
CHM;19841113;-;-;0;0;883.6;50.4;0;8.1;5.8;13
CHM;19841114;-;-;0;46;877.4;61.6;1;7.4;5;10.8
CHM;19841115;-;-;0;100;871.3;100;1;3.4;2.5;5.2
CHM;19841116;-;-;0;75;866.7;100;2.8;1.5;0.8;2.6
CHM;19841117;-;-;0;91;872.4;100;9.9;0;-0.4;0.6
CHM;19841118;-;-;6;41;874.7;100;0;-0.6;-2.8;2
CHM;19841119;-;-;3;79;875;100;7.1;2;-0.6;5.4
CHM;19841120;-;-;0;100;882.4;100;1.9;1.8;0.6;3.6
CHM;19841121;-;-;0;100;883.1;100;12.1;1.2;-0.5;3
CHM;19841122;-;-;0;100;882.6;100;29.4;4.9;1.2;8
CHM;19841123;-;-;0;100;882;91.8;6.5;8.2;7;9.4
CHM;19841124;-;-;0;84;885;93.2;3.7;8;5.6;13
CHM;19841125;-;-;0;63;887.9;88.2;4.3;4.7;2.6;7.5
CHM;19841126;-;-;0;100;888.9;100;8.2;3;0.4;5.5
CHM;19841127;-;-;0;29;896;89.6;0;-0.5;-1.6;2
CHM;19841128;-;-;0;0;893.7;67.8;0;2.2;-2.5;6.5
CHM;19841129;-;-;0;21;890.6;51.4;0;3.3;1;8
CHM;19841130;-;-;0;13;884.6;39.4;0;4.8;0.5;11
CHM;19841201;-;-;0;71;878.1;42.4;3.9;6.9;2.2;10.6
CHM;19841202;-;-;0;100;882.9;100;2.3;0.9;0.4;1.4
CHM;19841203;-;-;0;75;886.8;100;0;0.6;-0.4;2.4
CHM;19841204;-;-;0;0;891.4;59;0;4.1;-1.4;9.2
CHM;19841205;-;-;0;0;894.8;70;0;3.3;0.4;6.6
CHM;19841206;-;-;0;0;896.1;80.6;0;4.1;2;8
CHM;19841207;-;-;0;0;898;83;0;2.9;1.2;5.8
CHM;19841208;-;-;0;0;899.7;48.6;0;3.5;0.2;8
CHM;19841209;-;-;0;91;898.9;96.8;0.2;2.2;1;4.4
CHM;19841210;-;-;0;0;898.7;64.6;0;1.4;-2.2;6.6
CHM;19841211;-;-;0;0;895.9;81.8;0;7.4;1.2;12.2
CHM;19841212;-;-;0;0;889.8;83.2;0;5.7;3.4;10.5
CHM;19841213;-;-;0;59;884.1;64.2;3.9;2.9;1;5
CHM;19841214;-;-;0;66;888.8;100;0.3;1.5;-0.2;3.4
CHM;19841215;-;-;0;84;888.7;100;8.3;-0.4;-2;1.4
CHM;19841216;-;-;6;100;885.7;100;23.4;0.5;-0.8;1.6
CHM;19841217;-;-;3;63;884.9;94.4;0;0.7;-0.8;2.6
CHM;19841218;-;-;1;66;883.3;96.4;2.1;0.6;-2.2;3.2
CHM;19841219;-;-;2;50;896.1;85.2;0;-3.4;-5.6;-1.4
CHM;19841220;-;-;1;66;894.6;98.4;4.2;-1;-2.4;1.4
CHM;19841221;-;-;0;66;893.7;96.8;0.6;1;-1.6;3.8
CHM;19841222;-;-;0;0;895.4;64.2;0;-2.1;-3.6;0.2
CHM;19841223;-;-;0;25;893.3;63.8;0;-1.4;-5.8;2.4
CHM;19841224;-;-;0;100;885.8;85;9.2;0;-1.2;2.4
CHM;19841225;-;-;8;100;884.8;96.8;0;-3;-4.2;-2
CHM;19841226;-;-;7;100;881;98.8;5.7;-4.3;-7;-3.2
CHM;19841227;-;-;11;100;882;100;0;-3;-4;-1.6
CHM;19841228;-;-;10;100;893.1;96.8;0;-4.3;-5;-3.2
CHM;19841229;-;-;9;100;896.7;94;0;-6.7;-7.2;-6
CHM;19841230;-;-;9;59;898.6;85.4;0;-7.5;-8.2;-6.2
CHM;19841231;-;-;8;34;894;94.8;0.7;-8.9;-11.2;-5.8
CHM;19850101;-;-;9;100;883.4;96.3;9.8;-5.7;-11.4;-3.5
CHM;19850102;-;-;22;100;874;98.5;5.3;-6.7;-8.5;-5.4
CHM;19850103;-;-;29;46;878.1;89.1;0.9;-11.3;-12.6;-9.4
CHM;19850104;-;-;29;75;873;93.4;6.5;-11.2;-15.2;-7.4
CHM;19850105;-;-;35;25;873.2;82.1;0;-17.2;-19.6;-14.6
CHM;19850106;-;-;32;0;874.3;85.3;0;-17.6;-20;-13.2
CHM;19850107;-;-;29;96;870.6;86.8;0;-16.2;-20.2;-14.2
CHM;19850108;-;-;27;34;876.1;82.2;0;-19.2;-21.4;-15
CHM;19850109;-;-;27;66;880.8;68.7;0;-15.7;-22.4;-10.4
CHM;19850110;-;-;27;66;883.2;88.7;0;-11.2;-15;-6.8
CHM;19850111;-;-;26;0;888.3;82;0;-10.2;-15.4;-6.8
CHM;19850112;-;-;25;50;887.1;71.6;2.5;-9.9;-14.6;-5.8
CHM;19850113;-;-;28;100;880.3;92.7;0.6;-12.5;-14.2;-11
CHM;19850114;-;-;28;100;877.1;88.8;0.8;-15.6;-16.2;-14.6
CHM;19850115;-;-;27;88;880.8;88.3;0;-14;-18.8;-8.5
CHM;19850116;-;-;26;79;884;89.6;0;-7.2;-13.4;-3.4
CHM;19850117;-;-;24;16;878.7;85.9;0;-4.3;-9.2;0.4
CHM;19850118;-;-;23;66;870.8;62.8;1.7;-0.3;-5.2;2.4
CHM;19850119;-;-;23;66;875.2;98.5;0.9;-2.3;-3.6;-1.4
CHM;19850120;-;-;23;100;875.2;100;0.8;-3.4;-7;-2
CHM;19850121;-;-;23;66;873.1;97.9;21.4;-0.7;-3;2.8
CHM;19850122;-;-;20;100;871.6;100;21;2.8;0;3.6
CHM;19850123;-;-;15;100;874;100;8.5;2.7;1.8;3.8
CHM;19850124;-;-;16;46;882.4;93.4;0.9;-5.4;-8.5;-2.4
CHM;19850125;-;-;16;59;878.8;75.2;7.4;-3.1;-8.5;0
CHM;19850126;-;-;19;100;871.1;100;6.8;-0.5;-2.2;0
CHM;19850127;-;-;23;71;881.5;93.8;0;-2.6;-4.6;-1.2
CHM;19850128;-;-;23;84;882.1;100;6.3;-3.3;-6.5;-1.6
CHM;19850129;-;-;29;0;892.2;95.4;0;-2.4;-4.6;1.6
CHM;19850130;-;-;24;100;895.8;100;0;1.4;-2.8;3.2
CHM;19850131;-;-;22;88;894.2;100;15;2.3;1;4
CHM;19850201;-;-;18;96;895;100;0.8;2.8;2;4
CHM;19850202;-;-;15;100;893.7;100;7.9;3.6;2.4;4.5
CHM;19850203;-;-;12;38;895;91;0;2.3;0.6;5.6
CHM;19850204;-;-;11;13;891.5;83.6;0;0.8;-0.8;4.6
CHM;19850205;-;-;11;66;888.1;76.4;0.5;2;-0.8;4.8
CHM;19850206;-;-;10;91;887.9;98.4;3.7;3.1;1.8;5.6
CHM;19850207;-;-;8;25;884.6;91.2;0;1.6;-1.4;6
CHM;19850208;-;-;8;100;878.3;100;11.2;2.5;0.6;4
CHM;19850209;-;-;4;100;873.4;97.1;4.2;2.7;2;3.6
CHM;19850210;-;-;3;100;869.4;96.4;4.1;-1.6;-4.6;1.4
CHM;19850211;-;-;5;100;869.1;93.5;1.2;-8.6;-10.6;-4.2
CHM;19850212;-;-;6;66;871.7;91.5;3.2;-10.4;-12.4;-4.8
CHM;19850213;-;-;9;96;874.9;94.2;7.7;-4.5;-11;-1.8
CHM;19850214;-;-;17;100;879.7;100;15.2;-0.7;-3.6;0.5
CHM;19850215;-;-;30;100;881.7;98.5;8.8;-5.8;-9.8;-3
CHM;19850216;-;-;40;75;888;52.5;4.1;-7.8;-9.8;-4.8
CHM;19850217;-;-;43;66;884.1;87.4;9.1;-7.5;-9;-5.4
CHM;19850218;-;-;55;0;887.6;76.3;0;-11.2;-13;-7.8
CHM;19850219;-;-;53;0;892.2;76.5;0;-12.6;-15.6;-9
CHM;19850220;-;-;53;34;896.1;60.2;0;-10.5;-14;-5.8
CHM;19850221;-;-;52;0;893.8;65.7;0;-7.1;-13.5;0.4
CHM;19850222;-;-;51;0;894.4;82.3;0;-5;-7;-1.2
CHM;19850223;-;-;50;0;898.6;63.1;0;-2.8;-9;5.6
CHM;19850224;-;-;49;34;899.3;43;0;3.3;-2.2;8.4
CHM;19850225;-;-;45;59;896.5;72.7;0;4.5;0.5;9.5
CHM;19850226;-;-;39;100;895;43;0;4.6;1.6;9.2
CHM;19850227;-;-;35;91;894.1;45.8;0;4.7;3.4;7.5
CHM;19850228;-;-;29;100;892.7;86.8;0;2.8;2;4.4
CHM;19850301;-;-;25;100;890;99.2;14;2.3;0.2;4.8
CHM;19850302;-;-;28;100;885.7;100;0.8;-0.6;-1;0.5
CHM;19850303;-;-;28;50;885.7;87.6;0;-1.8;-5.8;3.2
CHM;19850304;-;-;25;100;883.7;87.2;9.3;0.8;-2.5;3.2
CHM;19850305;-;-;38;100;888.1;100;1.8;0;-0.5;0.8
CHM;19850306;-;-;40;100;895.8;100;0.9;0.6;-0.4;2.6
CHM;19850307;-;-;38;100;893.5;98.8;0;-0.3;-0.4;0
CHM;19850308;-;-;38;100;895.2;100;0;-1.4;-1.8;-0.4
CHM;19850309;-;-;38;50;895.8;92.8;0;-0.9;-3.6;2.5
CHM;19850310;-;-;37;29;896.4;77.2;0;-0.5;-3.2;2.5
CHM;19850311;-;-;36;100;892.4;81.6;0;-1.5;-2.2;0
CHM;19850312;-;-;36;66;890.7;80.8;0;-3.2;-5.6;0
CHM;19850313;-;-;36;66;888.5;96;0;-1.9;-6.8;3.6
CHM;19850314;-;-;34;100;882.5;86.4;1.6;-1.5;-3.2;0.8
CHM;19850315;-;-;35;41;879.6;79.4;0;-3;-5.2;0.2
CHM;19850316;-;-;35;84;870.4;81.6;16.8;-4.1;-5;-3
CHM;19850317;-;-;47;100;871.7;93.4;8.5;-5.5;-7.2;-3
CHM;19850318;-;-;55;100;875.7;96;1.4;-5.6;-6.5;-3.8
CHM;19850319;-;-;53;96;873.5;92;0;-7.4;-9.5;-4.4
CHM;19850320;-;-;53;84;870.8;74;0;-3.7;-10.4;2.5
CHM;19850321;-;-;50;66;865.5;77.6;0;-0.5;-5.2;4.6
CHM;19850322;-;-;47;100;877.2;100;2.6;-0.5;-1.8;1.4
CHM;19850323;-;-;46;91;875.3;95.2;0.8;0.5;-1.8;3
CHM;19850324;-;-;41;100;878.3;100;2;0.3;-1.4;3.2
CHM;19850325;-;-;39;50;880.4;79.6;3;2.3;-2.4;6
CHM;19850326;-;-;33;59;880.3;66.4;3.3;5;0.4;8
CHM;19850327;-;-;27;100;876.9;94;0;1.1;-0.2;3
CHM;19850328;-;-;24;63;884.3;77.2;0;-2.7;-4.5;0
CHM;19850329;-;-;23;75;888.7;68.6;0;-1.1;-7.2;3.5
CHM;19850330;-;-;19;46;885.8;31.6;0;5.9;-1.8;10.4
CHM;19850331;-;-;14;71;887;65.6;0;5;4.4;6.2
CHM;19850401;-;-;12;34;889.3;57.8;3.3;7;2;12.5
CHM;19850402;-;-;5;50;892.5;73.7;0;6.7;4.6;10.6
CHM;19850403;-;-;2;0;892.3;54.6;0;8.7;2.5;13.4
CHM;19850404;-;-;0;25;885;45.5;0;11.2;6.6;17
CHM;19850405;-;-;0;100;877;55.8;0;8.4;7.6;11.2
CHM;19850406;-;-;0;100;878.8;89.5;11.3;3.7;2.8;4.6
CHM;19850407;-;-;0;59;879.9;69.9;25.3;7;0;12.6
CHM;19850408;-;-;0;100;876.3;100;25.4;4.9;4;6.8
CHM;19850409;-;-;0;100;873.5;100;16.3;3.9;2.4;7.2
CHM;19850410;-;-;0;71;882;100;4.3;2.9;0.8;6.6
CHM;19850411;-;-;0;96;883.3;91.4;8.2;2.5;0.6;5.4
CHM;19850412;-;-;3;96;882.8;92.2;3.5;-0.4;-2.2;2.4
CHM;19850413;-;-;2;100;880.8;97.4;11;1.2;-0.8;3.4
CHM;19850414;-;-;0;100;881.4;93.9;11.9;0.5;-1;3.4
CHM;19850415;-;-;8;84;891.2;99.1;4.7;0.3;-1.6;3.6
CHM;19850416;-;-;2;100;896.5;98.9;2.6;2;-1.4;5
CHM;19850417;-;-;0;50;896;68.8;0;5.5;3.6;8.6
