stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Durchschnittstemperatur (¡C);Sonnenscheindauer (min);Tiefsttemperatur (¡C);Maximaltemperatur (¡C);Relative Luftfeuchtigkeit (%)
DAV;19850422;172;4;96;837.6;0;4.2;43;0.3;10.8;74.2
DAV;19850423;108;0;96;833;4.1;3.5;4;1;8.3;87.6
DAV;19850424;196;0;71;834.7;0.4;-1.6;201;-4.9;2.4;92.8
DAV;19850425;306;0;25;835.4;0;1.6;639;-6.8;9.5;56.7
DAV;19850426;263;0;58;832.8;0;0.6;484;-3.3;6;79.7
DAV;19850427;274;0;67;829.8;0.5;1.9;485;-1.7;7.6;68.4
DAV;19850428;203;1;96;828.4;2.6;-4.4;159;-6.9;-0.3;81.1
DAV;19850429;221;7;100;832.8;2.4;-4.5;57;-7;-1.8;78.5
DAV;19850430;139;5;100;836;14;-0.9;0;-4.1;1;94.2
DAV;19850501;229;10;83;837.2;0;2.9;149;-0.1;7.4;79
DAV;19850502;126;0;96;829.1;5.3;0.5;30;-2.3;4;92.2
DAV;19850503;206;7;79;828.9;0.1;-2.4;93;-4.9;0.6;79.7
DAV;19850504;213;0;83;829.5;1.3;1.1;252;-5.8;8.1;78.9
DAV;19850505;207;0;71;829.6;0;3.5;163;-0.2;9.1;72.1
DAV;19850506;299;0;29;825.6;0;6;465;-2.1;12.7;65.1
DAV;19850507;167;0;92;823.9;21.3;5;24;0;9.7;81.5
DAV;19850508;117;14;100;828.9;3.5;1;0;-0.3;4.2;91.2
DAV;19850509;149;8;100;834;0.7;2;0;0;5.2;92.8
DAV;19850510;222;0;96;835.3;0.1;4.1;218;0.5;8.3;83.1
DAV;19850511;299;0;58;836.1;0;7;508;-0.4;12;58.8
DAV;19850512;265;0;67;835.8;3.3;9;321;4.7;12.3;51.5
DAV;19850513;219;0;100;834.9;6.5;7.8;160;3.9;13.4;76.7
DAV;19850514;311;0;42;836;0.5;8.1;568;3.3;13.7;65.9
DAV;19850515;261;0;54;837.9;0;7.5;376;2;13.7;71.6
DAV;19850516;252;0;50;838.7;0;8.8;377;1.3;15;61.2
DAV;19850517;324;0;29;841.2;0;9.7;644;2.1;17.1;60.5
DAV;19850518;146;0;100;841.1;0;8.2;29;3.5;12.9;69.4
DAV;19850519;288;0;71;840.6;1;8.8;554;0.7;15.2;62
DAV;19850520;166;0;100;837.7;6.3;6.8;64;4.7;10.7;87.6
DAV;19850521;162;0;96;835.3;7.5;6.7;45;4.1;10.1;84.5
DAV;19850522;143;0;83;832.2;4.6;3.9;85;0.8;7.6;88.7
DAV;19850523;209;0;79;833.3;0.3;4.8;242;0.6;10.4;79.2
DAV;19850524;323;0;58;838.6;0;8.5;644;-0.3;15.7;59.5
DAV;19850525;217;0;75;842.6;0;10.2;315;3.2;15.9;64.8
DAV;19850526;272;0;33;842.7;0;12;486;4.3;18.5;62.3
DAV;19850527;230;0;58;842.1;0;12.2;342;5.6;17.4;65.1
DAV;19850528;215;0;83;841.9;1.2;9.5;275;6.7;13;85.5
DAV;19850529;212;0;96;841.5;0.5;8;148;6.3;13.3;90.6
DAV;19850530;253;0;79;842.6;4;9;279;5.3;15.1;82.4
DAV;19850531;330;0;46;845.1;2.2;10;669;3.3;16.8;75.3
DAV;19850601;319;0;38;844.2;0;10.6;606;3.7;17.1;66.4
DAV;19850602;344;0;38;842.6;0;10.6;643;5.9;16.5;66.8
DAV;19850603;329;0;38;843.2;0;11.8;676;3.7;18.5;62.4
DAV;19850604;226;0;58;843.5;2.3;11.5;366;6.2;18.2;75.8
DAV;19850605;199;0;71;842.5;0;12.1;216;7;17.3;67
DAV;19850606;260;0;83;841.3;8.6;13.5;438;5.7;20.8;65.4
DAV;19850607;43;0;96;838.7;19.1;7.7;0;5.8;9.9;95.3
DAV;19850608;159;0;100;837.1;8.2;3.7;130;0.3;8.1;93.1
DAV;19850609;361;0;63;840.5;0;3.7;666;-0.5;7.8;67.6
DAV;19850610;214;0;79;838.8;5.5;5.4;262;0.9;11.3;73.4
DAV;19850611;183;0;100;841.4;0.1;3.6;88;1;7;79.2
DAV;19850612;256;0;83;836.2;2.8;7.9;416;-0.7;14;65
DAV;19850613;144;0;83;836;0;6.8;136;2;10.9;84.4
DAV;19850614;238;0;79;837.8;9.8;9.9;363;0.8;17.3;67.4
DAV;19850615;168;0;88;840.2;0.1;5.3;72;0.4;8.4;84.1
DAV;19850616;237;0;88;839.1;9.9;6;308;-1.2;12.4;76.5
DAV;19850617;128;0;96;840.5;0.4;4;90;2.1;7.7;83.6
DAV;19850618;122;0;100;841.2;0.1;5.3;25;1;10.7;70.6
DAV;19850619;153;0;88;837.1;10;8.5;213;1.2;13.5;66.9
DAV;19850620;240;0;92;836.8;0.4;5.1;205;3.4;7.6;78.7
DAV;19850621;310;0;50;838.7;1.9;8.5;508;2.9;15;60.9
DAV;19850622;54;0;100;836.1;15.1;5.9;0;3;8.5;88.4
DAV;19850623;212;0;79;836.7;1;6.1;142;3.2;10.2;71.3
DAV;19850624;191;0;75;839.4;1.7;6.3;128;3;11.4;80.3
DAV;19850625;296;0;88;844.3;0.2;7.1;339;4.2;11.7;75.8
DAV;19850626;184;0;75;844.3;8.2;8.9;301;2.8;16.9;77.7
DAV;19850627;263;0;75;843;1.4;7.5;282;4.7;11.4;75.2
DAV;19850628;279;0;63;842.9;0;7.4;376;3.5;13.1;72
DAV;19850629;267;0;71;844.2;0.5;10.2;423;2.3;16.5;66.9
DAV;19850630;321;0;46;845.6;1.6;12.3;625;4.2;18.5;61.4
DAV;19850701;139;0;88;844.1;20.7;10.4;88;7.9;15.6;79.1
DAV;19850702;150;0;79;844.8;0;10;91;5.8;13.6;76.5
DAV;19850703;342;0;0;846.8;0;13.8;726;3.5;21.7;53.4
DAV;19850704;255;0;100;845.1;0;17.3;419;8.8;25.2;57.4
DAV;19850705;85;0;100;844.2;24.2;11.2;0;9;13.6;88.2
DAV;19850706;144;0;79;847.6;8.5;10.6;136;7.3;14.7;85.8
DAV;19850707;280;0;54;848.9;0;12.3;453;8.9;17.4;77.1
DAV;19850708;328;0;50;845.5;0;13.2;600;8.7;18.2;67
DAV;19850709;256;0;38;842.5;0;12.5;452;6.2;17.3;65.9
DAV;19850710;239;0;46;842.8;0;11.4;329;7.9;14.8;66
DAV;19850711;326;0;33;843.8;0;11.8;690;4.4;18.5;67.9
DAV;19850712;313;0;25;846.7;0;13.7;655;6.8;19.8;67
DAV;19850713;320;0;17;848.4;0;15;700;7.7;22.5;65.3
DAV;19850714;315;0;8;847.5;0;17.2;712;9.5;24;56.7
DAV;19850715;251;0;50;847.3;13.3;14.6;464;9.2;20.9;71.4
DAV;19850716;61;0;88;847.5;12.9;11.3;75;9.1;15.1;88.4
DAV;19850717;313;0;42;846.9;0;12.9;587;8.5;18.3;68.3
DAV;19850718;317;0;17;842.9;0;14.9;616;7.6;22.5;62.2
DAV;19850719;250;0;58;840.9;0;14.6;406;10.8;19.8;75.2
DAV;19850720;257;0;50;841.9;8.7;13.4;455;9.3;18.8;81.1
DAV;19850721;225;0;50;847.7;0;8.9;342;4.5;12.7;69.8
DAV;19850722;329;0;13;850.3;0;11.4;692;3.2;18.6;62.8
DAV;19850723;324;0;8;849.6;0;14.3;696;6.5;21;56.2
DAV;19850724;321;0;17;848;0;15.2;684;7.6;21.8;62
DAV;19850725;311;0;17;846.9;0;16;665;9.4;22;56.6
DAV;19850726;277;0;21;843.5;0.4;18.1;564;10.1;25.4;46.1
DAV;19850727;171;0;54;842.7;5.9;14;300;10;21.7;77.5
DAV;19850728;264;0;58;840.9;0;16.5;497;8.8;23.2;55.3
DAV;19850729;210;0;71;837.6;9.8;14.5;307;8.4;21.8;66.3
DAV;19850730;174;0;100;837.7;28.6;9.8;233;5.7;13.9;86
DAV;19850731;147;0;79;839.7;1;8;108;3.3;12.2;77.4
DAV;19850801;210;0;75;841.4;11.8;9.2;278;3.6;14.7;76.9
DAV;19850802;228;0;71;844.8;0;9.5;330;6.5;14.4;74.9
DAV;19850803;235;0;63;843;8.5;11.8;408;4.8;18.8;71.8
DAV;19850804;282;0;50;840.9;0.2;10.1;480;7.1;14.2;76.9
DAV;19850805;248;0;46;837.3;62.4;14.2;474;7.8;22.1;66.9
DAV;19850806;41;0;100;832.9;41;3.9;0;1;9.2;91.4
DAV;19850807;100;0;100;840.1;1.2;3.5;14;1.2;6.4;85.1
DAV;19850808;192;0;92;843;0;7.3;69;0.7;13.9;71.9
DAV;19850809;302;0;8;841.7;0;11.3;642;3.9;18.7;59.1
DAV;19850810;159;0;83;841.1;0;12.2;151;7.2;20.5;68.1
DAV;19850811;265;0;58;844.1;0;13.5;492;7.9;20;62.1
DAV;19850812;276;0;8;846.4;0;14.9;630;7;22.1;56.1
DAV;19850813;245;0;25;847.3;0;15.8;524;8.5;23.2;53
DAV;19850814;280;0;8;848.3;0;15.9;637;8.5;23.5;53.2
DAV;19850815;287;0;17;847.6;0;16.1;632;8.5;23.7;57.2
DAV;19850816;158;0;63;846;2.6;12.6;276;8.7;20.6;73.8
DAV;19850817;172;0;92;843.9;0.2;9.2;188;6.6;13.3;88.3
DAV;19850818;296;0;33;843.9;0;9.5;606;4.9;15.3;62.9
DAV;19850819;231;0;67;842.6;3.1;13.4;405;5.5;21.4;62.9
DAV;19850820;271;0;25;845.8;0;12.5;545;7.2;17.7;74.3
DAV;19850821;274;0;0;848.4;0;14.1;636;6;22.7;56.3
DAV;19850822;254;0;38;847.5;0.1;15.7;588;8.6;22.7;60.1
DAV;19850823;252;0;42;846.2;0;13.8;597;8.8;19.6;73.7
DAV;19850824;181;0;50;841.2;0.7;16;313;9.2;22;53.2
DAV;19850825;27;0;100;839.1;53.5;7.1;2;2.3;12.8;90.9
DAV;19850826;38;0;100;841.1;19.3;2.2;0;0.7;4;91.4
DAV;19850827;124;0;100;848.6;0.1;4;16;0.4;7;83.2
DAV;19850828;275;0;4;848;0;5.9;631;-1.3;13;67.4
DAV;19850829;270;0;0;847.1;0;8.1;630;0.9;15.9;64.4
DAV;19850830;268;0;0;847.3;0;10.4;630;2.5;18.6;56.8
DAV;19850831;259;0;4;846.5;0;12.6;630;4.5;20.2;54.9
DAV;19850901;95;0;96;844;4.5;11.3;85;8.5;15.9;80.6
DAV;19850902;229;0;71;844.1;0;11.5;508;7.4;18.6;73.5
DAV;19850903;81;0;100;842;13.3;10.7;69;6.6;16.4;75.5
DAV;19850904;152;0;58;846.3;0.3;7;196;3.7;11.1;74.4
DAV;19850905;202;0;58;846.2;10.1;10.8;364;5.2;18.9;70.8
DAV;19850906;105;0;79;845.7;1.8;7.1;48;1.7;9.6;84.2
DAV;19850907;245;0;21;846.7;0;5.3;626;-0.4;12.6;66.7
DAV;19850908;167;0;71;843.9;0.8;7.8;326;0.5;13.6;68.5
DAV;19850909;79;0;92;843.1;0.3;6.7;14;1.2;9.5;75.1
DAV;19850910;239;0;0;846.8;0;6.2;623;-0.7;13.7;66.7
DAV;19850911;234;0;0;849.8;0;10.9;612;3;20;61.7
DAV;19850912;228;0;33;848.4;0;11.1;619;4.9;18.7;64
DAV;19850913;226;0;13;845.1;3.8;11.2;617;4.5;18.1;61.8
DAV;19850914;185;0;79;844.4;0.3;9;380;5.8;13.5;84.2
DAV;19850915;143;0;58;841.7;9.5;7.5;330;2.6;16.1;80.6
DAV;19850916;117;0;100;845.5;0.5;5.1;13;2;8.8;85.5
DAV;19850917;162;0;58;851;0;9.1;298;4;17.7;72.7
DAV;19850918;214;0;0;851.2;0;11.9;610;4.5;21.6;60.1
DAV;19850919;213;0;13;849;0;12.3;606;5.6;20.6;58.9
DAV;19850920;194;0;21;847.5;0;11.5;551;5.9;18.1;70
DAV;19850921;197;0;71;847.5;0.1;12;583;6.5;18.4;67.3
DAV;19850922;197;0;33;847.9;0;11.7;598;6.3;18.2;66.8
DAV;19850923;197;0;13;847.5;0;11.8;595;5.7;19.8;63.4
DAV;19850924;193;0;8;846;0;11.8;593;5.9;18.8;68.6
DAV;19850925;169;0;25;847.5;0;11;486;5.7;17.8;68.9
DAV;19850926;188;0;38;850;0;10.5;588;4.6;17.5;68.8
DAV;19850927;184;0;58;851.1;0;11;587;4.7;19;64
DAV;19850928;189;0;42;850;0;10.9;579;4.5;18.9;64.4
DAV;19850929;188;0;4;850.2;0;10.2;581;3.8;18.9;65.4
DAV;19850930;190;0;13;851.1;0;10.2;580;4;19.4;61.9
DAV;19851001;160;0;58;851.1;0;10.9;557;5.6;18.6;62.5
DAV;19851002;151;0;67;850.3;0;10.9;457;5.2;18.2;66.3
DAV;19851003;166;0;21;848.2;0;11.3;574;4.9;20.2;68.6
DAV;19851004;169;0;29;845.2;0;11.7;573;6.2;19.7;63.4
DAV;19851005;152;0;42;843.3;0;10.1;450;5.3;18.1;78.6
DAV;19851006;136;0;38;845.1;0;9.2;465;4.1;15.8;78.8
DAV;19851007;160;0;71;847.3;0;9.1;563;3.9;16.9;73.4
DAV;19851008;87;0;71;842.4;0;5.5;190;3.1;13.8;88.9
DAV;19851009;66;0;100;840.9;0;3.6;28;0.3;7.3;88
DAV;19851010;132;0;58;849;0;4.2;354;-0.4;11.4;74.2
DAV;19851011;157;0;38;853.8;0;8.3;555;1;18.5;57.1
DAV;19851012;153;0;83;853;0.4;8.8;508;2.7;16.2;56.9
DAV;19851013;148;0;46;853.1;0;5.2;511;2;9.6;84.9
DAV;19851014;119;0;67;853.1;0;4.3;319;-1.9;10.1;69.9
DAV;19851015;50;0;100;850.1;0;4.4;7;2.6;6.9;89.7
DAV;19851016;122;0;58;849.1;0;3.5;461;-0.4;8.9;75.7
DAV;19851017;144;0;0;849;0;4.3;527;-1.6;13.2;67.7
DAV;19851018;129;0;42;846;0;5.1;427;-0.3;10.8;77.2
DAV;19851019;49;0;96;842.9;1.1;3.4;0;2.1;5;93.8
DAV;19851020;135;0;0;844.7;0;2.7;507;-2.2;9.7;72.3
DAV;19851021;134;0;0;846.3;0;2.7;487;-2;10.3;65.4
DAV;19851022;133;0;21;846.3;0;2.5;492;-2.6;10.6;62.5
DAV;19851023;120;0;38;847.8;0;2.3;426;-2.1;13.1;71.9
DAV;19851024;125;0;4;846.9;0;2;480;-3.7;10.1;53.5
DAV;19851025;127;0;0;848.3;0;2.7;476;-2.9;12;49.8
DAV;19851026;124;0;0;847.9;0;3.3;474;-2.5;12.7;53
DAV;19851027;124;0;0;845.5;0;3;471;-2;11;48.8
DAV;19851028;125;0;0;843.2;0;2.1;468;-3;11;43.6
DAV;19851029;78;0;88;839.4;0;3.3;272;-3;10.1;43.7
DAV;19851030;65;0;83;838.5;3.6;6;109;2.3;11.9;68.7
DAV;19851031;71;0;100;834.4;0.6;3.7;84;1.2;8.3;90.1
DAV;19851101;44;0;42;832.5;7;1.2;56;-1;5.7;92.8
DAV;19851102;93;5;88;829.6;0;-1.7;197;-5.6;1.3;83.5
DAV;19851103;101;0;42;830.7;0;-3.1;323;-7.5;2.6;73.8
DAV;19851104;113;0;4;833.8;0;-0.9;453;-6.4;6.9;67.7
DAV;19851105;69;0;92;827.8;3;5.3;124;0.5;10.3;69.4
DAV;19851106;39;0;83;829;0.8;-1.1;3;-5.4;2.7;79.6
DAV;19851107;106;0;8;834.4;0;-3.3;444;-7.2;1.8;73.9
DAV;19851108;30;0;96;837.6;1.3;0.3;0;-5.6;6;79.5
DAV;19851109;77;0;67;837.4;0;7.4;310;2.8;14.6;71.2
DAV;19851110;24;0;100;833;5.5;4.6;0;-1.5;9.1;85.2
DAV;19851111;80;0;79;833.6;0;-3.1;234;-5.3;-1.1;91.2
DAV;19851112;36;0;100;830.3;12.8;-4.9;0;-6.8;-2.7;86.1
DAV;19851113;46;20;100;831.9;5.5;-6.6;7;-8.9;-5;87.4
DAV;19851114;83;28;92;843.2;0;-7.9;174;-10.3;-5.7;78.7
DAV;19851115;96;25;25;846.3;0;-9.3;420;-13.7;-3.4;71.4
DAV;19851116;93;22;33;843.7;0;-8.1;399;-12.4;-1.5;73.1
DAV;19851117;89;20;29;843.1;0;-7.8;301;-13.2;-0.9;63.6
DAV;19851118;70;20;92;835.9;0;-8.8;76;-11.6;-5.2;81.2
DAV;19851119;82;20;63;831.9;0;-7.6;380;-13.1;-0.8;77.6
DAV;19851120;73;19;75;828.3;0.9;-5.4;235;-9.3;1.5;81.3
DAV;19851121;44;19;100;830.3;2.3;-8.4;0;-9.3;-7.2;85.9
DAV;19851122;71;22;96;833.7;4.7;-7.9;225;-10.7;-4.1;84.9
DAV;19851123;60;28;88;836;0.2;-7.3;175;-10.1;-4;84.8
DAV;19851124;82;26;0;833.1;0;-8.9;401;-13;-2.7;83.5
DAV;19851125;79;26;8;828.2;0;-9.7;398;-13.6;-3.5;80
DAV;19851126;80;25;8;825.3;0;-11.3;396;-14.6;-5.7;71.4
DAV;19851127;82;24;0;826.7;0;-11.1;395;-15.2;-5.1;59.6
DAV;19851128;78;24;67;831;4;-9.1;290;-15.6;-2.1;64.9
DAV;19851129;41;32;100;837.6;0;-5.2;0;-8.4;-2.3;83.7
DAV;19851130;62;31;96;841.7;1.2;-0.5;178;-3.9;2.6;89
DAV;19851201;72;26;33;847.6;0;1.5;388;-0.6;4.7;90.4
DAV;19851202;64;23;46;850.9;0;1.5;373;-1.9;6.5;75.5
DAV;19851203;71;23;46;850.2;0;3;357;-0.4;9.4;63.9
DAV;19851204;58;23;46;848.4;0;4.1;272;0.7;9.8;58.2
DAV;19851205;69;23;8;841.9;0;3.8;349;-0.7;11.9;47.4
DAV;19851206;50;20;79;840.2;0;2.2;116;-1.6;5.9;68.6
DAV;19851207;55;20;83;838.8;0;1.4;103;-3.3;6.8;71.4
DAV;19851208;47;20;58;837.1;0;0;110;-2.6;4.8;71.8
DAV;19851209;46;20;92;836.9;2;1.8;118;-1;5.9;70.6
DAV;19851210;32;23;100;838;3.5;-3;0;-5.3;-0.8;91.9
DAV;19851211;69;29;33;842;0;-8.4;377;-12.6;-5.3;70
DAV;19851212;58;28;42;847;0;-9.2;208;-13.1;-5.6;78.8
DAV;19851213;67;28;4;847.8;0;-6.8;374;-13;-0.7;72.8
DAV;19851214;59;27;50;849.4;0;-0.4;268;-4.2;3.3;74.6
DAV;19851215;62;26;58;850.3;0;0.1;374;-4.4;4.7;79.7
DAV;19851216;31;24;71;849.8;0;-0.4;30;-3.8;3.3;78.3
DAV;19851217;37;23;33;845.6;0;0.4;305;-4.3;8.3;45.6
DAV;19851218;54;23;58;842.8;0.2;-0.3;284;-4.3;5.8;57.9
DAV;19851219;69;23;50;843.5;0.1;-2;372;-5.1;1.3;74.3
DAV;19851220;53;23;92;844.8;0;-1.8;191;-4.3;2.6;70.4
DAV;19851221;64;23;46;846.2;0;-1;372;-5.1;4.8;37.2
DAV;19851222;62;23;42;843.1;0;-0.3;373;-4.8;6.2;36.3
DAV;19851223;67;23;4;838;0;-2.6;372;-8;4.6;42
DAV;19851224;63;23;4;835.7;0;-2.7;372;-7.2;4;50.6
DAV;19851225;49;23;75;831.9;7.6;-0.4;146;-5.7;4.1;65.9
DAV;19851226;54;34;83;828.2;1.8;-2.2;215;-5.5;0.5;85.3
DAV;19851227;61;34;50;830;0;-4.9;325;-6.8;-1.7;77.5
DAV;19851228;32;33;92;825.4;2.9;0;0;-5.9;5;78.6
DAV;19851229;18;33;100;823.7;10.7;-3.3;0;-9.9;2.1;91.8
DAV;19851230;47;43;75;828.8;0;-10.2;168;-13.3;-6.9;82.3
DAV;19851231;63;42;33;823.6;0.1;-9.2;364;-12.2;-4.4;82.5
DAV;19860101;56;41;67;823;1.2;-9.5;281;-13.4;-6.8;78.2
DAV;19860102;38;42;67;821.9;0;-5.9;106;-12.4;-1.1;79.1
DAV;19860103;63;40;38;825;0;-7.4;291;-10.6;-2.6;76.7
DAV;19860104;38;40;88;831.2;0.8;-9.9;158;-17;-5.3;68.5
DAV;19860105;72;41;71;828;0.2;-8.4;363;-17.1;-2.2;59.3
DAV;19860106;27;41;100;825.7;1.3;-6.4;0;-8.4;-4.4;79.4
DAV;19860107;71;43;46;831.3;0;-9.3;382;-12.9;-6.7;62.8
DAV;19860108;53;40;79;829.5;0;-5.4;92;-10.1;0;60.4
DAV;19860109;38;40;100;837.1;1.7;-4;17;-6.1;-2.2;84.4
DAV;19860110;72;46;83;845.7;1.9;-3.3;319;-5;-0.6;80.7
DAV;19860111;27;46;100;838.1;19.3;-1.3;0;-4.7;1.1;90.9
DAV;19860112;28;69;96;836.7;12.7;-5.5;0;-6.6;-4.4;82.2
DAV;19860113;10;86;100;838.7;36.6;-5.5;0;-7.1;-1.9;90.8
DAV;19860114;68;129;88;833;14.3;-0.6;180;-3;3.5;88.9
DAV;19860115;14;124;100;828.5;19.2;-5;0;-5.8;-2.8;89
DAV;19860116;30;144;100;831.7;15.6;-6.5;3;-8.7;-4.5;84.5
DAV;19860117;46;150;100;837.7;2;-8.8;26;-9.6;-7.8;78.6
DAV;19860118;39;138;79;843.4;13.4;-7.7;15;-14.3;-2.3;83.2
DAV;19860119;75;145;92;839.4;2.1;-0.4;209;-2.6;2.4;92.2
DAV;19860120;53;130;88;841.9;0.5;-4.4;65;-10.9;0.9;76.5
DAV;19860121;84;124;46;840.2;0;-7.1;408;-12.6;1.3;67.4
DAV;19860122;76;120;67;834.6;0;-5.7;255;-9.2;-0.8;71.5
DAV;19860123;38;116;100;824.4;10.7;-2.7;0;-6.8;1;74.2
DAV;19860124;33;121;100;819.8;9.7;-5.7;0;-10.3;-1.3;79.7
DAV;19860125;35;132;100;832.5;8.4;-9.9;4;-11;-8.5;77.4
DAV;19860126;81;137;75;836.8;0.5;-12.2;280;-18.3;-8.6;74.2
DAV;19860127;102;130;8;834;0;-15.9;427;-20.1;-9.3;72
DAV;19860128;96;125;71;833.4;0;-11.3;354;-18.1;-5.1;66
DAV;19860129;74;120;63;826.9;0.1;-5.4;225;-14.5;-0.3;60.8
DAV;19860130;50;118;92;820.9;0;-1.5;95;-3.9;1.1;58.5
DAV;19860131;41;114;100;817.6;9.3;0.2;0;-1.6;2.2;68.9
DAV;19860201;75;121;67;816.5;2.4;-2.4;158;-8.6;0.8;79
DAV;19860202;107;119;29;823.7;0;-6.2;389;-11.5;0.3;71.1
DAV;19860203;109;117;17;828.9;0;-6.9;444;-11.1;0.4;69.5
DAV;19860204;116;114;21;830;0;-7.8;442;-12.1;-1;61.6
DAV;19860205;111;113;54;825.7;0;-9.4;449;-14.3;-1.5;58.2
DAV;19860206;105;113;67;827.6;0;-11.4;376;-14.6;-7.1;70.1
DAV;19860207;93;112;75;827.1;0.1;-11.1;178;-12.8;-7.6;72.8
DAV;19860208;80;110;96;822.3;0;-14.3;129;-18.6;-11.8;77
DAV;19860209;72;110;75;824.1;0;-19.5;2;-23.4;-17.8;76.2
DAV;19860210;95;110;63;829.8;0;-21;311;-24.1;-17.4;77.4
DAV;19860211;104;110;42;836.3;0;-17.6;332;-24.5;-9.5;75.1
DAV;19860212;127;109;4;838.8;0;-13.5;464;-19.7;-5.3;66.1
DAV;19860213;122;109;0;834.3;0;-11.3;440;-17.5;2.3;45.9
DAV;19860214;111;108;92;830;0;-8.2;206;-15.4;-0.7;48.4
DAV;19860215;130;108;50;828.4;0;-6.3;421;-12.5;0.4;62.5
DAV;19860216;119;108;29;826.1;0;-4.9;283;-9.2;0.3;62.1
DAV;19860217;85;107;75;818.9;0;-3.7;74;-11.8;2;61.4
DAV;19860218;117;106;54;819.8;0.6;-3.7;346;-10.4;2.7;59.5
DAV;19860219;59;107;100;822.4;4.4;-5;0;-9.3;-2.3;86.6
DAV;19860220;139;110;54;827.8;0;-10.4;431;-16.3;-6;80.3
DAV;19860221;152;108;8;825.6;0;-9.9;502;-17;-1;63.1
DAV;19860222;155;107;4;829.2;0;-7.9;509;-14.8;0.4;54.2
DAV;19860223;76;106;100;826.1;3.6;-3.3;15;-8.7;-0.8;80.8
DAV;19860224;66;112;100;826.5;1.1;-6.4;0;-10.2;-2.7;85.9
DAV;19860225;167;113;54;830.6;0;-11;525;-15.7;-5.2;79.1
DAV;19860226;169;112;4;836.6;0;-13.1;539;-19.2;-6.1;70.1
DAV;19860227;164;111;54;839.4;0;-9.2;526;-17.5;-0.5;55.1
DAV;19860228;129;109;100;837;0;-2;300;-7.1;2.6;56.7
DAV;19860301;86;107;96;832.2;0;2.1;0;-1.7;6;65.5
DAV;19860302;109;105;100;829;0;1.3;88;-2.3;5.7;70.6
DAV;19860303;92;101;79;831.1;4.9;-2;56;-5.2;2.3;83.3
DAV;19860304;176;109;63;834.6;0;-4.6;537;-7.5;-0.1;70.1
DAV;19860305;144;103;67;835.2;0;1;317;-6.4;8.3;71.5
DAV;19860306;133;99;92;832.8;0;2.2;122;-3.4;7.5;57.5
DAV;19860307;100;98;100;837.5;1.3;-2.6;2;-5;0.1;86.8
DAV;19860308;137;101;96;836.7;0.5;-3.6;205;-5.9;-0.7;84.3
DAV;19860309;119;101;96;836.8;0;-2.4;38;-4.8;-0.3;89.6
DAV;19860310;182;98;46;838;0;-1.5;529;-7.8;5.3;64.6
DAV;19860311;146;95;79;838.3;0;-0.5;313;-5.2;5.1;63
DAV;19860312;196;95;54;835.1;0;0.2;496;-5.4;6.1;63.3
DAV;19860313;129;90;88;834.8;0;-0.2;144;-2.7;4.1;74.8
DAV;19860314;188;90;8;843.8;0;-0.4;529;-5.2;4.8;68.5
DAV;19860315;178;89;21;843.9;0;-0.9;429;-6.4;5.1;62.7
DAV;19860316;204;88;17;842.5;0;-1;579;-5.2;4.5;59.3
DAV;19860317;204;85;33;843.7;0;-1.1;588;-6.8;4.8;58.4
DAV;19860318;195;82;96;840.8;0;-0.7;587;-5.3;5.3;56.4
DAV;19860319;139;80;88;840.4;4.4;-0.8;87;-3.8;2.9;77.1
DAV;19860320;213;88;54;841.1;1.4;-0.8;352;-4.4;3.3;71.6
DAV;19860321;93;82;100;840.8;3.2;-3.9;0;-5.8;-1.9;85.1
DAV;19860322;217;88;46;844.1;0.1;-5.3;464;-8.6;-1.4;73.2
DAV;19860323;98;80;100;835.9;7.8;-0.7;0;-8.4;5;80.7
DAV;19860324;165;80;92;824.6;4.6;3.1;205;-1.1;9.2;71.2
DAV;19860325;224;80;54;822.2;2.1;-2.9;447;-7.3;0.8;73.3
DAV;19860326;196;80;50;831.7;0;-4.9;378;-8.5;-0.3;69.2
DAV;19860327;193;76;88;840.4;0;-0.7;346;-9.8;7.6;62.8
DAV;19860328;233;73;38;839.9;3.2;4.2;556;-0.4;12.1;64.8
DAV;19860329;175;74;83;836.2;4.1;-0.3;211;-2.6;3.5;86.8
DAV;19860330;226;75;83;834.6;1.5;-1.5;330;-4.8;1.8;74.6
DAV;19860331;230;71;63;833.2;0.5;3.2;448;-2.8;9.3;64.1
DAV;19860401;238;65;33;837.5;0;0.3;531;-3.2;4.2;68.1
DAV;19860402;234;64;83;836.1;0;3.4;513;-1.9;8.8;61.4
DAV;19860403;113;59;92;830;5.4;4.6;39;-1.4;8.1;62.9
DAV;19860404;158;60;100;833.4;3.4;-2.8;64;-3.9;-1.1;90.8
DAV;19860405;161;61;100;834.7;0.1;-3.2;30;-4.5;-0.6;90.8
DAV;19860406;187;55;96;835.2;0;2.8;145;-4;8.3;69.9
DAV;19860407;240;51;67;835.6;0.6;6.1;425;1.6;10.5;61.2
DAV;19860408;220;42;71;833.9;2;5.3;396;-0.2;11.3;67.3
DAV;19860409;175;37;75;825.6;13.3;3.2;288;-1.3;7.8;67.7
DAV;19860410;152;52;100;825.3;2.5;-2;12;-4.1;-0.3;89.5
DAV;19860411;178;46;100;828.9;7.7;-6.1;80;-8.7;-4;91.8
