stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Durchschnittstemperatur (¡C);Relative Luftfeuchtigkeit (%);Sonnenscheindauer (min);Tiefsttemperatur (¡C);Maximaltemperatur (¡C)
LUG;19910328;178;0;50;982.7;0;9.2;62.6;445;6.2;12.5
LUG;19910329;211;0;17;988.3;0;7.7;41.2;660;3.6;12
LUG;19910330;148;0;50;989.8;0;6.8;60.5;297;2.3;11.2
LUG;19910331;184;0;29;987.9;0;8.2;62.2;581;3.5;13
LUG;19910401;190;0;38;983.6;0;9.8;63.5;573;5;15.1
LUG;19910402;175;0;46;979.8;0;11.2;66.2;446;6.4;16.6
LUG;19910403;139;0;75;975.7;0.1;12.8;64.2;182;8.4;18.3
LUG;19910404;24;0;100;974.4;24.2;10.9;80.3;1;9.9;12.7
LUG;19910405;84;0;100;970.6;1.1;9.2;80.7;0;7.6;11.7
LUG;19910406;196;0;58;980;0;12.8;56.8;544;8.7;16.9
LUG;19910407;229;0;13;984.1;0;13.9;49.8;698;7.9;21.4
LUG;19910408;217;0;21;988.5;0;14.7;40.6;606;9.8;20
LUG;19910409;220;0;25;991.8;0;13.4;50.7;638;8.2;18.8
LUG;19910410;205;0;38;992;0;14;60.7;580;9;19.8
LUG;19910411;98;0;71;992;0;12.1;62.5;70;10.4;13.4
LUG;19910412;175;0;63;987.7;0;13.2;58.8;370;9.7;17.1
LUG;19910413;146;0;83;986.8;7.4;12.2;67.3;191;10;16
LUG;19910414;162;0;83;989.8;0;11.9;73.4;279;9.2;15.7
LUG;19910415;192;0;67;991.5;0;12.8;66;490;8.8;17.6
LUG;19910416;229;0;13;981.4;0;14;56.5;662;8.5;20
LUG;19910417;17;0;96;969.2;4.9;6.4;72.3;0;1.6;11.9
LUG;19910418;102;0;100;967;0;7.9;36.3;0;3.8;10.5
LUG;19910419;207;0;71;971.3;0;8.5;30.1;462;4.3;12.9
LUG;19910420;130;0;79;975.9;2.8;5.1;69;172;2.3;9.8
LUG;19910421;201;0;58;982;0;6.2;69.7;370;1.9;9.6
LUG;19910422;108;0;92;985.5;1.2;5.9;76.1;96;3.1;8.8
LUG;19910423;165;0;75;982.8;0.1;8.2;57.4;362;5.3;11.9
LUG;19910424;170;0;58;983.7;0;8.2;49.4;376;5;12.2
LUG;19910425;141;0;83;980.5;1.1;8.1;63.8;144;4.6;11.5
LUG;19910426;170;0;88;979.9;0;9.5;68.2;223;6;12.8
LUG;19910427;204;0;71;979.2;2.1;10.8;70.8;379;8.2;16.2
LUG;19910428;75;0;88;982.5;17.9;9.4;87;41;7.9;12.1
LUG;19910429;255;0;38;983.8;0.2;11.4;74.3;611;5.5;18.5
LUG;19910430;113;0;96;981.1;0;11.9;64.2;8;7.7;16.8
LUG;19910501;85;0;100;976;14.5;11.3;81.6;14;9.5;13.4
LUG;19910502;69;0;100;976.8;18.5;10.6;87.7;5;9.7;12
LUG;19910503;146;0;88;971.1;0;12.2;63.3;135;8.9;17.5
LUG;19910504;53;0;96;971.7;16.9;8.4;60.9;0;4;12.3
LUG;19910505;147;0;75;977.2;3.9;7.2;80.8;93;3.6;10.1
LUG;19910506;126;0;92;976.6;5.5;7.9;82;74;5.6;11.2
LUG;19910507;257;0;58;972.7;0;11;68.2;491;4.8;19.2
LUG;19910508;141;0;75;977.3;1.3;11.8;68.2;167;9.6;14.9
LUG;19910509;96;0;100;980.7;13.2;10.5;81.5;39;8.7;13.6
LUG;19910510;68;0;96;977.5;11.6;10.2;86.6;32;9;11.6
LUG;19910511;72;0;96;978.1;1.1;10.9;86.8;0;9.6;12.5
LUG;19910512;155;0;67;981.7;0;14;54.3;228;8;20.3
LUG;19910513;264;0;50;987.2;0;13.4;61.5;536;7.7;18.8
LUG;19910514;269;0;46;985.5;0;14.7;63.2;584;8.8;20.4
LUG;19910515;203;0;75;980.3;0;16;45;397;12.2;21.9
LUG;19910516;222;0;58;979;0;12.2;50.7;496;9.4;17.6
LUG;19910517;299;0;46;980.1;0;13.7;24.9;675;9.5;17.7
LUG;19910518;233;0;63;981.5;0;15;26.4;500;12.7;18.7
LUG;19910519;301;0;8;984.1;0;15.9;27.6;741;11.5;21.2
LUG;19910520;289;0;25;989.8;0;14.8;49.3;726;9.6;20.8
LUG;19910521;281;0;8;995.3;0;16.3;57.2;749;9.8;23.4
LUG;19910522;275;0;58;993.7;0;18.3;58;659;11.9;25.6
LUG;19910523;269;0;29;984.9;0;20.9;36.5;645;14.5;27.3
LUG;19910524;297;0;42;985.9;0;16.7;35.4;738;12.8;19.5
LUG;19910525;291;0;21;989.5;0;14.3;51.3;703;8.8;19.7
LUG;19910526;261;0;42;987.2;0;17.1;41;603;9.8;24.8
LUG;19910527;282;0;54;988.4;0;16.2;51;657;12.8;20.3
LUG;19910528;293;0;13;985.7;0.4;15.9;56;743;10;21.9
LUG;19910529;239;0;71;983.1;5;17.3;65.2;492;13.8;22.6
LUG;19910530;225;0;58;985.2;0;16.4;71.6;411;12.9;21.6
LUG;19910531;272;0;25;983.6;1;17.9;60.5;700;12.6;23.7
LUG;19910601;256;0;54;981.8;0;19;61.6;524;14.7;23.9
LUG;19910602;204;0;63;981.3;0;18.6;62.1;302;15.8;23.4
LUG;19910603;41;0;96;979.4;0.3;16.2;76.7;2;15.2;17
LUG;19910604;225;0;75;976.1;0.5;16.9;70;361;13.7;20.6
LUG;19910605;216;0;79;982.2;6.6;14.4;72.1;292;10.8;16.5
LUG;19910606;27;0;100;981.5;14.6;12.8;87;0;11.8;13.5
LUG;19910607;62;0;100;973.7;3.7;13.1;84.9;10;11;14.9
LUG;19910608;291;0;25;972.4;0;18.2;57.1;722;11.7;25.9
LUG;19910609;250;0;50;980.8;0;19.1;52.8;550;14.7;24.6
LUG;19910610;231;0;79;982.4;0;19.3;66.4;354;14.8;23.8
LUG;19910611;276;0;58;985;0;20.4;66.5;581;15.8;25
LUG;19910612;241;0;83;987.1;0.3;20.5;67.8;429;18;23.7
LUG;19910613;144;0;92;982.5;24.5;19.7;78.1;160;16.8;23.9
LUG;19910614;126;0;92;981.9;0;18.9;81.2;67;16.8;21.8
LUG;19910615;184;0;88;983.3;0;20.7;74.6;211;17.3;24.8
LUG;19910616;56;0;100;978.9;35.2;19.2;83.1;0;16.5;20.3
LUG;19910617;32;0;100;975.6;59.9;14.3;82.7;10;10.2;17.6
LUG;19910618;293;0;33;979.8;0;16.2;54.2;642;9.3;21.9
LUG;19910619;236;0;46;982;0;16.4;60.4;478;11.6;19.9
LUG;19910620;39;0;92;981.8;2.9;14.9;81.1;0;13.8;16.1
LUG;19910621;300;0;25;984.7;0;18.1;68.1;782;11.8;24.4
LUG;19910622;278;0;46;990;0;20;67;651;14;25.7
LUG;19910623;287;0;21;989.2;0;22.3;67.7;674;17.1;28.1
LUG;19910624;244;0;63;986.4;0;22.9;69;511;18.8;27.6
LUG;19910625;284;0;33;984.9;0;23.8;63.5;701;18.9;29.4
LUG;19910626;193;0;67;983.4;0;22.9;69.6;317;19.7;28.5
LUG;19910627;126;0;67;976.9;0.3;20.4;62.8;213;17.5;23.4
LUG;19910628;308;0;38;978.7;0;20.2;28.7;741;15.5;25.4
LUG;19910629;287;0;38;986.3;0;19.6;29.8;628;15.1;24.3
LUG;19910630;303;0;25;992.4;0;18.4;47.4;779;12.5;24.1
LUG;19910701;293;0;29;990.6;0;19.8;56.5;778;13.8;25.9
LUG;19910702;287;0;21;984.8;0;21.8;59.5;776;15.9;27.8
LUG;19910703;285;0;17;983;0;23.3;58.3;756;17.9;29.5
LUG;19910704;273;0;21;983.8;0;24.2;59.8;739;19.3;29.3
LUG;19910705;244;0;67;983.8;0;24.7;63;622;20.6;29.7
LUG;19910706;249;0;25;984.4;0;25.5;68.3;580;21.3;30.5
LUG;19910707;214;0;58;986;0;25.7;67;379;22.3;29.6
LUG;19910708;266;0;38;985.3;1.2;25.5;62.9;655;20.1;31
LUG;19910709;157;0;79;987.1;0;22.9;71.3;186;18.1;28.1
LUG;19910710;241;0;42;989.6;0;23.5;67.9;543;18.7;28.3
LUG;19910711;265;0;17;989.1;0;25;68.2;697;20.5;30
LUG;19910712;265;0;21;987;0;26.5;64;674;21.4;31.9
LUG;19910713;241;0;63;983.3;2.6;26.6;58.5;445;22.6;31.4
LUG;19910714;195;0;71;978.3;5.8;23.1;62.2;423;19.5;28.7
LUG;19910715;308;0;8;980.7;0;25.1;40.4;768;19.5;31
LUG;19910716;278;0;17;982.7;0;23.8;57.3;719;18.5;29
LUG;19910717;136;0;75;981.9;13.7;21;72;227;16.6;24.8
LUG;19910718;299;0;8;981.9;0;22.7;55;753;16.2;29.3
LUG;19910719;266;0;17;981.9;0;23.7;62.2;703;19;28.7
LUG;19910720;252;0;50;982.3;0;24.2;67.2;549;20.3;28.5
LUG;19910721;244;0;63;982.3;0;25.1;69.1;475;21.7;29.4
LUG;19910722;219;0;38;983.7;0;24.4;68.5;398;21.4;27.9
LUG;19910723;244;0;67;984.3;0;24.9;64.5;504;21.7;29.3
LUG;19910724;185;0;75;979;0;23.9;67;293;20.3;28
LUG;19910725;192;0;58;975.4;0.4;21.5;66.3;363;18.5;25
LUG;19910726;297;0;21;977.6;0;21.7;39.5;700;15.8;27.2
LUG;19910727;296;0;21;980.4;0;23;32.3;725;17.6;28
LUG;19910728;297;0;38;978.7;0;22.5;44.1;741;16.2;28.4
LUG;19910729;273;0;13;978.8;0;23;52.1;685;17.3;29
LUG;19910730;232;0;63;980.1;1.1;23.1;59;421;18.7;28.1
LUG;19910731;109;0;96;978.5;24.4;19.4;79;106;15.4;24.7
LUG;19910801;288;0;21;978;0;21.2;56.7;722;14;28.2
LUG;19910802;300;0;8;981.7;0;25.5;32.2;739;21.8;29.6
LUG;19910803;288;0;8;983.6;0;26.3;37.1;737;21.1;32.3
LUG;19910804;276;0;50;985.2;0;24.2;51.8;702;19;29.5
LUG;19910805;281;0;13;985.6;0;24.2;55.2;717;18.9;30.1
LUG;19910806;250;0;29;985.1;0;24.5;64.4;546;20.2;29.8
LUG;19910807;249;0;21;984.1;0;25.1;68.5;590;20.8;29.8
LUG;19910808;164;0;75;981.7;0.4;24;68.4;218;21.2;29.2
LUG;19910809;254;0;33;985.1;0;24.3;62.7;538;18.3;30.6
LUG;19910810;242;0;71;988.5;0;25.9;64;589;22;30.3
LUG;19910811;235;0;33;987.4;0;25.4;64.1;515;21.6;30.9
LUG;19910812;250;0;42;983.5;10.6;23.8;68;592;19;30.3
LUG;19910813;281;0;25;983.4;0;23.7;69.9;716;17.9;29.9
LUG;19910814;217;0;42;983.7;0.6;23.8;68.3;414;20.3;28.5
LUG;19910815;252;0;42;983.9;0;23.4;63.7;494;19.5;29.2
LUG;19910816;258;0;42;985;0.4;23.5;64.7;594;18.7;28.7
LUG;19910817;254;0;42;984.2;0;23.9;65.2;559;19.7;28.9
LUG;19910818;208;0;75;981.3;0;23.6;66.9;309;19.9;27.9
LUG;19910819;267;0;38;983.6;0;22.3;63.7;669;18.4;25.8
LUG;19910820;263;0;46;986.8;0;22.8;61.9;631;19.7;26.7
LUG;19910821;255;0;38;985.1;0;22.8;65.8;593;18.9;27.8
LUG;19910822;238;0;42;985.3;0;23;65.8;534;18.8;27.3
LUG;19910823;199;0;63;987.9;0.1;23.8;68.4;329;20.8;28
LUG;19910824;188;0;83;989.3;0;24.3;68.5;246;21.1;28.2
LUG;19910825;240;0;50;986.3;0;24.6;63.2;605;20.4;29.6
LUG;19910826;211;0;42;984.9;0;24.5;69.1;500;20.6;29.1
LUG;19910827;239;0;33;985.6;0;24.5;67.2;613;19.3;29.8
LUG;19910828;210;0;71;987.6;0;24.1;62.8;377;21.7;26.5
LUG;19910829;176;0;71;985.8;0;22.3;58.6;288;19.4;25.2
LUG;19910830;243;0;46;990.6;0;19.8;56.4;512;16.5;23.7
LUG;19910831;243;0;17;990.9;0;19.6;58.8;649;14.7;24.8
LUG;19910901;198;0;83;990.5;0;20.4;59.8;381;16.3;24.7
LUG;19910902;189;0;63;992.3;0;20.5;59.2;385;16.8;24.8
LUG;19910903;199;0;54;994.7;0;21.2;59.2;480;16.9;25.2
LUG;19910904;203;0;42;992.7;0;21.8;58.4;455;18.8;25.9
LUG;19910905;215;0;21;988.9;0;21.6;62.9;583;17.1;26.3
LUG;19910906;232;0;13;986.8;0;21.9;59;654;16.8;28.2
LUG;19910907;237;0;8;983.6;0;22.3;48.1;681;15.8;28.4
LUG;19910908;154;0;79;986.5;0;20.5;53.3;160;16.3;23.1
LUG;19910909;226;0;63;989.2;0;20.4;52;551;16.9;24.4
LUG;19910910;217;0;38;989.8;0;19.9;59.8;624;15;25.1
LUG;19910911;153;0;92;986.7;0;20.7;65.3;174;17.1;24.4
LUG;19910912;41;0;96;984.6;19;19.1;84.9;0;17;20.4
LUG;19910913;43;0;100;986.6;18.3;17.9;90.8;0;16.8;19
LUG;19910914;154;0;63;988.9;0;18.8;81.4;153;15.9;23.2
LUG;19910915;180;0;67;987.2;0;19.7;77.6;301;16.5;23.9
LUG;19910916;207;0;29;987.5;0;20;74;605;15.7;25.3
LUG;19910917;189;0;54;986.3;0;20.8;74;533;17.3;25.7
LUG;19910918;220;0;4;984.3;0;21.1;56.3;673;16.4;28.8
LUG;19910919;156;0;79;985.4;0;20.7;72.9;220;16.9;24
LUG;19910920;115;0;88;983.2;0;21.1;77.9;20;19;23.7
LUG;19910921;147;0;88;985.4;6.5;21.1;77.7;206;18.6;24.4
LUG;19910922;25;0;100;984.2;135.5;18.5;89.1;0;16.7;20.5
LUG;19910923;173;0;54;980.2;0;18.7;77.8;623;15.7;23.2
LUG;19910924;157;0;42;985.5;0;18.5;72.4;562;13.4;22.9
LUG;19910925;52;0;100;981.9;3.3;19.3;78.9;4;17.3;21.7
LUG;19910926;47;0;100;973;35.9;19.1;80.5;2;17;22
LUG;19910927;126;0;63;975.1;0;15.1;68.5;287;11.1;19.4
LUG;19910928;118;0;83;976.7;15.6;14.2;70.6;254;9.7;18.6
LUG;19910929;11;0;100;973.1;68.2;15.1;91.1;0;13.5;17.9
LUG;19910930;12;0;100;973.9;79.2;16.9;87.3;0;13.9;19
LUG;19911001;114;0;25;981.9;0;14.9;84.3;260;11.6;19.7
LUG;19911002;174;0;13;986;0;16.7;54.3;626;11.6;24.1
LUG;19911003;194;0;29;995.2;0;15.4;62.8;602;9.8;20.7
LUG;19911004;152;0;54;994.3;0;16.2;76.9;387;13.2;19.7
LUG;19911005;179;0;25;987.5;0;15.6;77.4;556;11.6;21
LUG;19911006;20;0;100;983.3;29.8;14;88;0;11.7;16.4
LUG;19911007;30;0;100;982.9;6.6;12.4;89.8;0;11.3;13.8
LUG;19911008;157;0;88;979.6;1.7;14.6;80.5;324;11.4;17.9
LUG;19911009;131;0;58;986.2;0;14.6;81.6;303;11.8;18.1
LUG;19911010;167;0;29;989.3;0;14.2;80.4;535;10.5;19.7
LUG;19911011;28;0;100;983.3;21.7;14.5;87.3;0;13.1;16.2
LUG;19911012;21;0;100;973.8;27.6;14.9;92;0;14;16
LUG;19911013;21;0;100;977;10.4;13;91.4;0;11.7;14.7
LUG;19911014;18;0;100;980.3;28.5;12;90.6;0;11;12.9
LUG;19911015;86;0;92;982.5;1.1;12.9;87;118;11.3;15.9
LUG;19911016;154;0;38;985.2;0;13.5;82.4;534;10.3;17.9
LUG;19911017;71;0;83;982;0;13.2;83.1;15;10.2;15.6
LUG;19911018;100;0;67;974.6;0;13.5;75.3;183;8.9;17.2
LUG;19911019;90;0;88;974.5;0;11.1;50.8;146;8.3;15.3
LUG;19911020;164;0;13;980.3;0;10.6;30.6;542;7;13.5
LUG;19911021;155;0;13;983.3;0;7.8;57;532;3.3;13.2
LUG;19911022;135;0;38;989.3;0;7;64.8;462;2.8;11.8
LUG;19911023;151;0;50;991.4;0;7.8;69.2;464;2.9;13.1
LUG;19911024;119;0;8;990.8;0;8;76.1;416;4.7;13.1
LUG;19911025;125;0;8;988;0;8.9;76.5;444;4.6;14.7
LUG;19911026;10;0;100;989.6;0.1;9.9;81.6;0;9;10.7
LUG;19911027;12;0;100;989.3;0;9;85;0;8.4;9.6
LUG;19911028;39;0;100;988.4;0;9;83.3;0;7.8;10.4
LUG;19911029;24;0;96;990;0;9;82.6;0;7.9;10.3
LUG;19911030;25;0;100;989.4;4.5;7.6;79.2;0;5.5;8.8
LUG;19911031;18;0;100;991.2;0;6.1;82.3;0;4.8;7.4
LUG;19911101;11;0;100;996.1;0;6.4;81.1;0;3.8;7.6
LUG;19911102;76;0;71;992.5;0;6;78.6;74;2.6;9.9
LUG;19911103;69;0;75;985.1;5.2;8.2;80.8;104;6.2;10
LUG;19911104;9;0;96;971.7;3.6;8.3;89.6;0;6.3;9.3
LUG;19911105;93;0;38;973;0;8.4;62.2;357;4.3;14.4
LUG;19911106;100;0;29;985.4;0;8.6;49.5;463;5.2;14.2
LUG;19911107;80;0;54;992.2;0;6.9;49.8;259;4;11
LUG;19911108;94;0;33;987.2;0;6.8;70.8;451;3.2;11.8
LUG;19911109;70;0;42;980.1;0;7.9;67.3;165;3.8;12.3
LUG;19911110;101;0;13;988.9;0;8.6;27.5;480;3.1;13.1
LUG;19911111;62;0;63;994.2;0;4.9;57.8;80;1.4;9
LUG;19911112;85;0;71;990.9;0.5;8;60.2;430;4.7;11.8
LUG;19911113;2;0;100;983.1;67.3;7.1;87.5;0;6.4;8.2
LUG;19911114;67;0;63;973.6;3.6;6.4;77.3;264;3.3;11.4
LUG;19911115;14;0;92;976.1;6.3;4.3;83.9;0;2.7;5.5
LUG;19911116;30;0;92;967.4;0;6.8;74.8;0;2.9;11.3
LUG;19911117;85;0;13;972.5;0;9.9;27.2;436;5.1;12.2
LUG;19911118;77;0;25;979.7;0;5.9;48.9;396;2.2;10.2
LUG;19911119;15;0;100;977.6;2.7;6.8;68.3;0;5.8;8.1
LUG;19911120;14;0;100;974;5;7.1;89;0;6;8.2
LUG;19911121;61;0;75;977.1;0;8.2;82.1;170;5.6;10.5
LUG;19911122;52;0;79;983;0;7.9;79.6;174;6.4;10.3
LUG;19911123;30;0;92;986.5;1.4;7.3;78.2;0;4.9;9.2
LUG;19911124;43;0;67;978.9;0;7.2;80.5;20;4.4;9.7
LUG;19911125;61;0;38;983.3;0;7.3;76.6;284;5;10.8
LUG;19911126;60;0;21;991.2;0;6.5;78.8;302;4;9.8
LUG;19911127;65;0;17;996;0;6.4;80.3;386;4;9.6
LUG;19911128;64;0;13;994.2;0;6.2;78;354;3.7;10.4
LUG;19911129;69;0;13;992.2;0;6;75.6;401;3.2;9.8
LUG;19911130;67;0;8;990.8;0;5.6;74.3;383;2.8;10.4
LUG;19911201;65;0;8;991.6;0;4.6;75.2;358;1.9;9.4
LUG;19911202;15;0;88;996.4;0;3.7;80.2;0;0.6;6.1
LUG;19911203;67;0;17;993.8;0;2.5;71.5;390;-0.4;7.5
LUG;19911204;66;0;8;990.6;0;2.9;63.6;386;0;7.5
LUG;19911205;64;0;13;985.2;0;2.6;68.7;358;0;8.2
LUG;19911206;62;0;13;992.3;0;2.5;64.2;330;-0.6;7.4
LUG;19911207;62;0;4;994.1;0;1.6;72.3;374;-1.2;6.6
LUG;19911208;59;0;13;992.5;0;1.2;67.1;326;-1.3;6.1
LUG;19911209;16;0;71;996.4;0;0.2;75.7;0;-1.6;1.9
LUG;19911210;26;0;79;1001.8;0;-0.9;73.9;0;-2.6;1
LUG;19911211;57;0;8;1006.1;0;-1.3;62.1;338;-3.8;3
LUG;19911212;64;0;0;1004.9;0;-0.3;55.4;379;-4;5.4
LUG;19911213;62;0;4;1003.6;0;1.5;53.3;374;-1.5;6.2
LUG;19911214;62;0;13;1000.5;0;2.4;57.7;385;-1;7.3
LUG;19911215;63;0;13;996.5;0;2.4;57;375;-0.4;7.2
LUG;19911216;60;0;8;993.9;0;1.7;57.9;367;-1;6.2
LUG;19911217;45;0;33;994.7;0;1.4;59.4;88;-1.5;5.5
LUG;19911218;22;0;79;986.3;0;4.5;56.5;9;-0.3;8.6
LUG;19911219;57;0;29;983.3;0;5.5;67.7;338;2;8.7
LUG;19911220;48;0;58;972.9;0;6;44.8;175;1.4;10.9
LUG;19911221;13;0;96;978.3;14.4;3.7;63.6;0;2;5.9
LUG;19911222;64;0;63;976.2;0.3;10.6;67.1;299;3.1;19.6
LUG;19911223;58;0;13;986.8;0;5.9;64.8;357;2.9;9.1
LUG;19911224;62;0;13;990.2;0;8.3;38.5;378;2;15.3
LUG;19911225;64;0;0;999.6;0;7.6;23.3;380;2.2;10.1
LUG;19911226;55;0;29;994.9;0;2.7;48.6;237;0;7
LUG;19911227;63;0;8;983.6;0;9.2;30.1;388;0.5;13
LUG;19911228;61;0;8;991.4;0;7.8;30.1;366;1.7;12.7
LUG;19911229;58;0;4;1002.3;0;2.1;58.3;359;-0.2;5.8
LUG;19911230;60;0;8;1001.4;0;2.4;63.8;370;-0.5;5.9
LUG;19911231;64;0;8;997.3;0;3.6;62.5;380;0.8;8.3
LUG;19920101;59;0;17;1003.4;0;2;65.6;333;-0.4;5.5
LUG;19920102;61;0;13;1004.1;0;1.8;68.3;360;-0.8;5.7
LUG;19920103;59;0;21;1002.3;0.1;2.1;73.7;335;-0.8;5.9
LUG;19920104;27;0;71;998.6;0;3.5;73.6;27;0.9;6.2
LUG;19920105;58;0;21;999.7;0;2.3;75.1;323;-0.4;6
LUG;19920106;61;0;13;999.4;0;2.4;75.6;366;-0.1;6.2
LUG;19920107;58;0;38;997.1;0;2.5;75.7;304;-0.5;5.5
LUG;19920108;25;0;92;993.4;1.5;5.1;70.7;16;2.7;6.5
LUG;19920109;6;0;100;987.6;32.9;4.8;88.1;0;3.6;5.3
LUG;19920110;9;2;100;985;9.5;3;90.5;0;0.9;4.1
LUG;19920111;18;0;88;995.6;0.4;4.2;87.9;0;2.1;5.6
LUG;19920112;68;0;8;995.8;0;3;80.1;390;0.8;7.2
LUG;19920113;71;0;8;996.5;0;2.3;75.2;393;-0.1;6.6
LUG;19920114;56;0;63;995.8;0;0.9;87.9;261;-0.7;3.7
LUG;19920115;65;0;17;994.3;0;2.7;80.9;386;-0.6;6.7
LUG;19920116;71;0;4;990.2;0;4.1;78.9;399;1.6;8.2
LUG;19920117;69;0;21;989.4;0;3.5;78.1;368;0.7;7.1
LUG;19920118;64;0;33;992.3;0;2.7;79.9;255;-0.2;7.1
LUG;19920119;47;0;88;987.6;0;1.5;85.7;80;-0.2;3.7
LUG;19920120;13;0;100;983;1.1;2.1;82.9;0;0.9;3.1
LUG;19920121;17;0;100;989.1;0.2;0.4;73.3;0;-2.2;3.3
LUG;19920122;43;0;100;996.8;0.1;0.1;72.6;0;-2;1.6
LUG;19920123;15;0;100;999.9;3.3;1.9;86.3;0;0.7;3.5
LUG;19920124;40;0;92;999.3;0.9;4.7;83.7;0;1.7;6.5
LUG;19920125;75;0;33;998.3;0;6;81.7;398;3.9;9
LUG;19920126;76;0;25;995.3;0;4.4;80.7;359;1.8;7.9
LUG;19920127;68;0;58;997.3;0;3.5;76;182;0.7;6.6
LUG;19920128;78;0;13;999;0;2.7;72.3;354;-0.3;7.9
LUG;19920129;82;0;42;999.7;0;3.2;63.5;326;-0.4;7.5
LUG;19920130;47;0;38;993.8;0;5;62.7;147;1.7;12.9
LUG;19920131;82;0;8;994.7;0;4.9;67.9;433;1.9;11.9
LUG;19920201;90;0;8;994.2;0;4.5;68.3;438;1;9
LUG;19920202;75;0;83;995.9;0;5.5;71.5;254;2.5;8.4
LUG;19920203;77;0;50;988.2;0;4.1;71;220;0.7;8.7
LUG;19920204;92;0;33;979.8;0;11.1;35.4;394;7.8;14.5
LUG;19920205;90;0;29;981.4;0;11.2;48.1;445;6.7;16.7
LUG;19920206;98;0;17;988.7;0;9;53.4;446;4.8;14.6
LUG;19920207;94;0;8;996;0;5.4;66.7;435;2.3;10
LUG;19920208;95;0;4;996.7;0;5;66.2;421;1.7;10.2
LUG;19920209;90;0;33;993.2;0;5.7;70.3;374;1.1;10.6
LUG;19920210;67;0;83;989.1;0.2;5.3;83.9;91;1.7;7.5
LUG;19920211;99;0;67;990.5;0;4;72.2;240;0.7;9.2
LUG;19920212;72;0;79;988;0.2;5.3;68.6;196;2.2;8.3
LUG;19920213;7;0;100;983.6;21.8;5.2;86.2;0;4.1;6.2
LUG;19920214;106;0;29;985.6;0;8.4;53.7;445;3.9;14.6
LUG;19920215;92;0;50;991;0;5.4;61.5;303;2.2;9.2
LUG;19920216;103;0;46;982.2;0;7.1;55.4;423;3.3;12.9
LUG;19920217;95;0;42;983.7;0;5.2;28;282;2.6;7.3
LUG;19920218;125;0;4;990.6;0;3.2;22.6;513;-0.9;6.7
LUG;19920219;125;0;0;995.4;0;1.1;43.1;498;-2.8;6.5
LUG;19920220;104;0;58;993.1;0.1;0.8;58.1;327;-1.6;4.1
LUG;19920221;121;0;8;993.9;0;2.2;50.7;503;-2.5;7.6
LUG;19920222;124;0;29;996.3;0;4.7;48.8;492;0.4;10.5
LUG;19920223;103;0;75;997;0;5;52.6;269;1.2;10.9
LUG;19920224;125;0;17;994.9;0;7.2;55.1;497;2.5;15.6
LUG;19920225;45;0;96;993.7;0;6.3;70.6;0;3.9;8.8
LUG;19920226;97;0;83;996.1;0;8.2;67.4;138;5.8;12.4
LUG;19920227;87;0;88;1000.4;0;7.2;77.8;0;4.7;9.9
LUG;19920228;112;0;21;1000;0;6.6;74.1;325;2.9;12.2
LUG;19920229;125;0;13;998.8;0;7.8;59.6;454;3.4;15.6
LUG;19920301;131;0;13;996.4;0;7.9;50.2;512;3.4;15.4
LUG;19920302;113;0;42;996.1;0;7.3;60;263;3.1;12.2
LUG;19920303;133;0;21;998.2;0;8.3;64.5;480;3.8;15
LUG;19920304;126;0;17;998;0;8.7;67.7;450;4.1;15.7
LUG;19920305;44;0;88;996.3;0;7.3;79.3;0;5.3;9.9
LUG;19920306;120;0;71;992;0;10.5;67.6;237;7.5;17.2
LUG;19920307;120;0;54;994.8;0;9.7;59.7;355;4.8;15
LUG;19920308;39;0;100;998.1;0;9.4;64.8;0;8.2;10.8
LUG;19920309;109;0;54;1001.6;0;9.3;56;262;6.1;12.7
LUG;19920310;115;0;58;1000.2;0;7.3;63.3;104;4.4;11.3
LUG;19920311;118;0;71;991.7;0;7.1;62.4;202;3.8;11.9
LUG;19920312;135;0;58;988.9;0;6.7;57;375;2.9;11.2
LUG;19920313;87;0;79;979.2;0;7.7;61.6;100;4.9;11.8
LUG;19920314;142;0;42;974.7;0;10.6;53.8;473;4.6;20.1
LUG;19920315;166;0;29;977.2;0;13.3;43.4;572;7.6;21.1
LUG;19920316;178;0;17;984.3;0;15.5;31.1;603;8.9;20.8
LUG;19920317;169;0;17;994.7;0;8.9;54.1;560;6;12
LUG;19920318;131;0;58;992;0;7.9;55.1;312;5.2;11.3
LUG;19920319;143;0;46;988.5;0;7.9;59.6;364;3.3;12.9
LUG;19920320;149;0;46;986.8;0;10.1;61.3;381;5.5;17.4
LUG;19920321;172;0;25;984.2;0;12.4;52.7;522;6.1;19.6
LUG;19920322;121;0;67;980.5;0;11.9;41.1;163;7.8;14.2
LUG;19920323;122;0;54;965.2;25.1;8.6;78.4;320;5.5;11.9
LUG;19920324;43;0;75;961;13.9;4.5;84.7;38;2.7;8.9
LUG;19920325;166;0;50;972.4;6;5.2;76.5;389;1.2;9.4
LUG;19920326;167;0;42;960.9;0;5.8;60.4;369;1.9;10.8
LUG;19920327;194;0;33;960.8;0;7.4;57.9;570;2.1;12.4
LUG;19920328;209;0;33;966.5;0;8.4;41.6;633;3.7;14.1
LUG;19920329;209;0;21;969.5;4.5;9.3;39.8;628;2.9;16.3
