stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Sonnenscheindauer (min);Maximaltemperatur (¡C);Durchschnittstemperatur (¡C);Tiefsttemperatur (¡C);Relative Luftfeuchtigkeit (%)
STG;19871201;11;2;100;930.5;0;0;0.9;0.3;-0.2;89.9
STG;19871202;15;2;100;932.3;0;0;0.4;0;-0.4;89.4
STG;19871203;24;2;100;931.8;0;16;0;-1.1;-1.9;86.8
STG;19871204;30;2;75;926.6;0;2;2.7;-1.5;-3;92.8
STG;19871205;32;1;92;919.8;4;8;4.9;0.6;-1.8;89.1
STG;19871206;12;0;100;917;14.1;0;6.4;4.1;-0.5;89.5
STG;19871207;5;0;100;922.5;5.3;0;5.2;2.4;-2.2;92.4
STG;19871208;5;2;100;923.9;0.1;0;-2.1;-4;-6.1;93.7
STG;19871209;5;1;100;922.7;0;0;-6.2;-6.9;-7.7;92.4
STG;19871210;8;0;100;925.1;0;0;-5.1;-6.1;-6.8;92.6
STG;19871211;39;0;42;924.6;0;34;-2.4;-4.8;-7.1;91.8
STG;19871212;25;0;100;924;0;0;-2.2;-3.4;-4.9;92.7
STG;19871213;18;0;100;920.6;0;0;-2.6;-3.8;-4.9;93
STG;19871214;34;0;100;915.7;0;20;2.1;-1.8;-5.6;94.2
STG;19871215;13;0;92;919.5;1.6;0;4.4;2.6;0.5;91.7
STG;19871216;10;0;96;922.6;6.7;0;10.1;6.8;1.7;78.3
STG;19871217;12;0;100;927.9;7.1;0;10.4;8.9;6.4;76
STG;19871218;22;0;92;927.5;21.1;21;14;11.4;9.6;84.8
STG;19871219;15;0;100;930.4;0.1;0;10;7.5;5.7;82.6
STG;19871220;15;0;100;936.8;2.1;0;10.3;6.8;4.7;80.1
STG;19871221;55;0;29;937.1;0;320;11.4;7.7;5.1;54.7
STG;19871222;55;0;54;938.2;0;289;6.7;4.7;0.9;82.4
STG;19871223;35;0;100;936;0;49;4.4;2.4;0;93.4
STG;19871224;30;0;100;932.8;0;0;0;-1.5;-3;94.7
STG;19871225;44;0;63;931.9;0;156;6.4;1.5;-3.7;88.5
STG;19871226;21;0;71;939.4;0;0;6.2;4.6;1.9;84.8
STG;19871227;39;0;75;940.8;0;144;10.3;6.8;2.3;64.5
STG;19871228;54;0;54;941.6;0;275;10.5;7.3;4.4;62.2
STG;19871229;60;0;13;940.8;0;353;11.5;7.4;4.6;49.3
STG;19871230;47;0;50;935.2;0;165;12;8.9;4.7;43
STG;19871231;52;0;54;922.6;0.3;210;8.4;6.5;3.6;58.2
STG;19880101;15;0;83;923.7;0.7;0;7.5;5.7;3.8;81.8
STG;19880102;35;0;96;917.9;3.7;53;11.3;8.9;4.8;68.6
STG;19880103;33;0;100;913.8;1.2;138;6.8;5.3;2.4;70.7
STG;19880104;15;0;92;918.1;2.6;0;9;5.4;2.3;74.6
STG;19880105;57;0;58;921.2;0;305;12.8;8.9;6.1;59.5
STG;19880106;62;0;67;919;1.7;355;13.5;7.9;2.7;58.4
STG;19880107;31;0;79;925.4;1;134;5.7;3;0.3;71.9
STG;19880108;54;0;38;935.2;0;241;3.2;0.7;-1.5;74.1
STG;19880109;70;0;8;936.5;0;369;2.5;-0.3;-2.9;62.2
STG;19880110;64;0;46;932.9;0.3;305;5.2;2.4;-1.7;43.9
STG;19880111;7;0;96;931.5;8.1;0;6.9;3.7;1;81.6
STG;19880112;25;0;100;929.5;0;0;1;-0.7;-1.7;94.1
STG;19880113;34;0;71;924.2;0;2;10.2;1.1;-2.5;81
STG;19880114;26;0;88;923.4;0;0;10.1;3.3;-1.3;69
STG;19880115;57;0;46;925.7;0;247;11.3;4.9;-0.8;67.2
STG;19880116;55;0;58;932.8;0;189;9;5.3;2.1;60.3
STG;19880117;32;0;71;932.8;3;30;8.1;5.3;2.3;65.7
STG;19880118;36;0;75;929.5;0;31;4.1;1.8;-0.4;93.9
STG;19880119;30;0;100;923.5;0;0;0.4;-0.7;-1.7;93.5
STG;19880120;64;0;46;921.3;0;311;6.3;1.2;-2.4;84.3
STG;19880121;12;0;100;922.7;9.3;0;3.9;1.7;-0.1;88
STG;19880122;51;6;42;917.1;1.8;116;4.9;0.5;-2.9;74.7
STG;19880123;43;5;79;924.8;0.5;54;1.1;-0.1;-1.1;68
STG;19880124;34;3;96;916.5;0.7;6;7.5;4.9;0.2;71.7
STG;19880125;19;0;100;909.8;2.9;0;8.5;5.5;3.2;73.4
STG;19880126;60;0;88;914.9;9.6;178;10.6;6;2.7;61.9
STG;19880127;45;0;83;920.9;0;44;8.3;5.8;3.7;75.5
STG;19880128;58;0;79;916;0.7;123;10.4;6.4;4.3;74.6
STG;19880129;54;0;83;902.7;5.6;142;7.8;4.4;1.1;82.9
STG;19880130;38;0;100;904.5;8;4;3.1;1.4;-0.1;86.8
STG;19880131;37;9;75;917.8;1.2;7;2;-0.3;-2.7;81
STG;19880201;53;11;83;917.3;4;0;9.4;2.1;-3.2;59.9
STG;19880202;69;2;92;918.6;0.2;194;6.3;4.8;1.9;59.7
STG;19880203;49;0;58;922.7;0;147;8.8;6.1;2.4;49.1
STG;19880204;91;0;58;918.6;0;368;9.8;4.6;1;52
STG;19880205;26;0;92;916.6;0.4;20;7.7;4.3;0.9;67.5
STG;19880206;32;0;92;914.2;6.2;3;9.6;4.7;1.4;72.5
STG;19880207;18;2;100;918.8;10.2;0;1.5;0.8;0.3;94.3
STG;19880208;26;10;96;915.5;7.8;0;3.7;1;-1.9;84.3
STG;19880209;55;9;88;917.2;0.3;24;8.1;3.2;-1.6;63.8
STG;19880210;42;2;100;919.5;1.2;43;3.1;1.2;-0.8;69.8
STG;19880211;43;5;92;918.2;0;0;4.7;2.6;-0.3;64.2
STG;19880212;33;5;100;917.9;4.6;17;4.3;0.6;-1.3;89.5
STG;19880213;125;13;29;934.8;0;511;1.8;-1.6;-4.6;72.2
STG;19880214;132;10;17;936.7;0;522;2.2;-2.3;-5.6;59.9
STG;19880215;132;9;17;934.6;0;525;4.5;0;-3.8;61.3
STG;19880216;132;6;17;931.9;0;531;11.2;6.1;0.4;36.3
STG;19880217;112;5;58;930.4;0;430;6;3.3;-0.2;53.2
STG;19880218;98;4;83;931.2;0;207;2.9;1.3;-1.3;68.3
STG;19880219;30;2;92;931;1.4;23;2.2;0.9;-0.8;82.5
STG;19880220;33;7;100;933.6;1.5;0;2.8;0.6;-0.9;78.6
STG;19880221;92;9;71;936.6;0;209;1.6;-1.5;-3.3;84.4
STG;19880222;136;9;8;934.7;0;534;4.1;0.6;-3.7;65.1
STG;19880223;94;6;75;920.8;2.8;223;6.3;2.3;-1.6;68.1
STG;19880224;56;8;100;912.9;8.7;21;0.8;-1.9;-3.8;86.5
STG;19880225;66;23;100;915.7;5;7;-1.8;-3.9;-4.8;87.4
STG;19880226;68;31;100;920.3;5.6;0;-1.6;-3.4;-4.4;89.3
STG;19880227;37;37;100;923.1;12.1;0;-1.5;-3;-4.3;92
STG;19880228;55;46;100;920.1;1.3;0;1.1;-1.7;-3.1;85.5
STG;19880229;93;46;96;909.5;0.1;98;0.6;-2;-2.9;80.6
STG;19880301;89;45;88;910.1;1.1;54;-0.5;-2.8;-3.7;76.8
STG;19880302;102;45;92;921.3;0.7;144;-0.4;-2.9;-4.3;81.8
STG;19880303;157;45;63;920.3;0;400;1.5;-1.9;-6.4;62.4
STG;19880304;128;38;71;914;0;278;3.6;1.4;-0.7;57.3
STG;19880305;48;34;100;916.2;6.4;0;1.2;-0.7;-2.7;84.8
STG;19880306;62;40;100;923.1;2;10;1.7;-1.3;-4.5;75.5
STG;19880307;75;45;96;919.2;7.5;25;2.2;0.3;-0.9;86
STG;19880308;119;55;83;926.6;2.1;146;0.1;-2.9;-4.7;82.7
STG;19880309;107;54;63;933.8;0.3;129;-1.2;-4.2;-7.8;75.7
STG;19880310;184;49;33;934.1;1.3;485;3;-2.1;-7.4;57.2
STG;19880311;53;49;100;932.5;3.1;0;1.9;0.5;-0.9;89.8
STG;19880312;51;62;100;925.1;6.1;0;3.3;1.6;0.5;87.5
STG;19880313;77;45;100;921.7;0;14;5.1;3.1;1.6;71.4
STG;19880314;80;39;96;920.2;0.3;0;5.1;3.1;0.8;73.1
STG;19880315;169;33;79;920.2;0;418;10.8;7.1;3.6;52.2
STG;19880316;115;23;63;907.7;11.5;197;9.9;6.5;1.9;60.1
STG;19880317;37;12;100;915.8;14.8;0;4.1;3;1.9;81.5
STG;19880318;38;13;96;921.6;7;0;5;3.4;0.9;85.8
STG;19880319;100;13;83;928.5;5.8;57;7.9;3.5;-0.8;86
STG;19880320;104;9;83;926;1.7;103;11.2;8.8;5.5;68
STG;19880321;53;0;100;921.3;28.7;0;11.9;8.6;4.5;78.5
STG;19880322;60;0;96;925.1;9.9;0;5.4;4.1;1.7;82
STG;19880323;66;0;92;925.5;13.9;11;6.9;4.4;2.9;76.1
STG;19880324;65;0;100;927;10.4;18;5.1;3.8;1.2;81.8
STG;19880325;41;0;96;919.7;19.4;4;8.1;5.5;3.4;83.1
STG;19880326;99;0;88;922.2;6.6;143;5.9;3.2;0.8;82.1
STG;19880327;116;0;100;925.9;2.5;107;5.2;2.4;0.6;80.1
STG;19880328;67;3;96;929.3;2.5;18;4.7;2.2;0.4;85.3
STG;19880329;167;0;88;921.8;0;410;9.4;5.6;2.2;59.1
STG;19880330;100;0;88;912.1;13.9;98;11.8;7;1.8;57.3
STG;19880331;46;2;100;916;10.1;0;2.9;1.6;0.8;91
STG;19880401;165;6;92;923.1;1.9;242;6.1;2.5;0.6;82.4
STG;19880402;215;0;38;925.1;0;606;9.3;3.7;-0.3;71.2
STG;19880403;177;0;67;925.2;0;312;11.6;5.5;1.5;70.5
STG;19880404;133;0;92;924.4;0;127;9.3;5.5;2.4;82
STG;19880405;47;0;100;922.8;0;0;8.6;5.3;3.6;88.7
STG;19880406;111;0;96;921.5;0;34;11.9;7.2;4.2;81.6
STG;19880407;162;0;92;919.8;5.8;196;12.6;8.7;5.3;80
STG;19880408;45;0;96;922.5;1.2;1;9.4;7.4;5.9;81.7
STG;19880409;101;0;83;923.1;24;137;13.5;8.2;3.9;79.3
STG;19880410;161;4;46;928.5;0;281;7.6;3.6;0.5;81.5
STG;19880411;255;0;4;927.6;0;731;14;8.1;2.7;66.9
STG;19880412;146;0;71;920.9;11.3;324;18.7;12.3;6.4;51.7
STG;19880413;26;0;100;926;32.5;0;6.9;5.4;1.8;91.7
STG;19880414;240;0;54;931.5;0;530;9.8;4.3;-0.1;71.4
STG;19880415;195;0;71;926.7;1.5;357;15.3;8.6;1.3;66.4
STG;19880416;236;0;75;921.4;0;553;19.1;13.1;8;57.7
STG;19880417;110;0;88;922;0.8;28;13.9;10.7;8.3;79.8
STG;19880418;238;0;42;924.7;0;527;17.6;12.8;8.5;67.3
STG;19880419;268;0;29;920.3;0;750;21;15.1;9.1;52.5
STG;19880420;71;0;92;924.5;6.9;0;14;9.4;6.7;83.2
STG;19880421;201;0;75;927.7;0;242;14;9.9;6.3;68.6
STG;19880422;249;0;54;925.3;0;679;16.2;11.3;6.6;60.4
STG;19880423;221;0;54;922.3;0;420;13.7;8.7;2.9;71.9
STG;19880424;277;0;21;920.7;0;679;11;4.2;-1.5;66.2
STG;19880425;269;0;8;920.1;0;721;12.8;6.4;0;62.2
STG;19880426;268;0;54;922.7;0;656;14.6;8.6;2.3;55.4
STG;19880427;151;0;96;923.8;0;216;14.6;9.9;6;67.5
STG;19880428;17;0;100;924;7.8;0;7.2;6.3;4;91.1
STG;19880429;186;0;79;921.4;0;202;12.1;7.7;3.3;80.8
STG;19880430;212;0;67;920.5;0.2;390;14.8;10.3;5.6;71.5
STG;19880501;253;0;58;918.6;0;583;18.6;13.1;7;57.7
STG;19880502;218;0;67;917.2;10;386;18.5;14.1;8;49.1
STG;19880503;186;0;71;920.5;4.1;264;15.6;10.1;7.1;68.1
STG;19880504;146;0;92;922.4;1.2;44;14.5;10.1;6.2;69.4
STG;19880505;162;0;88;925.1;0;68;14.2;11;7.5;74.6
STG;19880506;300;0;25;929.6;0;812;19.6;14.1;8.8;69.9
STG;19880507;216;0;58;928.4;0;255;21.7;15.5;10.3;71.1
STG;19880508;104;0;96;925.2;0.2;116;23.4;18.2;13.1;53.5
STG;19880509;116;0;96;926.9;11.5;61;16.1;13.4;9.9;87.1
STG;19880510;113;0;92;924.5;2.1;51;15.1;12.1;10.6;90.6
STG;19880511;136;0;88;920.4;0;137;17;12.4;8;81.5
STG;19880512;302;0;46;916.2;0;787;19.9;13;5.1;69.5
STG;19880513;281;0;71;917.1;0;614;20.4;14.5;9.1;65.6
STG;19880514;242;0;83;919;0;488;19.9;14.9;10.3;69.5
STG;19880515;255;0;63;919.9;0;485;19.7;14.5;9.6;78.8
STG;19880516;120;0;92;921.3;25.8;78;17.7;13.7;11.5;86.1
STG;19880517;165;0;96;919.8;15;152;18.4;13.8;11.4;80.2
STG;19880518;126;0;100;920.7;1.8;42;16.2;12.2;9.7;85.3
STG;19880519;141;0;96;923;16.2;29;16.2;12;9.1;82.1
STG;19880520;35;0;100;929.4;17.6;0;9.8;7.9;5.8;94
STG;19880521;200;0;79;933.8;0;182;10.5;6.9;3.2;77.2
STG;19880522;331;0;4;930.3;0;839;14.9;8.5;2.3;69
STG;19880523;328;0;33;926.7;0;844;18.4;11.9;5.1;62.3
STG;19880524;231;0;75;928.2;0;386;18;14.7;9.7;64.4
STG;19880525;310;0;29;926.1;0;822;23.4;16.6;10.6;64.1
STG;19880526;241;0;54;922.4;0;476;21.1;15.9;11.7;65.1
STG;19880527;154;0;88;918.5;1.7;77;16.8;13.7;11.2;84.7
STG;19880528;89;0;92;918.4;0;0;13.2;10.5;7.8;81.4
STG;19880529;187;0;75;919.6;0.6;372;16.5;10.3;7.3;80.9
STG;19880530;265;0;71;921.9;8.1;544;17.7;11.2;6.9;73.9
STG;19880531;83;0;100;925.1;13.3;0;12;9.2;7;83.5
STG;19880601;137;0;96;925.8;9.4;86;14.2;9.4;7.1;85.9
STG;19880602;149;0;92;929.4;0;83;15.8;11.4;8.1;76.3
STG;19880603;292;0;54;924.2;0.4;663;21.1;16.1;10.3;66.4
STG;19880604;32;0;96;922;33.9;0;15.1;11.3;7.4;91.9
STG;19880605;38;0;100;924.1;40.8;0;7.6;6.6;5.3;93.9
STG;19880606;45;0;100;922.6;17.6;0;6.2;5.6;4.8;91.9
STG;19880607;85;0;96;922.3;0.4;0;10.7;8;5.7;88.9
STG;19880608;186;0;67;924.5;0;159;15.5;10.7;5.7;79.6
STG;19880609;322;0;29;926;0;804;19.1;13.7;8;69.4
STG;19880610;275;0;67;924.9;0;501;19.4;15.6;11.3;67
STG;19880611;178;0;92;920.8;21.9;195;21;14.9;11.4;78.9
STG;19880612;246;0;71;922.2;0;422;20.3;14.6;10.9;79
STG;19880613;251;0;54;924.8;0;475;19;14.7;11.9;83
STG;19880614;327;0;33;924.3;0;791;21.5;16;11;69.7
STG;19880615;248;0;63;925.7;0;321;21.9;16.9;12.7;66.7
STG;19880616;241;0;88;922.5;0;454;20.7;16.6;12.5;74.2
STG;19880617;224;0;71;922.6;0;285;20.6;14.4;10.5;74.6
STG;19880618;326;0;50;925.2;0;772;18.9;14.2;7.9;62.5
STG;19880619;246;0;71;928.8;0;335;20.5;15.5;10.9;63.4
STG;19880620;200;0;79;928.9;0;193;19.2;14.2;11;77.6
STG;19880621;204;0;83;929.4;0;173;16.7;12.7;8.9;75.6
STG;19880622;186;0;88;931.4;0.5;167;21.2;16.1;11.6;64
STG;19880623;149;0;67;931.1;0;239;17.7;12.8;9.2;78.7
STG;19880624;311;0;38;926.1;0;650;19.6;13.4;7.7;75.2
STG;19880625;159;0;92;924.3;0;86;17.6;13.7;10;82.1
STG;19880626;217;0;83;922.7;0;277;19.2;14.2;11.1;83.2
STG;19880627;256;0;75;922.2;0.5;421;22.3;15.3;10.6;78.5
STG;19880628;163;0;83;921.6;4.4;142;19;14.9;12.4;83.8
STG;19880629;249;0;58;923.4;12.4;400;21.7;17.2;12.5;74.3
STG;19880630;266;0;79;924.5;0;523;24.2;18.1;12.9;76.2
STG;19880701;120;0;96;917.1;18.6;60;25;18;11.1;66.4
STG;19880702;217;0;83;917.2;6.3;346;17.7;13.7;9.1;74.2
STG;19880703;128;0;71;916.8;20.3;257;17.5;12.7;8.6;75.8
STG;19880704;184;0;79;919.7;5.2;256;18.3;14.4;11.2;85.5
STG;19880705;294;0;33;919.4;6.5;718;28.4;19.7;12.7;54.3
STG;19880706;284;0;42;928.7;2.7;625;19.4;15.8;11.3;71.8
STG;19880707;173;0;71;931.1;1.5;260;19.1;16.1;13.5;76.2
STG;19880708;250;0;71;929.6;11.7;410;19.8;15.2;10.6;74.2
STG;19880709;254;0;63;931.4;0;403;19.9;15.7;12;70.7
STG;19880710;325;0;25;932.2;0;844;21.8;17.1;11.8;70.6
STG;19880711;310;0;33;929.7;13.4;749;25.2;20.6;14.4;60.3
STG;19880712;141;0;92;929.2;1.2;197;19.7;15.8;12.8;85.4
STG;19880713;230;0;79;923.4;15.3;452;21.5;16.5;12;83.5
STG;19880714;169;0;83;925.9;1.3;144;17;13.4;10.9;75.6
STG;19880715;156;0;88;928.1;2.4;154;13.5;10.8;7.8;78
STG;19880716;118;0;100;928.5;1.2;22;13.8;11.3;8.9;82.9
STG;19880717;171;0;96;927.4;7.1;134;16.5;13.7;11.3;77.1
STG;19880718;212;0;71;928.2;0;328;20;16;12.7;75.5
STG;19880719;313;0;29;928.8;0;834;21.8;16.7;11.7;73.9
STG;19880720;322;0;17;928.7;0;853;24.8;19.3;13.9;55.4
STG;19880721;284;0;38;930;0;665;26.2;20.6;14.4;56.1
STG;19880722;287;0;42;929.4;0;697;25.8;21.3;15.4;72.9
STG;19880723;291;0;17;926.3;0;798;28.1;23.8;18.2;65.2
STG;19880724;68;0;92;929;28.5;19;21.9;16.3;11.2;82
STG;19880725;295;0;8;932.8;0;733;21.8;16.2;10.2;73.7
STG;19880726;312;0;0;930.2;1.7;863;26.7;21.1;15.2;55.2
STG;19880727;32;0;100;930.8;20.6;3;21.4;15.2;11.5;89.6
STG;19880728;290;0;4;928.6;0;747;21.1;15.7;10;78.9
STG;19880729;172;0;63;926.4;13.3;368;22.4;17.2;10.6;71.9
STG;19880730;285;0;50;931;0;629;18.5;14.2;9.5;70.1
STG;19880731;301;0;33;931.4;0;813;21.6;16.4;10.4;71.1
STG;19880801;241;0;33;929.3;4.5;618;24.8;20.4;13.6;57.3
STG;19880802;225;0;71;926.5;6.4;394;25.3;20.9;14.3;64.6
STG;19880803;34;0;100;924.1;20.6;1;18.4;13.7;10.3;92.1
STG;19880804;21;0;96;926.6;4.8;40;12.4;9.9;8.8;98.7
STG;19880805;260;0;38;930.1;0;538;18.3;13.1;7.9;76.4
STG;19880806;297;0;8;930.5;0;814;22;16;9.8;71.4
STG;19880807;289;0;4;929.1;0;814;25;18.8;13.5;64
STG;19880808;249;0;46;926.7;0;719;25.1;20.9;17.1;58.3
STG;19880809;180;0;75;927.3;0;293;23.2;20.2;16.8;66.8
STG;19880810;261;0;54;925.2;0;688;25.5;20.5;15.2;67.1
STG;19880811;176;0;79;926.2;0.1;304;24.2;21.2;18.2;68.1
STG;19880812;156;0;83;926.7;2.9;221;24.5;19.6;16;74.9
STG;19880813;165;0;67;929.3;0;248;22.4;19.2;16.6;76.7
STG;19880814;263;0;8;927.6;1.9;761;27.5;21.8;16;70.3
STG;19880815;241;0;71;927.8;0;553;26.1;22.3;18;63.8
STG;19880816;169;0;58;928.1;3.2;366;22.5;19.3;16;77
STG;19880817;219;0;58;930.4;0;512;22.5;18.1;14.7;81.5
STG;19880818;261;0;0;928.2;0;762;24.7;19;13.6;71.8
STG;19880819;219;0;58;923.2;8.4;521;26.3;21.7;17.7;64.1
STG;19880820;17;0;96;922;35;7;19;13.7;10.8;89
STG;19880821;124;0;83;923.8;1.6;115;16.7;12.9;9.9;78.1
STG;19880822;104;0;92;926.6;13.3;31;14;11;9.5;84.1
STG;19880823;111;0;92;927.8;8.3;22;15.1;11.2;9;85.9
STG;19880824;190;0;67;921.6;2.1;390;16.6;13.2;9;77.4
STG;19880825;77;0;88;920.8;5.3;41;14.9;10.8;8.2;80.8
STG;19880826;63;0;96;926.5;1;0;12.2;10.9;9.3;74.5
STG;19880827;118;0;63;928.3;3;266;20.7;15.3;11.6;82.7
STG;19880828;226;0;42;923.2;31.4;582;26.2;18.8;13;74.4
STG;19880829;53;0;100;923.6;17.1;0;17.3;14.2;9.8;91.3
STG;19880830;222;0;54;927.5;0;508;16.3;12.2;9.2;79.3
STG;19880831;222;0;63;926.4;0;642;20.7;15.2;9.8;71.5
STG;19880901;208;0;50;918.6;26.4;537;24.2;18.4;13.5;62.7
STG;19880902;46;0;96;916;18.5;15;14.5;10.1;8.5;87.9
STG;19880903;69;0;83;921.2;0.7;53;16.9;12.6;8.9;68.6
STG;19880904;99;0;88;928.3;0.1;100;21.4;17.3;13.7;70.5
STG;19880905;177;0;67;933.1;1.3;382;21.9;18.7;15.8;71.6
STG;19880906;167;0;75;934.8;0;281;21.8;17.3;11.4;78.3
STG;19880907;211;0;25;934.6;0;537;17.5;12.8;8.8;80.1
STG;19880908;185;0;83;930.6;0;380;17.7;12;8.1;83.7
STG;19880909;200;0;17;928.5;0.1;622;20.6;15.7;10.3;79.4
STG;19880910;159;0;25;932.2;0;365;19.6;16.4;13.4;82.7
STG;19880911;153;0;63;932.2;2.5;285;20.6;16.5;12.9;80.8
STG;19880912;73;0;100;927.6;0;5;16.9;14.7;13.2;81.9
STG;19880913;31;0;100;921.8;9.8;0;13.4;8.9;6.7;86.8
STG;19880914;85;0;92;923.4;17.9;63;10.3;7;5.2;86.5
STG;19880915;60;0;100;927.7;5.4;7;9.7;6.5;5.2;93.1
STG;19880916;77;0;96;929.7;3.7;108;10.6;7.4;6;91.8
STG;19880917;92;0;96;930.5;0.5;42;10.5;8.1;5.7;90.6
STG;19880918;163;0;88;934.7;0;427;12.4;9.6;7.3;87.5
STG;19880919;114;0;92;937.6;0;138;13.8;10.6;6.6;90.7
STG;19880920;36;0;100;933.9;0.1;0;11.7;10.2;9;95.6
STG;19880921;146;0;63;927.4;0;274;14.3;11.7;9.9;91.5
STG;19880922;184;0;17;923.5;8.5;588;18;14.2;10.8;75.2
STG;19880923;96;0;92;923.5;4;98;15.4;12.3;9.5;78.2
STG;19880924;138;0;71;928.6;0;282;17.6;13;10.3;76
STG;19880925;97;0;83;934.1;0;42;15.1;13;11.5;68.2
STG;19880926;191;0;8;935.4;0;670;19.7;14.8;10;69.3
STG;19880927;187;0;33;933.1;0;662;19.2;15;11;63.6
STG;19880928;169;0;46;927.8;0;459;20.9;17.1;11.9;47.4
STG;19880929;53;0;96;927.6;6;0;19.2;13.8;6.8;72.5
STG;19880930;12;0;100;931.4;6.3;0;7.8;7.1;5.9;98.3
STG;19881001;29;0;100;935.4;0.3;0;10.1;8.7;7.4;97.9
STG;19881002;53;0;100;934.6;0;0;12;10.1;8.9;93.8
STG;19881003;80;0;100;930.7;0;137;12.9;10.5;9.4;93.3
STG;19881004;36;0;92;927.6;5.3;14;11.9;10;8;85.8
STG;19881005;50;0;96;923;8.9;2;15.5;11.2;8.4;77
STG;19881006;63;0;100;920.4;1.8;15;13.7;10.5;8.3;73.7
STG;19881007;57;0;88;915.3;10.4;81;13.1;8.5;2.9;76.6
STG;19881008;87;0;75;923.8;0.4;116;8.8;6.4;2.9;70.4
STG;19881009;149;0;38;921.3;17.4;491;19;13.8;7.6;51.4
STG;19881010;27;0;100;924.8;10.6;0;17.3;10.7;8.5;89.6
STG;19881011;41;0;100;921.3;1;0;11.5;9.6;7.9;98.7
STG;19881012;20;0;100;920;13.5;0;11.5;10.3;8.7;97.3
STG;19881013;86;0;67;923.8;0;198;16.1;10;6.9;87
STG;19881014;97;0;71;925.4;0;213;19.5;12.7;9.2;83.6
STG;19881015;141;0;25;931.6;0.1;549;17.6;13.7;10.3;81.4
STG;19881016;59;0;75;932.6;0;18;14.9;11.7;10;96.7
STG;19881017;104;0;63;930.1;0;304;20.2;14.9;9.7;75.5
STG;19881018;96;0;83;923.9;0;154;22.9;17.2;13.2;63.1
STG;19881019;43;0;63;920.2;2.7;0;22.3;15.2;10.8;74.4
STG;19881020;28;0;88;926.9;4.5;0;12.6;9.2;6.4;86
STG;19881021;129;0;63;931.2;0;474;10.9;7.3;4.7;83.9
STG;19881022;25;0;100;930.3;0;0;7.9;6.7;5.7;93
STG;19881023;127;0;58;927.4;0;488;14.5;9.3;4.5;74.1
STG;19881024;57;0;92;930.5;1;141;13.8;10.5;8.9;77.5
STG;19881025;64;0;79;931.5;0;158;10.8;8.8;6;91
STG;19881026;70;0;100;929.2;0;231;12;7.3;5.3;87.8
STG;19881027;116;0;38;928.1;0;523;16.6;12;7.4;55.7
STG;19881028;105;0;42;931;0;415;15.6;13;8.9;66.4
STG;19881029;12;0;88;932.8;10.9;0;13.3;9.3;4.3;88.1
STG;19881030;39;0;88;930.9;0;1;4.8;3.2;1.5;88.1
STG;19881031;52;0;83;930.1;0;122;4;1.1;-0.9;84.2
STG;19881101;98;0;38;930.3;0;349;8.3;2.1;-1.9;83
STG;19881102;8;0;100;928.6;0.6;0;8.4;6.6;3;79
STG;19881103;27;0;100;933;0;0;2.7;0.9;-0.8;87.5
STG;19881104;90;0;38;933;0;301;2.5;-0.6;-2.2;81.6
STG;19881105;101;0;0;931.9;0;462;5.1;1.1;-3.5;79.5
STG;19881106;103;0;25;930.1;0;461;5.5;3;1.1;80.3
STG;19881107;31;0;100;929;0;0;2.8;1;-1.3;94.9
STG;19881108;73;0;33;928.4;0;251;3.6;1.3;-0.1;92.9
STG;19881109;46;0;92;928.5;0;0;8.8;4.5;-0.5;83.7
STG;19881110;57;0;88;930.9;0;61;11.4;9.5;6.6;79.5
STG;19881111;88;0;42;933.9;0;457;12.2;9.5;6.7;86.3
STG;19881112;60;0;100;934.1;1.3;0;8.7;6.6;3.9;98.1
STG;19881113;12;0;100;933.1;18.2;0;11.2;8.2;4.7;90.3
STG;19881114;53;0;96;936.6;0;102;4.9;3.7;2.3;80.6
STG;19881115;10;0;100;936.9;0.5;0;5;3.9;2.8;89.7
STG;19881116;72;0;79;936;0;252;6.2;4.1;1.4;88.2
STG;19881117;75;0;4;932.6;0;296;9.3;4.7;1.1;79.7
STG;19881118;30;0;79;927.6;12.1;99;10.3;7.1;5;75.5
STG;19881119;10;0;100;928;4;0;5.5;2.7;-0.2;89.4
STG;19881120;16;4;100;915.9;15.2;0;1.3;0.1;-0.6;87.2
STG;19881121;18;20;100;916.4;8.6;0;1.5;-3.7;-7.5;87.9
STG;19881122;18;32;100;929.1;0;0;-7;-8.6;-11;80.2
STG;19881123;60;27;88;932.7;0;140;-2.2;-6;-8.8;78.5
STG;19881124;83;25;58;933;0;377;-2;-4.2;-6.9;82.9
STG;19881125;77;19;75;930;0;344;1.1;-1.9;-3.6;84.3
STG;19881126;35;16;100;927.3;0;0;-1.9;-2.9;-4.7;96.2
STG;19881127;47;14;100;931.1;0;5;-1.5;-2.8;-4.7;95.9
STG;19881128;64;13;88;930;0;149;6.2;-0.5;-6.1;74.5
STG;19881129;22;11;96;923.9;4.3;0;7;5.1;1.9;67.4
STG;19881130;14;0;96;915.1;4.2;0;8.3;6.6;4.8;88.1
STG;19881201;28;0;79;908.3;0.1;0;7.1;5;2.6;84.4
STG;19881202;8;0;100;907.9;16.2;0;3.4;2;0.9;97.1
STG;19881203;10;0;100;918.5;1;0;4;3.2;2.3;87.4
STG;19881204;15;0;88;916.6;11.1;0;10.3;6.5;3.3;71.4
